Year,Geo,StatVar,Quantity,Unit
2019,geoId/33,Mean_BirthWeight_BirthEvent_LiveBirth,3353.13,Gram
2019,geoId/33,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.16,
2019,geoId/33,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,12.74,
2019,geoId/33,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,47.29,Month
2019,geoId/33,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,45.52,Month
2020,geoId/33,Count_BirthEvent_LiveBirth,11791,
2020,geoId/33,Mean_MothersAge_BirthEvent_LiveBirth,30.16,Years
2020,geoId/33,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.72,Week
2020,geoId/33,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.91,Week
2020,geoId/33,Mean_BirthWeight_BirthEvent_LiveBirth,3343.52,Gram
2020,geoId/33,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.41,
2020,geoId/33,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.61,
2020,geoId/33,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,47.97,Month
2020,geoId/33,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,43.04,Month
2016,geoId/34,Count_BirthEvent_LiveBirth,102647,
2016,geoId/34,Mean_MothersAge_BirthEvent_LiveBirth,30.33,Years
2016,geoId/34,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.51,Week
2016,geoId/34,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.67,Week
2016,geoId/34,Mean_BirthWeight_BirthEvent_LiveBirth,3259.64,Gram
2016,geoId/34,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.17,
2016,geoId/34,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.61,
2016,geoId/34,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.36,Month
2016,geoId/34,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,47.78,Month
2017,geoId/34,Count_BirthEvent_LiveBirth,101250,
2017,geoId/34,Mean_MothersAge_BirthEvent_LiveBirth,30.47,Years
2017,geoId/34,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.53,Week
2017,geoId/34,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.66,Week
2017,geoId/34,Mean_BirthWeight_BirthEvent_LiveBirth,3258.91,Gram
2017,geoId/34,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.28,
2017,geoId/34,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.68,
2017,geoId/34,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.83,Month
2017,geoId/34,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,48.64,Month
2018,geoId/34,Count_BirthEvent_LiveBirth,101223,
2018,geoId/34,Mean_MothersAge_BirthEvent_LiveBirth,30.62,Years
2018,geoId/34,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.53,Week
2018,geoId/34,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.65,Week
2018,geoId/34,Mean_BirthWeight_BirthEvent_LiveBirth,3259.03,Gram
2018,geoId/34,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.45,
2018,geoId/34,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.59,
2018,geoId/34,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.68,Month
2018,geoId/34,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,50.57,Month
2019,geoId/34,Count_BirthEvent_LiveBirth,99585,
2019,geoId/34,Mean_MothersAge_BirthEvent_LiveBirth,30.70,Years
2019,geoId/34,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.50,Week
2019,geoId/34,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.63,Week
2019,geoId/34,Mean_BirthWeight_BirthEvent_LiveBirth,3257.34,Gram
2019,geoId/34,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.57,
2019,geoId/34,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.67,
2019,geoId/34,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.36,Month
2019,geoId/34,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,49.98,Month
2020,geoId/34,Count_BirthEvent_LiveBirth,97954,
2020,geoId/34,Mean_MothersAge_BirthEvent_LiveBirth,30.86,Years
2020,geoId/34,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.51,Week
2020,geoId/34,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.67,Week
2020,geoId/34,Mean_BirthWeight_BirthEvent_LiveBirth,3261.09,Gram
2020,geoId/34,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.68,
2020,geoId/34,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.49,
2020,geoId/34,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.49,Month
2020,geoId/34,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,50.05,Month
2016,geoId/35,Count_BirthEvent_LiveBirth,24692,
2016,geoId/35,Mean_MothersAge_BirthEvent_LiveBirth,27.37,Years
2016,geoId/35,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.44,Week
2016,geoId/35,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.58,Week
2016,geoId/35,Mean_BirthWeight_BirthEvent_LiveBirth,3188.94,Gram
2016,geoId/35,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.03,
2016,geoId/35,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,9.81,
2016,geoId/35,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,51.37,Month
2016,geoId/35,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,51.21,Month
2017,geoId/35,Count_BirthEvent_LiveBirth,23767,
2017,geoId/35,Mean_MothersAge_BirthEvent_LiveBirth,27.52,Years
2017,geoId/35,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.42,Week
2017,geoId/35,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.56,Week
2017,geoId/35,Mean_BirthWeight_BirthEvent_LiveBirth,3180.65,Gram
2017,geoId/35,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.13,
2017,geoId/35,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,9.89,
2017,geoId/35,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,51.70,Month
2017,geoId/35,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,51.13,Month
2018,geoId/35,Count_BirthEvent_LiveBirth,23039,
2018,geoId/35,Mean_MothersAge_BirthEvent_LiveBirth,27.71,Years
2018,geoId/35,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.41,Week
2018,geoId/35,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.53,Week
2018,geoId/35,Mean_BirthWeight_BirthEvent_LiveBirth,3183.01,Gram
2018,geoId/35,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.36,
2018,geoId/35,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.08,
2018,geoId/35,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.04,Month
2018,geoId/35,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,49.14,Month
2019,geoId/35,Count_BirthEvent_LiveBirth,22960,
2019,geoId/35,Mean_MothersAge_BirthEvent_LiveBirth,27.82,Years
2019,geoId/35,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.34,Week
2019,geoId/35,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.48,Week
2019,geoId/35,Mean_BirthWeight_BirthEvent_LiveBirth,3170.65,Gram
2019,geoId/35,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.48,
2019,geoId/35,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,9.68,
2019,geoId/35,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.48,Month
2019,geoId/35,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,49.60,Month
2020,geoId/35,Count_BirthEvent_LiveBirth,21903,
2020,geoId/35,Mean_MothersAge_BirthEvent_LiveBirth,27.88,Years
2020,geoId/35,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.35,Week
2020,geoId/35,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.53,Week
2020,geoId/35,Mean_BirthWeight_BirthEvent_LiveBirth,3179.51,Gram
2020,geoId/35,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.64,
2020,geoId/35,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,9.80,
2020,geoId/35,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.32,Month
2020,geoId/35,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,49.56,Month
2016,geoId/36,Count_BirthEvent_LiveBirth,234283,
2016,geoId/36,Mean_MothersAge_BirthEvent_LiveBirth,29.93,Years
2016,geoId/36,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.64,Week
2016,geoId/36,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.79,Week
2016,geoId/36,Mean_BirthWeight_BirthEvent_LiveBirth,3265.99,Gram
2016,geoId/36,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.11,
2016,geoId/36,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.21,
2016,geoId/36,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.02,Month
2016,geoId/36,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,45.48,Month
2017,geoId/36,Count_BirthEvent_LiveBirth,229737,
2017,geoId/36,Mean_MothersAge_BirthEvent_LiveBirth,30.11,Years
2017,geoId/36,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.63,Week
2017,geoId/36,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.74,Week
2017,geoId/36,Mean_BirthWeight_BirthEvent_LiveBirth,3260.39,Gram
2017,geoId/36,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.23,
2017,geoId/36,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.20,
2017,geoId/36,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.70,Month
2017,geoId/36,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,46.90,Month
2018,geoId/36,Count_BirthEvent_LiveBirth,226238,
2018,geoId/36,Mean_MothersAge_BirthEvent_LiveBirth,30.26,Years
2018,geoId/36,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.62,Week
2018,geoId/36,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.74,Week
2018,geoId/36,Mean_BirthWeight_BirthEvent_LiveBirth,3261.10,Gram
2018,geoId/36,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.40,
2018,geoId/36,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.21,
2018,geoId/36,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.59,Month
2018,geoId/36,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,45.79,Month
2019,geoId/36,Count_BirthEvent_LiveBirth,221539,
2019,geoId/36,Mean_MothersAge_BirthEvent_LiveBirth,30.36,Years
2019,geoId/36,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.57,Week
2019,geoId/36,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.68,Week
2019,geoId/36,Mean_BirthWeight_BirthEvent_LiveBirth,3254.71,Gram
2019,geoId/36,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.54,
2019,geoId/36,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.26,
2019,geoId/36,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.19,Month
2019,geoId/36,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,47.97,Month
2020,geoId/36,Count_BirthEvent_LiveBirth,209338,
2020,geoId/36,Mean_MothersAge_BirthEvent_LiveBirth,30.45,Years
2020,geoId/36,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.54,Week
2020,geoId/36,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.66,Week
2020,geoId/36,Mean_BirthWeight_BirthEvent_LiveBirth,3252.99,Gram
2020,geoId/36,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,26.79,
2020,geoId/36,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.00,
2020,geoId/36,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.22,Month
2020,geoId/36,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,49.31,Month
2016,geoId/37,Count_BirthEvent_LiveBirth,120779,
2016,geoId/37,Mean_MothersAge_BirthEvent_LiveBirth,28.28,Years
2016,geoId/37,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.48,Week
2016,geoId/37,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.69,Week
2016,geoId/37,Mean_BirthWeight_BirthEvent_LiveBirth,3252.33,Gram
2016,geoId/37,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.05,
2016,geoId/37,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,12.41,
2016,geoId/37,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.03,Month
2016,geoId/37,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,49.23,Month
2017,geoId/37,Count_BirthEvent_LiveBirth,120125,
2017,geoId/37,Mean_MothersAge_BirthEvent_LiveBirth,28.36,Years
2017,geoId/37,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.44,Week
2017,geoId/37,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.68,Week
2017,geoId/37,Mean_BirthWeight_BirthEvent_LiveBirth,3244.45,Gram
2017,geoId/37,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.25,
2017,geoId/37,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,12.23,
2017,geoId/37,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.17,Month
2017,geoId/37,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,50.02,Month
2018,geoId/37,Count_BirthEvent_LiveBirth,118954,
2018,geoId/37,Mean_MothersAge_BirthEvent_LiveBirth,28.54,Years
2018,geoId/37,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.43,Week
2018,geoId/37,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.69,Week
2018,geoId/37,Mean_BirthWeight_BirthEvent_LiveBirth,3248.04,Gram
2018,geoId/37,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.42,
2018,geoId/37,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,12.12,
2018,geoId/37,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.01,Month
2018,geoId/37,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,48.78,Month
2019,geoId/37,Count_BirthEvent_LiveBirth,118725,
2019,geoId/37,Mean_MothersAge_BirthEvent_LiveBirth,28.59,Years
2019,geoId/37,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.36,Week
2019,geoId/37,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.60,Week
2019,geoId/37,Mean_BirthWeight_BirthEvent_LiveBirth,3236.30,Gram
2019,geoId/37,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.55,
2019,geoId/37,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,12.21,
2019,geoId/37,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.19,Month
2019,geoId/37,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,50.22,Month
2020,geoId/37,Count_BirthEvent_LiveBirth,116730,
2020,geoId/37,Mean_MothersAge_BirthEvent_LiveBirth,28.74,Years
2020,geoId/37,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.33,Week
2020,geoId/37,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.57,Week
2020,geoId/37,Mean_BirthWeight_BirthEvent_LiveBirth,3234.85,Gram
2020,geoId/37,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.78,
2020,geoId/37,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.83,
2020,geoId/37,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,52.50,Month
2020,geoId/37,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,50.94,Month
2016,geoId/38,Count_BirthEvent_LiveBirth,11383,
2016,geoId/38,Mean_MothersAge_BirthEvent_LiveBirth,28.30,Years
2016,geoId/38,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.56,Week
2016,geoId/38,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.74,Week
2016,geoId/38,Mean_BirthWeight_BirthEvent_LiveBirth,3352.92,Gram
2016,geoId/38,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.70,
2016,geoId/38,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.65,
2016,geoId/38,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,42.54,Month
2016,geoId/38,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,40.22,Month
2017,geoId/38,Count_BirthEvent_LiveBirth,10737,
2017,geoId/38,Mean_MothersAge_BirthEvent_LiveBirth,28.50,Years
2017,geoId/38,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.55,Week
2017,geoId/38,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.75,Week
2017,geoId/38,Mean_BirthWeight_BirthEvent_LiveBirth,3348.18,Gram
2017,geoId/38,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.85,
2017,geoId/38,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.58,
2017,geoId/38,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,42.72,Month
2017,geoId/38,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,39.77,Month
2018,geoId/38,Count_BirthEvent_LiveBirth,10636,
2018,geoId/38,Mean_MothersAge_BirthEvent_LiveBirth,28.55,Years
2018,geoId/38,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.47,Week
2018,geoId/38,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.68,Week
2018,geoId/38,Mean_BirthWeight_BirthEvent_LiveBirth,3347.09,Gram
2018,geoId/38,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,28.02,
2018,geoId/38,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.66,
2018,geoId/38,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,42.83,Month
2018,geoId/38,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,40.80,Month
2019,geoId/38,Count_BirthEvent_LiveBirth,10454,
2019,geoId/38,Mean_MothersAge_BirthEvent_LiveBirth,28.75,Years
2019,geoId/38,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.42,Week
2019,geoId/38,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.60,Week
2019,geoId/38,Mean_BirthWeight_BirthEvent_LiveBirth,3328.08,Gram
2019,geoId/38,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,28.12,
2019,geoId/38,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.54,
2019,geoId/38,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,43.01,Month
2019,geoId/38,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,38.61,Month
2020,geoId/38,Count_BirthEvent_LiveBirth,10059,
2020,geoId/38,Mean_MothersAge_BirthEvent_LiveBirth,28.87,Years
2020,geoId/38,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.40,Week
2020,geoId/38,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.57,Week
2020,geoId/38,Mean_BirthWeight_BirthEvent_LiveBirth,3321.84,Gram
2020,geoId/38,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,28.53,
2020,geoId/38,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.41,
2020,geoId/38,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,43.64,Month
2020,geoId/38,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,41.05,Month
2016,geoId/39,Count_BirthEvent_LiveBirth,138085,
2016,geoId/39,Mean_MothersAge_BirthEvent_LiveBirth,28.07,Years
2016,geoId/39,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.41,Week
2016,geoId/39,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.60,Week
2016,geoId/39,Mean_BirthWeight_BirthEvent_LiveBirth,3261.20,Gram
2016,geoId/39,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.07,
2016,geoId/39,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.41,
2016,geoId/39,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,46.13,Month
2016,geoId/39,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,43.75,Month
2017,geoId/39,Count_BirthEvent_LiveBirth,136832,
2017,geoId/39,Mean_MothersAge_BirthEvent_LiveBirth,28.16,Years
2017,geoId/39,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.40,Week
2017,geoId/39,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.57,Week
2017,geoId/39,Mean_BirthWeight_BirthEvent_LiveBirth,3259.97,Gram
2017,geoId/39,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.26,
2017,geoId/39,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.46,
2017,geoId/39,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,45.93,Month
2017,geoId/39,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,44.52,Month
2018,geoId/39,Count_BirthEvent_LiveBirth,135134,
2018,geoId/39,Mean_MothersAge_BirthEvent_LiveBirth,28.34,Years
2018,geoId/39,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.39,Week
2018,geoId/39,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.56,Week
2018,geoId/39,Mean_BirthWeight_BirthEvent_LiveBirth,3263.29,Gram
2018,geoId/39,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.45,
2018,geoId/39,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.56,
2018,geoId/39,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,45.81,Month
2018,geoId/39,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,43.93,Month
2019,geoId/39,Count_BirthEvent_LiveBirth,134461,
2019,geoId/39,Mean_MothersAge_BirthEvent_LiveBirth,28.42,Years
2019,geoId/39,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.33,Week
2019,geoId/39,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.49,Week
2019,geoId/39,Mean_BirthWeight_BirthEvent_LiveBirth,3253.33,Gram
2019,geoId/39,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.67,
2019,geoId/39,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.60,
2019,geoId/39,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,46.14,Month
2019,geoId/39,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,43.26,Month
2020,geoId/39,Count_BirthEvent_LiveBirth,129191,
2020,geoId/39,Mean_MothersAge_BirthEvent_LiveBirth,28.56,Years
2020,geoId/39,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.33,Week
2020,geoId/39,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.50,Week
2020,geoId/39,Mean_BirthWeight_BirthEvent_LiveBirth,3258.42,Gram
2020,geoId/39,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.84,
2020,geoId/39,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.35,
2020,geoId/39,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,45.96,Month
2020,geoId/39,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,43.01,Month
2016,geoId/40,Count_BirthEvent_LiveBirth,52592,
2016,geoId/40,Mean_MothersAge_BirthEvent_LiveBirth,27.13,Years
2016,geoId/40,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.31,Week
2016,geoId/40,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.44,Week
2016,geoId/40,Mean_BirthWeight_BirthEvent_LiveBirth,3274.01,Gram
2016,geoId/40,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.35,
2016,geoId/40,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.46,
2016,geoId/40,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,48.13,Month
2016,geoId/40,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,44.92,Month
2017,geoId/40,Count_BirthEvent_LiveBirth,50214,
2017,geoId/40,Mean_MothersAge_BirthEvent_LiveBirth,27.27,Years
2017,geoId/40,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.25,Week
2017,geoId/40,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.42,Week
2017,geoId/40,Mean_BirthWeight_BirthEvent_LiveBirth,3266.56,Gram
2017,geoId/40,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.62,
2017,geoId/40,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.80,
2017,geoId/40,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,48.20,Month
2017,geoId/40,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,45.65,Month
2018,geoId/40,Count_BirthEvent_LiveBirth,49800,
2018,geoId/40,Mean_MothersAge_BirthEvent_LiveBirth,27.41,Years
2018,geoId/40,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.22,Week
2018,geoId/40,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.38,Week
2018,geoId/40,Mean_BirthWeight_BirthEvent_LiveBirth,3258.16,Gram
2018,geoId/40,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,27.79,
2018,geoId/40,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,10.81,
2018,geoId/40,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth,48.12,Month
2018,geoId/40,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth,45.13,Month
2019,geoId/40,Count_BirthEvent_LiveBirth,49143,
2019,geoId/40,Mean_MothersAge_BirthEvent_LiveBirth,27.44,Years
2019,geoId/40,Mean_OeGestationalAge_BirthEvent_LiveBirth,38.19,Week
2019,geoId/40,Mean_LmpGestationalAge_BirthEvent_LiveBirth,38.36,Week
2019,geoId/40,Mean_BirthWeight_BirthEvent_LiveBirth,3252.45,Gram
2019,geoId/40,Mean_PrePregnancyBMI_BirthEvent_LiveBirth,28.00,
2019,geoId/40,Mean_PrenatalVisitCount_BirthEvent_LiveBirth,11.00,
