pharmGKBID,dcid
PA164713355,chem/ThyroidTherapy
PA10211,chem/Thyrotropin
PA164746560,chem/ThyrotropinAlfa
PA151070295,chem/Thyroxine
PA451682,chem/CID60648
PA166186040,chem/CID68870
PA164764503,chem/CID5468
PA165374673,chem/CID9871419
PA451684,chem/CID36921
PA451686,chem/CID5472
PA164746412,chem/CID5282044
PA152132897,chem/CID132862
PA166212682,chem/CID98526
PA451688,chem/CID60937
PA166222901,chem/CID16132341
PA451690,chem/CID33624
PA451690,chem/CID33624
PA10813,chem/CID5479
PA10813,chem/CID5479
PA451694,chem/Tinzaparin
PA164746156,chem/CID5482
PA164746156,chem/CID5482
PA164769056,chem/CID5487426
PA165110778,chem/CID159324
PA166171170,chem/CID9903778
PA166184566,chem/CID9829639
PA163522473,chem/CID65027
PA166182622,chem/TipranavirRitonavir
PA451698,chem/CID60947
PA164713356,chem/TissueAdhesives
PA451701,chem/CID5487
PA451704,chem/CID36294
PA451704,chem/CID36294
PA451706,chem/CID38945
PA165292659,chem/Tocilizumab
PA166211901,chem/CID9926791
PA166313342,chem/Tofersen
PA165958428,chem/Tofisopam
PA164774902,chem/CID5503
PA451716,chem/CID5504
PA451716,chem/CID5504
PA451718,chem/CID5505
PA451718,chem/CID5505
PA451720,chem/CID4659569
PA166049189,chem/CID610479
PA451721,chem/CID5509
PA451721,chem/CID5509
PA164752438,chem/CID5510
PA166152940,chem/CID5511
PA164746757,chem/CID60774
PA166268821,chem/CID7083
PA164713357,chem/Tonics
PA164713357,chem/Tonics
PA164713360,chem/TopicalProductsForJointAndMuscularPain
PA164713360,chem/TopicalProductsForJointAndMuscularPain
PA451728,chem/CID5284627
PA150481186,chem/TopoisomeraseIInhibitors
PA451729,chem/CID60700
PA451733,chem/CID41781
PA145007158,chem/CID159325
PA451731,chem/CID3005573
PA166316101,chem/Toripalimab
PA164748364,chem/Tositumomab
PA165958349,chem/CID108150
PA161660849,chem/CID9916461
PA451735,chem/CID33741
PA166115364,chem/CID11707110
PA451737,chem/CID5484727
PA164750514,chem/CID5526
PA131890628,chem/CID5282230
PA451741,chem/CID441233
PA451743,chem/Trastuzumab
PA451743,chem/Trastuzumab
PA166190621,chem/CID146160902
PA165958441,chem/TrastuzumabEmtansine
PA164781371,chem/CID5282226
PA451744,chem/CID5533
PA166293321,chem/Tremelimumab
PA164768801,chem/CID54786
PA451746,chem/CID5538
PA451746,chem/CID5538
PA165107992,chem/CID39385
PA451749,chem/CID31307
PA451749,chem/CID31307
PA451749,chem/CID31307
PA451749,chem/CID31307
PA451749,chem/CID31307
PA451749,chem/CID31307
PA451749,chem/CID31307
PA451749,chem/CID31307
PA451752,chem/CID5546
PA451753,chem/CID5556
PA164713361,chem/TriazoleDerivatives
PA164713361,chem/TriazoleDerivatives
PA164752426,chem/CID5560
PA451755,chem/TrichloroaceticAcid
PA166115521,chem/CID6575
PA151929741,chem/CID444732
PA165958661,chem/CID65399
PA164746229,chem/CID20299
PA451771,chem/CID5566
PA451773,chem/CID5568
PA451775,chem/CID6256
PA165958430,chem/Triflusal
PA451776,chem/Triglycerides
PA164747026,chem/CID5572
PA164748507,chem/CID656583
PA164744009,chem/CID5574
PA164744924,chem/CID5576
PA451784,chem/CID23576
PA164764516,chem/CID5577
PA451788,chem/CID5578
PA164713363,chem/TrimethoprimAndDerivatives
PA451790,chem/CID5583
PA451791,chem/CID5584
PA164747186,chem/Trioxsalen
PA164747186,chem/Trioxsalen
PA166220603,chem/CID6536
PA164764429,chem/CID5587
PA164764429,chem/CID5587
PA451797,chem/CID5282443
PA164749164,chem/CID54682045
PA166313324,chem/CID11318905
PA451799,chem/CID5591
PA127840611,chem/CID202225
PA451802,chem/Trometamol
PA164749389,chem/CID5593
PA161925594,chem/CID656665
PA164748976,chem/CID5596
PA164749184,chem/CID62959
PA451806,chem/Trypsin
PA166185380,chem/CID49850262
PA152530738,chem/CID6245
PA164713364,chem/TuberculosisDiagnostics
PA164713365,chem/TuberculosisVaccines
PA451811,chem/CID6000
PA166225141,chem/CID51039094
PA164713366,chem/TumorNecrosisFactorAlphaTnfAlphaInhibitors
PA164713367,chem/TumourDetection
PA164743726,chem/CID17397414
PA165958422,chem/Tymazoline
PA164713368,chem/TyphoidVaccines
PA164713369,chem/TyphusExanthematicusVaccines
PA164713370,chem/TyrosineHydroxylaseInhibitors
PA166320901,chem/CID68748835
PA164776753,chem/CID6918523
PA166208561,chem/CID105102
PA166320341,chem/CID89532783
PA164713371,chem/UltrasoundContrastMedia
PA164713371,chem/UltrasoundContrastMedia
PA166177519,chem/CID11519070
PA166184235,chem/CID71300746
PA166197241,chem/CID131411
PA164713373,chem/Unclassified
PA166189803,chem/CID58557659
PA451830,chem/CID6194
PA451831,chem/CID1176
PA130230921,chem/CID6029
PA164713374,chem/UrinaryAntispasmodics
PA164713375,chem/UrinaryConcrementSolvents
PA164713376,chem/UrineTests
PA451835,chem/CID62819
PA451836,chem/Urokinase
PA164713377,chem/Urologicals
PA451837,chem/CID31401
PA166048654,chem/Ustekinumab
PA164713378,chem/Vaccines
PA451839,chem/CID60773
PA166170051,chem/CID24795069
PA10226,chem/CID119607
PA10227,chem/CID64147
PA151917011,chem/Valinomycin
PA451846,chem/CID3121
PA164748616,chem/CID41744
PA451848,chem/CID60846
PA164924565,chem/Valspodar
PA166337402,chem/CID3035000
PA451850,chem/CID14969
PA451850,chem/CID14969
PA166118341,chem/CID3081361
PA451852,chem/Vanillin
PA166128169,chem/CID24765256
PA164743146,chem/CID71306
PA10229,chem/CID110634
PA164781343,chem/CID5310966
PA164713379,chem/VaricellaZosterVaccines
PA164713380,chem/Various
PA164713381,chem/VariousAlimentaryTractAndMetabolismProducts
PA164713382,chem/VariousDiagnosticRadiopharmaceuticals
PA164713383,chem/VariousPainPalliationRadiopharmaceuticals
PA164713384,chem/VariousTherapeuticRadiopharmaceuticals
PA164713385,chem/VariousThyroidDiagnosticRadiopharmaceuticals
PA166305901,chem/VascularEndothelialGrowthFactorReceptorVegfrTyrosineKinaseInhibitors
PA164713386,chem/VasodilatorsUsedInCardiacDiseases
PA451858,chem/CID24774
PA164713387,chem/VasopressinAndAnalogues
PA164713388,chem/VasopressinAntagonists
PA164713389,chem/Vasoprotectives
PA7001,chem/CID151194
PA164748865,chem/CID39765
PA451862,chem/VegetableOil
PA166306001,chem/VegfVegfrVascularEndothelialGrowthFactorInhibitors
PA166115366,chem/VelagluceraseAlfa
PA166131609,chem/CID11960529
PA166163415,chem/CID67683363
PA165946873,chem/CID42611257
PA166153473,chem/CID49846579
PA451866,chem/CID5656
PA451868,chem/CID2520
PA166317421,chem/CID54674461
PA165109661,chem/CID5281888
PA166184233,chem/CID9930049
PA451871,chem/CID5362420
PA165290925,chem/Vicodin
PA451876,chem/CID32326
PA451876,chem/CID32326
PA10231,chem/CID5665
PA166305301,chem/CID10184665
PA165958365,chem/Vilazodone
PA165958346,chem/CID6918537
PA166251581,chem/CID5666
PA166236421,chem/CID154562176
PA451877,chem/CID241903
PA150481188,chem/VincaAlkaloidsAndAnalogues
PA451879,chem/CID5978
PA10232,chem/CID40839
PA451881,chem/CID60780
PA452612,chem/VinylChloride
PA164713390,chem/ViralVaccines
PA166271941,chem/CID451448
PA164713391,chem/ViscoelasticSubstances
PA166048558,chem/CID24776445
PA451884,chem/CID445354
PA451884,chem/CID445354
PA451884,chem/CID445354
PA451884,chem/CID445354
PA451884,chem/CID445354
PA451884,chem/CID445354
PA164713392,chem/VitaminAAndDInclCombinationsOfTheTwo
PA164713393,chem/VitaminAAndDInCombination
PA164713394,chem/VitaminAPlain
PA449069,chem/VitaminBAndFolicAcid
PA164713403,chem/VitaminBCyanocobalaminAndAnalogues
PA164713400,chem/VitaminBInCombinationWithVitaminBAndOrVitaminB
PA164713402,chem/VitaminBPlain
PA164713401,chem/VitaminBPlainAndInCombinationWithVitaminBAndB
PA164713398,chem/VitaminBComplexInclCombinations
PA164713399,chem/VitaminBComplexOtherCombinations
PA10505,chem/VitaminBComplexPlain
PA164713395,chem/VitaminBComplexWithAnabolicSteroids
PA164713396,chem/VitaminBComplexWithMinerals
PA164713397,chem/VitaminBComplexWithVitaminC
PA451898,chem/CID5785
PA451898,chem/CID5785
PA451899,chem/VitaminDAndAnalogues
PA451900,chem/CID14985
PA450961,chem/CID4812
PA450961,chem/CID4812
PA166197681,chem/CID5284607
PA164713404,chem/VitaminKAndAnalogues
PA164713405,chem/VitaminKAndOtherHemostatics
PA164713406,chem/VitaminKAntagonists
PA164713407,chem/Vitamins
PA164713407,chem/Vitamins
PA164713410,chem/VitaminsOtherCombinations
PA164713409,chem/VitaminsWithMinerals
PA165958347,chem/CID11953931
PA164752433,chem/CID444020
PA166131630,chem/VolatileAnesthetics
PA166250441,chem/CID15981397
PA166330121,chem/CID10077130
PA10233,chem/CID71616
PA164748224,chem/CID5311
PA166122595,chem/CID9966051
PA166189802,chem/CID71602803
PA166171182,chem/CID89921642
PA166220605,chem/CID16123056
PA166277621,chem/Vutrisiran
PA451906,chem/CID54678486
PA164713411,chem/WartAndAntiCornPreparations
PA164713412,chem/WashingAgentsEtc
PA164713413,chem/WatersolubleHepatotropicXRayContrastMedia
PA164713414,chem/WatersolubleNephrotropicHighOsmolarXRayContrastMedia
PA164713415,chem/WatersolubleNephrotropicLowOsmolarXRayContrastMedia
PA166248061,chem/CID10384072
PA166182517,chem/WuzhiCapsule
PA152432579,chem/CID60809
PA164713418,chem/XanthineDerivatives
PA164713418,chem/XanthineDerivatives
PA164713420,chem/Xanthines
PA164713421,chem/XanthinesAndAdrenergics
PA164748318,chem/CID5368396
PA166182864,chem/CID71301229
PA452604,chem/Xenobiotics
PA451935,chem/Xenon
PA161748474,chem/CID9574101
PA166114484,chem/CID148183
PA164924566,chem/CID9917447
PA164713416,chem/XRayContrastMediaIodinated
PA164713417,chem/XRayContrastMediaNonIodinated
PA165958368,chem/CID5709
PA165958368,chem/CID5709
PA165958368,chem/CID5709
PA164713422,chem/YellowFeverVaccines
PA451946,chem/CID8969
PA164713423,chem/YttriumYCompounds
PA451949,chem/CID5717
PA451950,chem/CID24066
PA451952,chem/CID5719
PA164740891,chem/CID60855
PA166204001,chem/CID135565884
PA166327621,chem/CID53472683
PA451954,chem/CID35370
PA166184503,chem/CID9876867
PA451955,chem/CID60490
PA166328901,chem/CID133083018
PA451956,chem/CID23994
PA451961,chem/ZincAcetate
PA164713425,chem/ZincBandages
PA451965,chem/ZincOxide
PA164713426,chem/ZincProducts
PA451971,chem/ZincSulfate
PA451974,chem/CID60854
PA10235,chem/CID68740
PA451975,chem/CID441240
PA451976,chem/CID5732
PA166049188,chem/CID5733
PA451978,chem/CID5734
PA10236,chem/CID5735
PA164924567,chem/CID3036703
PA452606,chem/Zoxazolamine
PA452629,chem/CID5311507
