school_state_code,year,sv_name,observation
01196715_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.83
00297634_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.69
A1301051_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.36
A0303144_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.84
A1301558_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,122.33
A1503510_44,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.07
01907753_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,28.0
00809393_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.15
A0502726_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.13
A1900440_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.36
A9706508_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.44
A1902328_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.09
02164238_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.55
02054269_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.1
A9300753_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.72
A0902298_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,23.0
A1502719_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
A1703358_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.16
A1302063_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.0
01908553_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.72
A1300724_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
A1700264_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.17
BB181798_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.0
A1300252_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.23
A9500491_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.85
A1300725_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,60.0
A1501314_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.07
A1370229_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
A1970433_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.76
A1300254_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,26.5
A1703035_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
BB000048_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.0
A0970298_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,20.0
A1700943_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A1770326_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
A9104561_35,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
A0303078_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.87
A0901480_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.55
01461366_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.33
00701174_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.67
A9300287_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.11
00809939_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.21
A1502346_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.72
02872048_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.29
00258424_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.49
A0503564_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.65
00642161_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.19
BB080630_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.88
A1300314_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.03
A0503601_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.89
A1303611_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.66
A0503608_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.8
A1992063_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.33
A1990800_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.88
A1990801_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.62
A0503607_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.49
A1992064_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.5
A1992066_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
K9500609_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.42
A1992067_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.44
A1770327_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.2
A1992068_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
AA000352_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.97
A1971248_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.0
A1903318_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.36
A9502526_28,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.77
00261244_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.98
A9901258_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.2
00266661_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
A0300902_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.68
A0101997_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.12
00355166_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,20.5
00940292_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.29
A9102860_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.0
A9503319_40,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.0
K9500457_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
A0302689_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.0
A1503238_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.1
01185135_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.14
02121577_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.13
A1302337_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.0
00755186_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.35
BB201107_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.12
A9701804_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.17
BB121617_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.78
A0100963_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.67
00639636_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.41
A1700945_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.71
00868054_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.65
A0501550_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.91
00086805_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,20.5
A1901182_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A1302064_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.49
K9500282_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.5
A1901927_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.79
A0502997_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.75
01613763_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.6
00327376_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.76
01513099_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.77
01011554_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.13
A9901166_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.64
A1501519_16,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.38
A1501316_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.15
A0903689_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.33
A0900685_9,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.57
A1100993_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.25
A9300437_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.96
A9103857_30,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.71
A0109255_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.76
A1101489_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.17
A9106812_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.05
01932203_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.12
A1301561_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.0
A0700537_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.01
00852496_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.54
A9104241_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.4
A9502772_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.25
A1904561_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.09
A0700728_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.56
00811562_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
01263626_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.7
01432608_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.23
A9504267_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.2
A0502478_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.25
BB170148_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.8
Y0327139_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.05
A1901184_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.22
00297667_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.84
A1301728_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A1970742_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.18
BB170370_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,47.0
A0501909_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.38
00082946_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.05
A0108265_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.72
A9707581_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.0
A9102419_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.11
A1701924_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.29
A1900170_5,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.32
A0107582_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.09
01433587_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,22.0
01198359_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
K9301097_9,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.38
01906909_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.0
00540181_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.53
BB201216_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.4
K9500458_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A0902660_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
A0770373_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.0
A1701706_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.0
A1971252_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
A0304097_40,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.0
A1302806_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.33
BB200445_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.22
A1300734_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.5
A1901514_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.89
BB041260_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.67
A1970081_1,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.44
A1500917_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.33
A1700947_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
A1100603_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.75
BB200487_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.2
K9304020_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.0
BB120150_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,0.24
K9301623_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.92
A1100410_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
A9903464_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.05
01297713_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.85
A0903525_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.05
A0701511_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.11
BB201768_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.2
00939742_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.49
00083633_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.69
K9500459_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.9
A9103488_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.26
02067019_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.33
A1503932_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.69
00580318_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.56
A1302807_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.67
02033351_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.98
A0508447_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.5
A0501829_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.59
A1102090_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.46
A1904132_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.74
00048359_5,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.41
A1703359_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.79
A1703363_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.84
A0100973_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.67
00580329_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.28
01651153_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.31
01434682_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.24
00087092_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A1500592_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.34
01902085_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.26
A0701621_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.12
01904639_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.8
A1301452_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.0
02046939_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.17
01258037_44,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.05
A1990147_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
A0104424_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,0.77
A0771506_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.35
A0790153_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.33
01296378_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.53
01011452_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.22
A9702399_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.43
01161894_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.5
A9104841_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.0
01197876_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.76
A0701931_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.2
A1503240_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.5
A1503242_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.4
01197956_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.96
A1771198_28,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.08
00426107_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.87
A9100239_5,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
00756576_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.23
A1700948_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.25
AA000480_9,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.12
A1501579_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,24.83
AA000692_23,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.5
A1992070_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.61
A0102025_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.53
A1100604_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.77
A1500310_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.5
A1902247_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.59
A1592025_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.69
A1901185_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.22
A0108883_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.98
A9901260_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.38
A9105374_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.05
A0700845_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.02
A9503235_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.67
A0901585_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.5
A9703330_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.6
A0900712_10,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.81
A0102886_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.11
A9900037_1,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.5
A9103677_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.16
A9300791_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.19
A0900042_1,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.86
A0102027_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.39
A9903505_40,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.12
A1504065_54,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.21
A9105272_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.69
A1592053_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A1502873_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.67
A1770035_5,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.78
A0103835_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.57
A0108266_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.96
A1303170_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.0
A9102174_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.6
A9704168_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.69
00424959_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.72
01064052_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.54
A1903432_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.4
A1300015_1,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
A9502327_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.0
A1300737_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.25
00209046_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.28
A1101785_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.56
BB160964_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.25
X1983225_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.61
00327503_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.5
00327514_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.5
02114413_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.6
A9702662_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.16
A0301477_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
A1902734_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.26
A0300300_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.4
A0503223_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.15
02044476_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.29
A0502475_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.12
A0903527_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
A0903813_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,22.0
00488775_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.75
BB944912_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
00516487_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
A0903690_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.61
01264018_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.0
A0301601_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
A0902499_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.33
A9702563_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.08
A0105586_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.0
A1702227_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.5
