Detail Data For Electricity Capacity by Energy Source Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
UtilityCaptive,Region,State,District,Sector,Owner,GroupCompany,ProjectName,UnitNo,CommissionDate,Remark,CommissionYear,DeCommissionYear,EnergySource,EnergySourceType,YearValue,Capacity_MW
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2017,332.690
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEDCL,WEST BENGAL STATE,PURULIA PSS,1,01/01/0001 00:00:00,-,2008,0,HYDRO,NON-RENEWABLE,2017,225.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEDCL,WEST BENGAL STATE,PURULIA PSS,2,01/01/0001 00:00:00,-,2008,0,HYDRO,NON-RENEWABLE,2017,225.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEDCL,WEST BENGAL STATE,PURULIA PSS,3,01/01/0001 00:00:00,-,2008,0,HYDRO,NON-RENEWABLE,2017,225.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEDCL,WEST BENGAL STATE,PURULIA PSS,4,01/01/0001 00:00:00,-,2008,0,HYDRO,NON-RENEWABLE,2017,225.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,DURGAPUR STEEL TPS,1,01/01/0001 00:00:00,-,2012,0,COAL,NON-RENEWABLE,2017,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,DURGAPUR STEEL TPS,2,01/01/0001 00:00:00,-,2012,0,COAL,NON-RENEWABLE,2017,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM-III,1,01/01/0001 00:00:00,-,2013,0,HYDRO,NON-RENEWABLE,2017,33.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM-III,2,01/01/0001 00:00:00,-,2013,0,HYDRO,NON-RENEWABLE,2017,33.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM-III,3,01/01/0001 00:00:00,-,2013,0,HYDRO,NON-RENEWABLE,2017,33.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM-III,4,01/01/0001 00:00:00,-,2014,0,HYDRO,NON-RENEWABLE,2017,33.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,HALDIA ENERGY LTD.,CESC,HALDIA TPP-I,1,01/01/0001 00:00:00,-,2015,0,COAL,NON-RENEWABLE,2017,300.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,HALDIA ENERGY LTD.,CESC,HALDIA TPP-I,2,01/01/0001 00:00:00,-,2015,0,COAL,NON-RENEWABLE,2017,300.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,CHINAKURI TPS,1,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2017,10.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,CHINAKURI TPS,2,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2017,10.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,CHINAKURI TPS,3,01/01/0001 00:00:00,-,2004,0,COAL,NON-RENEWABLE,2017,10.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,DISHERGARH TPS,1,01/01/0001 00:00:00,-,2006,0,COAL,NON-RENEWABLE,2017,3.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,DISHERGARH TPS,2,01/01/0001 00:00:00,-,2006,0,COAL,NON-RENEWABLE,2017,5.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,DISHERGARH TPS,3,01/01/0001 00:00:00,-,2006,0,COAL,NON-RENEWABLE,2017,5.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,DISHERGARH TPS,4,01/01/0001 00:00:00,-,2006,0,COAL,NON-RENEWABLE,2017,5.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,SEEBPORE TPS,1,01/01/0001 00:00:00,-,2006,0,COAL,NON-RENEWABLE,2017,3.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,SEEBPORE TPS,2,01/01/0001 00:00:00,-,2006,0,COAL,NON-RENEWABLE,2017,1.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,SEEBPORE TPS,3,01/01/0001 00:00:00,-,2006,0,COAL,NON-RENEWABLE,2017,1.875
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,SEEBPORE TPS,4,01/01/0001 00:00:00,-,2006,0,COAL,NON-RENEWABLE,2017,2.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,RAGHUNATHPUR TPP  PH-I,1,01/01/0001 00:00:00,-,2015,0,COAL,NON-RENEWABLE,2017,600.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,RAGHUNATHPUR TPP  PH-I,2,01/01/0001 00:00:00,-,2016,0,COAL,NON-RENEWABLE,2017,600.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SAGARDIGHI TPP,1,01/01/0001 00:00:00,-,2008,0,COAL,NON-RENEWABLE,2017,300.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SAGARDIGHI TPP,2,01/01/0001 00:00:00,-,2009,0,COAL,NON-RENEWABLE,2017,300.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,SAGARDIGHI TPS-II,3,01/01/0001 00:00:00,-,2016,0,COAL,NON-RENEWABLE,2017,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,SAGARDIGHI TPS-II,4,01/01/0001 00:00:00,-,2017,0,COAL,NON-RENEWABLE,2017,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,HALDIA GT (LIQ.) ,1,01/01/0001 00:00:00,-,1980,0,NATURAL GAS,NON-RENEWABLE,2017,20.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,HALDIA GT (LIQ.) ,2,01/01/0001 00:00:00,-,1980,0,NATURAL GAS,NON-RENEWABLE,2017,20.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,KASBA GT (LIQ.) ,1,01/01/0001 00:00:00,-,2017,0,NATURAL GAS,NON-RENEWABLE,2017,20.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,KASBA GT (LIQ.) ,2,01/01/0001 00:00:00,-,2017,0,NATURAL GAS,NON-RENEWABLE,2017,20.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDCL,WEST BENGAL STATE,SILIGURI GPS,1,01/01/0001 00:00:00,-,2017,0,NATURAL GAS,NON-RENEWABLE,2017,20.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM STAGE-IV ,1,01/01/0001 00:00:00,-,2016,0,HYDRO,NON-RENEWABLE,2017,40.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM STAGE-IV ,2,01/01/0001 00:00:00,-,2016,0,HYDRO,NON-RENEWABLE,2017,40.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM STAGE-IV ,3,01/01/0001 00:00:00,-,2017,0,HYDRO,NON-RENEWABLE,2017,40.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM STAGE-IV ,4,01/01/0001 00:00:00,-,2017,0,HYDRO,NON-RENEWABLE,2017,40.000
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,,,,168,01/01/0001 00:00:00,,0,0,HYDRO,NON-RENEWABLE,2017,0.000
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,,,,168,01/01/0001 00:00:00,,0,0,COAL,NON-RENEWABLE,2017,493.420
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,,,,168,01/01/0001 00:00:00,,0,0,DIESEL,NON-RENEWABLE,2017,395.205
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,,,,168,01/01/0001 00:00:00,,0,0,NATURAL GAS,NON-RENEWABLE,2017,212.000
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,,,,168,01/01/0001 00:00:00,,0,0,SOLAR,RENEWABLE,2017,0.084
CAPTIVE,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,,,,168,01/01/0001 00:00:00,,0,0,WIND,RENEWABLE,2017,10.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -I,1,01/01/0001 00:00:00,-,1967,0,HYDRO,NON-RENEWABLE,2018,9.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -I,2,01/01/0001 00:00:00,-,1967,0,HYDRO,NON-RENEWABLE,2018,9.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -I,3,01/01/0001 00:00:00,-,1973,0,HYDRO,NON-RENEWABLE,2018,9.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,JALDHAKA -I,4,01/01/0001 00:00:00,-,2013,0,HYDRO,NON-RENEWABLE,2018,9.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,RAMMAM,1,01/01/0001 00:00:00,-,1996,0,HYDRO,NON-RENEWABLE,2018,12.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,RAMMAM,2,01/01/0001 00:00:00,-,1996,0,HYDRO,NON-RENEWABLE,2018,12.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,RAMMAM,3,01/01/0001 00:00:00,-,1996,0,HYDRO,NON-RENEWABLE,2018,12.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEB,WEST BENGAL STATE,RAMMAM,4,01/01/0001 00:00:00,-,1996,0,HYDRO,NON-RENEWABLE,2018,12.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,DURGAPUR,4,01/01/0001 00:00:00,-,1983,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,1,01/01/0001 00:00:00,-,1996,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,2,01/01/0001 00:00:00,-,1997,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,3,01/01/0001 00:00:00,-,1998,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,4,01/01/0001 00:00:00,-,2005,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,5,01/01/0001 00:00:00,-,2008,0,COAL,NON-RENEWABLE,2018,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA,6,01/01/0001 00:00:00,-,2007,0,COAL,NON-RENEWABLE,2018,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA TPS EXT,7,01/01/0001 00:00:00,-,2011,0,COAL,NON-RENEWABLE,2018,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,MEJIA TPS EXT,8,01/01/0001 00:00:00,-,2011,0,COAL,NON-RENEWABLE,2018,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,1,01/01/0001 00:00:00,-,1966,0,COAL,NON-RENEWABLE,2018,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,2,01/01/0001 00:00:00,-,1966,0,COAL,NON-RENEWABLE,2018,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,3,01/01/0001 00:00:00,-,1966,0,COAL,NON-RENEWABLE,2018,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,4,01/01/0001 00:00:00,-,1967,0,COAL,NON-RENEWABLE,2018,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BANDEL,5,01/01/0001 00:00:00,-,1983,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,5,01/01/0001 00:00:00,-,2008,0,COAL,NON-RENEWABLE,2018,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,SANTALDIH,6,01/01/0001 00:00:00,-,2012,0,COAL,NON-RENEWABLE,2018,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,1,01/01/0001 00:00:00,-,1993,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,2,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,3,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,4,01/01/0001 00:00:00,-,1984,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,5,01/01/0001 00:00:00,-,1994,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,KOLAGHAT,6,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,1,01/01/0001 00:00:00,-,2010,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,2,01/01/0001 00:00:00,-,2000,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,3,01/01/0001 00:00:00,-,2001,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,4,01/01/0001 00:00:00,-,2001,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBPDC,WEST BENGAL STATE,BAKRESWAR,5,01/01/0001 00:00:00,-,2008,0,COAL,NON-RENEWABLE,2018,210.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,6,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2018,110.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,7,01/01/0001 00:00:00,-,2008,0,COAL,NON-RENEWABLE,2018,300.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,DPL,WEST BENGAL STATE,D.P.L.,8,01/01/0001 00:00:00,-,2014,0,COAL,NON-RENEWABLE,2018,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,1,01/01/0001 00:00:00,-,1985,0,COAL,NON-RENEWABLE,2018,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,2,01/01/0001 00:00:00,-,1983,0,COAL,NON-RENEWABLE,2018,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,3,01/01/0001 00:00:00,-,1984,0,COAL,NON-RENEWABLE,2018,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,TITAGARH,4,01/01/0001 00:00:00,-,1984,0,COAL,NON-RENEWABLE,2018,60.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,SOUTHERN REPL.,1,01/01/0001 00:00:00,-,1992,0,COAL,NON-RENEWABLE,2018,67.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,SOUTHERN REPL.,2,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2018,67.500
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,BUDGE BUDGE,1,01/01/0001 00:00:00,-,1998,0,COAL,NON-RENEWABLE,2018,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,BUDGE BUDGE,2,01/01/0001 00:00:00,-,1999,0,COAL,NON-RENEWABLE,2018,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,CESC,CESC,BUDGE BUDGE,3,01/01/0001 00:00:00,-,2010,0,COAL,NON-RENEWABLE,2018,250.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,1,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2018,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,2,01/01/0001 00:00:00,-,1987,0,COAL,NON-RENEWABLE,2018,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,3,01/01/0001 00:00:00,-,1988,0,COAL,NON-RENEWABLE,2018,200.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,4,01/01/0001 00:00:00,-,1993,0,COAL,NON-RENEWABLE,2018,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,5,01/01/0001 00:00:00,-,1994,0,COAL,NON-RENEWABLE,2018,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NTPC,NTPC,FARAKKA STPS,6,01/01/0001 00:00:00,-,2011,0,COAL,NON-RENEWABLE,2018,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2018,91.950
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2018,343.870
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEDCL,WEST BENGAL STATE,PURULIA PSS,1,01/01/0001 00:00:00,-,2008,0,HYDRO,NON-RENEWABLE,2018,225.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEDCL,WEST BENGAL STATE,PURULIA PSS,2,01/01/0001 00:00:00,-,2008,0,HYDRO,NON-RENEWABLE,2018,225.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEDCL,WEST BENGAL STATE,PURULIA PSS,3,01/01/0001 00:00:00,-,2008,0,HYDRO,NON-RENEWABLE,2018,225.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,STATE,WBSEDCL,WEST BENGAL STATE,PURULIA PSS,4,01/01/0001 00:00:00,-,2008,0,HYDRO,NON-RENEWABLE,2018,225.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,DURGAPUR STEEL TPS,1,01/01/0001 00:00:00,-,2012,0,COAL,NON-RENEWABLE,2018,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,DVC,DVC,DURGAPUR STEEL TPS,2,01/01/0001 00:00:00,-,2012,0,COAL,NON-RENEWABLE,2018,500.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM-III,1,01/01/0001 00:00:00,-,2013,0,HYDRO,NON-RENEWABLE,2018,33.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM-III,2,01/01/0001 00:00:00,-,2013,0,HYDRO,NON-RENEWABLE,2018,33.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM-III,3,01/01/0001 00:00:00,-,2013,0,HYDRO,NON-RENEWABLE,2018,33.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NHPC,NHPC,TEESTA LOW DAM-III,4,01/01/0001 00:00:00,-,2014,0,HYDRO,NON-RENEWABLE,2018,33.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,HALDIA ENERGY LTD.,CESC,HALDIA TPP-I,1,01/01/0001 00:00:00,-,2015,0,COAL,NON-RENEWABLE,2018,300.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,HALDIA ENERGY LTD.,CESC,HALDIA TPP-I,2,01/01/0001 00:00:00,-,2015,0,COAL,NON-RENEWABLE,2018,300.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,HIRANMAYE ENERGY LIMITED,HIRANMAYE ENERGY LIMITED,INDIA POWER TPP (HALDIA),1,01/01/0001 00:00:00,-,2018,0,COAL,NON-RENEWABLE,2018,150.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,HIRANMAYE ENERGY LIMITED,HIRANMAYE ENERGY LIMITED,INDIA POWER TPP (HALDIA),2,01/01/0001 00:00:00,-,2018,0,COAL,NON-RENEWABLE,2018,150.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,CHINAKURI TPS,1,01/01/0001 00:00:00,Retired,1991,2018,COAL,NON-RENEWABLE,2018,10.000
UTILITY,ER,WEST BENGAL,VARIOUS DISTRICTS IN THE STATE,PRIVATE,DISHERGARH PVT.,DISHERGARH PVT.,CHINAKURI TPS,2,01/01/0001 00:00:00,Retired,1991,2018,COAL,NON-RENEWABLE,2018,10.000
