year,table,Disease,Replacement,name,dcid,sameAs
2019,6,Ehrlichia ewingii  infection,Ehrlichia ewingii  infection,Ehrlichia ewingii infection,EhrlichiaEwingiiInfection,
2019,6,Undetermined ehrlichiosis/anaplasmosis,Undetermined ehrlichiosis/anaplasmosis,UndeterminedEhrlichiosis/Anaplasmosis,Ehrlichiosis,bio/DOID_10242
2019,6,Giardiasis,Giardiasis,Giardiasis,Giardiasis,bio/DOID_10718
2019,6,Gonorrhea,Gonorrhea,Gonorrhea,Gonorrhea,bio/DOID_7551
2019,6,"Haemophilus influenzae,  invasive disease",NAN,NAN,NAN,NAN
2019,6,"All ages, all serotypes",Haemophilus influenzae;invasive disease;All ages;all serotypes,Haemophilus influenzae,HaemophilusInfluenzae,
2019,6,Age <5 years,Haemophilus influenzae;invasive disease;Age <5 years,Haemophilus influenzae,HaemophilusInfluenzae,
2019,6,Serotype b,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b,Haemophilus influenzae,HaemophilusInfluenzae,
2019,6,Non-b serotype,Haemophilus influenzae;invasive disease;Age <5 years;Non-b serotype,Haemophilus influenzae,HaemophilusInfluenzae,
2019,6,Nontypeable,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable,Haemophilus influenzae,HaemophilusInfluenzae,
2019,6,Unknown serotype,Haemophilus influenzae;invasive disease;Age <5 years;Unknown serotype,Haemophilus influenzae,HaemophilusInfluenzae,
2019,6,Hansen's disease,Leprosy,Leprosy,Leprosy,bio/DOID_1024
2019,6,"Hantavirus infection, non-hantavirus pulmonary syndrome  ††",Non-hantavirus pulmonary syndrome,Non-hantavirus pulmonary syndrome,HaemophilusMeningitis,bio/DOID_0080179
2019,6,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,HantavirusPulmonarySyndrome,bio/DOID_14472
2019,6,Hemolytic uremic syndrome post-diarrheal,Hemolytic uremic syndrome;post-diarrheal,Hemolytic uremic syndrome,HemolyticUremicSyndrome,bio/DOID_12554
2019,6,Hepatitis  §§,NAN,NAN,NAN,NAN
2019,6,"A, acute",Hepatitis A;Acute,Hepatitis A,HepatitisA,bio/DOID_12547
2019,6,"B, acute",Hepatitis B;Acute,Hepatitis B,HepatitisB,bio/DOID_2043
2019,6,"B, perinatal infection",Hepatitis B;Perinatal infection,Hepatitis B,HepatitisB,bio/DOID_2043
2019,6,"C, acute",Hepatitis C;Acute,Hepatitis C,HepatitisC,bio/DOID_1883
2019,6,Confirmed,Hepatitis C;Acute;Confirmed,Hepatitis C,HepatitisC,bio/DOID_1883
2019,6,Probable,Hepatitis C;Acute;Probable,Hepatitis C,HepatitisC,bio/DOID_1883
2019,6,"C, perinatal infection",Hepatitis C;Perinatal infection,Hepatitis C,HepatitisC,bio/DOID_1883
2019,6,Human immunodeficiency virus diagnoses,HIV/Acquired Immune Deficiency Syndrome,HIV/Acquired Immune Deficiency Syndrome,HIV_AIDS,
2019,6,Influenza-associated pediatric mortality,Influenza;pediatric mortality,Influenza,Influenza,bio/DOID_8469
2019,6,Invasive pneumococcal disease  ¶¶,NAN,NAN,NAN,NAN
2019,6,All ages,Invasive pneumococcal disease;All ages,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2019,6,Confirmed,Invasive pneumococcal disease;All ages;Confirmed,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2019,6,Probable,Invasive pneumococcal disease;All ages;Probable,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2019,6,Age <5 years,Invasive pneumococcal disease;Age <5 years,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2019,6,Confirmed,Invasive pneumococcal disease;Age <5 years;Confirmed,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2019,6,Probable,Invasive pneumococcal disease;Age <5 years;Probable,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2019,6,Legionellosis,LegionnairesDisease,Legionellosis,LegionnairesDisease,bio/DOID_10457
2019,6,Leptospirosis,Leptospirosis,Leptospirosis,Leptospirosis,bio/DOID_2297
2019,6,Listeriosis  ***,NAN,NAN,NAN,NAN
2019,6,Total,Listeriosis,Listeriosis,Listeriosis,bio/DOID_11573
2019,6,Confirmed,Listeriosis;Confirmed,Listeriosis,Listeriosis,bio/DOID_11573
2019,6,Probable,Listeriosis;Probable,Listeriosis,Listeriosis,bio/DOID_11573
2019,6,Lyme disease,NAN,NAN,NAN,NAN
2019,6,Total,Lyme disease,Lyme disease,LymeDisease,
2019,6,Confirmed,Lyme disease;Confirmed,Lyme disease,LymeDisease,
2019,6,Probable,Lyme disease;Probable,Lyme disease,LymeDisease,
2019,6,Malaria,Malaria,Malaria,Malaria,bio/DOID_12365
2019,6,Measles  †††,NAN,NAN,NAN,NAN
2019,6,Total,Measles,Measles,Measles,bio/DOID_8622
2019,6,Indigenous,Measles;Indigenous,Measles,Measles,bio/DOID_8622
2019,6,Imported,Measles;Imported,Measles,Measles,bio/DOID_8622
2019,6,Meningococcal disease,NAN,NAN,NAN,NAN
2019,6,All serogroups,Meningococcal disease;All serogroups,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2019,6,Serogroups ACWY,Meningococcal disease;Serogroups ACWY,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2019,6,Serogroup B,Meningococcal disease;Serogroup B,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2019,6,Other serogroups,Meningococcal disease;Other serogroups,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2019,6,Unknown serogroup,Meningococcal disease;Unknown serogroup,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2019,6,Mumps,Mumps,Mumps,Mumps,bio/DOID_10264
2019,6,Novel Influenza A virus infections,Novel Influenza A virus infections,Novel Influenza A virus infections,NovelInfluenzaAViralInfection,
2019,6,Pertussis,Pertussis,Pertussis,Pertussis,bio/DOID_1116
2019,6,Plague,Plague,Plague,Plague,bio/DOID_3482
2019,6,"Poliomyelitis, paralytic",Paralytic poliomyelitis,Paralytic poliomyelitis,ParalyticPoliomyelitis,bio/DOID_0050515
2019,6,"Poliovirus infection, nonparalytic",Nonparalytic poliomyelitis,Nonparalytic poliomyelitis,NonparalyticPoliomyelitis,bio/DOID_4986
2019,6,Psittacosis,Psittacosis,Psittacosis,Psittacosis,bio/DOID_11262
2019,6,Q fever,NAN,NAN,NAN,NAN
2019,6,Total,Q fever,Q fever,QFever,bio/DOID_11100
2019,6,Acute,Q fever;Acute,Q fever,QFever,bio/DOID_11100
2019,6,Chronic,Q fever;Chronic,Q fever,QFever,bio/DOID_11100
2019,6,Rabies,NAN,NAN,NAN,NAN
2019,6,Human,Rabies,Rabies,Rabiesinhuman,bio/DOID_11260
2019,6,Rubella,Rubella,Rubella,Rubella,bio/DOID_8781
2019,6,"Rubella, congenital syndrome",Rubella;congenital,Rubella,Rubella,bio/DOID_8781
2019,6,Salmonella  Paratyphi infection  §§§,Paratyphoid,Paratyphoid,Paratyphoid,
2019,6,Salmonella  Typhi infection  ¶¶¶,Typhoid fever,Typhoid,TyphoidFever,
2019,6,Salmonellosis (excluding  S.  Typhi infection and  S.  Paratyphi infection)  ****,Salmonellosis,Salmonellosis,SalmonellosisExceptTyphiAndParatyphi,
2019,6,Severe acute respiratory syndrome-associated coronavirus disease,COVID19,COVID19,COVID19,bio/DOID_0080600;COVID_19
2019,6,Shiga toxin-producing  Escherichia coli  (STEC),Shiga toxin-producing  Escherichia coli,Shiga toxin-producing Escherichia Coli,ShigaToxinEColi,
2019,6,Shigellosis,Shigellosis,Shigellosis,Shigellosis,bio/DOID_12385
2019,6,Smallpox,Smallpox,Smallpox,Smallpox,bio/DOID_8736
2019,6,Spotted fever rickettsiosis,NAN,NAN,NAN,NAN
2019,6,Total,Spotted fever rickettsiosis,Spotted fever rickettsiosis,SpottedFeverRickettsiosis,
2019,6,Confirmed,Spotted fever rickettsiosis;Confirmed,Spotted fever rickettsiosis,SpottedFeverRickettsiosis,
2019,6,Probable,Spotted fever rickettsiosis;Probable,Spotted fever rickettsiosis,SpottedFeverRickettsiosis,
2019,6,Streptococcal toxic shock syndrome,Streptococcal toxic shock syndrome,Streptococcal toxic shock syndrome,StreptococcalToxicShockSyndrome,
2019,6,Syphilis,NAN,NAN,NAN,NAN
2019,6,"Total, all stages  ††††",Syphilis,Syphilis,Syphilis,
2019,6,Congenital,Congenital Syphilis,congenital syphilis,CongenitalSyphilis,bio/DOID_9856
2019,6,Primary and secondary,Syphilis primary and secondary,Syphilis primary and secondary,SyphilisPrimaryAndSecondary,
2019,6,Tetanus,Tetanus,Tetanus,Tetanus,bio/DOID_11338
2019,6,Toxic shock syndrome (other than Streptococcal),Other toxic shock syndrome,ToxicShockSyndromExceptStreptococcal,ToxicShockSyndromExceptStreptococcal,
2019,6,Trichinellosis,Trichinellosis,Trichinellosis,Trichinellosis,bio/DOID_9784
2019,6,Tuberculosis,Tuberculosis,Tuberculosis,Tuberculosis,bio/DOID_399
2019,6,Tularemia,Tularemia,Tularemia,Tularemia,bio/DOID_2123
2019,6,Vancomycin-intermediate  Staphylococcus aureus,Vancomycin-intermediate  Staphylococcus aureus,Vancomycin-intermediate  Staphylococcus aureus,VancomycinIntermediateStaphylococcusAureus,
2019,6,Vancomycin-resistant  Staphylococcus aureus,Vancomycin-resistant  Staphylococcus aureus,Vancomycin-resistant  Staphylococcus aureus,VancomycinResistantStaphylococcusAureus,
2019,6,Varicella morbidity,Chickenpox,Chickenpox,Chickenpox,bio/DOID_8659
2019,6,Varicella mortality,Chickenpox;Deaths,Chickenpox,Chickenpox,bio/DOID_8659
2019,6,Vibriosis,NAN,NAN,NAN,NAN
2019,6,Total,Vibriosis,Vibriosis except cholera,VibriosisExcludingCholera,
2019,6,Confirmed,Vibriosis except cholera;Confirmed,Vibriosis except cholera,VibriosisExcludingCholera,
2019,6,Probable,Vibriosis except cholera;Probable,Vibriosis except cholera,VibriosisExcludingCholera,
2019,6,Viral hemorrhagic fevers,NAN,NAN,NAN,NAN
2019,6,Crimean-Congo hemorrhagic fever virus,Crimean-Congo hemorrhagic fever virus,Crimean-Congo hemorrhagic fever virus,CrimeanCongoHemorrhagicFever,bio/DOID_12287
2019,6,Ebola virus,Ebola virus,Ebola virus,EbolaHemorrhagicFever,bio/DOID_4325
2019,6,Guanarito virus,Guanarito virus,Guanarito virus,GuanaritoHemorrhagicFever,
2019,6,Junin virus,Junin virus,Junin virus,JuninHemorrhagicFever,
2019,6,Lassa virus,Lassa virus,Lassa virus,LassaHemorrhagicFever,
2019,6,Lujo virus,Lujo virus,Lujo virus,LujoHemorrhagicFever,bio/DOID_0050202
2019,6,Machupo virus,Machupo virus,Machupo virus,MachupoHemorrhagicFever,
2019,6,Marburg virus,Marburg virus,Marburg virus,MarburgHemorrhagicFever,bio/DOID_4327
2019,6,Sabia virus,Sabia virus,Sabia virus,SabiaHemorrhagicFever,
2019,6,Yellow fever,Yellow fever,Yellow fever,YellowFever,bio/DOID_9682
2019,6,Zika virus,NAN,NAN,NAN,NAN
2019,6,"Zika virus disease, congenital  §§§§",NAN,NAN,NAN,NAN
2019,6,"Zika virus disease, non-congenital",Zika fever;non-congenital,Zika fever,ZikaVirusDisease,bio/DOID_0060478
2019,6,"Zika virus infection, congenital  §§§§",NAN,NAN,NAN,NAN
2019,6,"Zika virus infection, non-congenital",Zika virus infection;non-congenital,Zika virus infection,ZikaVirusInfection,
2017,6,Anthrax,Anthrax,Anthrax,AnthraxDisease,bio/DOID_7427
2017,6,Arboviral diseases,NAN,NAN,NAN,NAN
2017,6,Chikungunya virus disease,Chikungunya virus disease,Chikungunya virus disease,Chikungunya,bio/DOID_0050012
2017,6,Eastern equine encephalitis virus disease,NAN,NAN,NAN,NAN
2017,6,Neuroinvasive,Eastern equine encephalitis;Neuroinvasive,Eastern equine encephalitis virus disease,EasternEquineEncephalitis,bio/DOID_10841
2017,6,Non-neuroinvasive,Eastern equine encephalitis;Non-neuroinvasive,Eastern equine encephalitis virus disease,EasternEquineEncephalitis,bio/DOID_10841
2017,6,Jamestown Canyon virus disease,NAN,NAN,NAN,NAN
2017,6,Neuroinvasive,Jamestown Canyon virus diseases;Neuroinvasive,Jamestown Canyon virus disease,JamestownCanyonVirusDisease,
2017,6,Non-neuroinvasive,Jamestown Canyon virus diseases;Non-neuroinvasive,Jamestown Canyon virus disease,JamestownCanyonVirusDisease,
2017,6,La Crosse virus disease,NAN,NAN,NAN,NAN
2017,6,Neuroinvasive,La Crosse virus disease;Neuroinvasive,La Crosse virus disease,LaCrosseVirusDisease,bio/DOID_0050118
2017,6,Non-neuroinvasive,La Crosse virus disease;Non-neurovasive,La Crosse virus disease,LaCrosseVirusDisease,bio/DOID_0050118
2017,6,Powassan virus disease,NAN,NAN,NAN,NAN
2017,6,Neuroinvasive,Powassan virus disease;Neuroinvasive,Powassan virus disease,PowassanVirusDisease,bio/DOID_0050179
2017,6,Non-neuroinvasive,Powassan virus disease;Non-neuroinvasive,Powassan virus disease,PowassanVirusDisease,bio/DOID_0050179
2017,6,St. Louis encephalitis virus disease,NAN,NAN,NAN,NAN
2017,6,Neuroinvasive,St. Louis encephalitis virus disease;Neuroinvasive,St. Louis encephalitis virus disease,StLouisEncephalitis,bio/DOID_10845
2017,6,Non-neuroinvasive,St. Louis encephalitis virus disease;Non-neuroinvasive,St. Louis encephalitis virus disease,StLouisEncephalitis,bio/DOID_10845
2017,6,West Nile virus disease,NAN,NAN,NAN,NAN
2017,6,Neuroinvasive,West Nile virus disease;Neuroinvasive,West Nile virus disease,WestNileVirusDisease,bio/DOID_2366
2017,6,Non-neuroinvasive,West Nile virus disease;Non-neuroinvasive,West Nile virus disease,WestNileVirusDisease,bio/DOID_2366
2017,6,Western equine encephalitis virus disease,NAN,NAN,NAN,NAN
2017,6,Neuroinvasive,Western equine encephalitis virus disease;Neuroinvasive,Western equine encephalitis virus disease,WesternEquineEncephalitis,bio/DOID_10843
2017,6,Non-neuroinvasive,Western equine encephalitis virus disease;Non-neuroinvasive,Western equine encephalitis virus disease,WesternEquineEncephalitis,bio/DOID_10843
2017,6,Babesiosis,NAN,NAN,NAN,NAN
2017,6,Total,Babesiosis,Babesiosis,Babesiosis,bio/DOID_9643
2017,6,Confirmed,Babesiosis;Confirmed,Babesiosis,Babesiosis,bio/DOID_9643
2017,6,Probable,Babesiosis;Probable,Babesiosis,Babesiosis,bio/DOID_9643
2017,6,Botulism,NAN,NAN,NAN,NAN
2017,6,Total,Botulism,Botulism,Botulism,
2017,6,Foodborne,Foodborne Botulism,Foodborne Botulism,FoodborneBotulism,bio/DOID_0050352
2017,6,Infant  †,Infant Botulism,Infant Botulism,InfantBotulism,bio/DOID_0050354
2017,6,Other (wound & unspecified),Other wound & unspecified Botulism,Other wound & unspecified Botulism,WoundBotulism,bio/DOID_0050353
2017,6,Brucellosis,Brucellosis,Brucellosis,Brucellosis,bio/DOID_11077
2017,6,Campylobacteriosis,Campylobacteriosis,Campylobacteriosis,Campylobacteriosis,bio/DOID_13622
2017,6,Chancroid  §,Chancroid,Chancroid,Chancroid,bio/DOID_13778
2017,6,Chlamydia trachomatis  infection  §,Chlamydia trachomatis  infection,Chlamydia trachomatis infection,Chlamydia,bio/DOID_11263
2017,6,Cholera,Cholera,cholera,Cholera,bio/DOID_1498
2017,6,Coccidioidomycosis  ¶,Coccidioidomycosis,Coccidioidomycosis,Coccidioidomycosis,bio/DOID_13450
2017,6,Cryptosporidiosis,NAN,NAN,NAN,NAN
2017,6,Total,Cryptosporidiosis,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2017,6,Confirmed,Cryptosporidiosis;Confirmed,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2017,6,Probable,Cryptosporidiosis;Probable,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2017,6,Cyclosporiasis,Cyclosporiasis,Cyclosporiasis,Cyclosporiasis,bio/DOID_12750
2017,6,Dengue virus infections  **,NAN,NAN,NAN,NAN
2017,6,Dengue,Dengue,dengue fever,DengueDisease,bio/DOID_12205
2017,6,Dengue-like illness,Dengue-like illness,Dengue-like illness,DengueLikeIllness,
2017,6,Severe dengue,Severe dengue,Severe dengue,SevereDengue,bio/DOID_12206;bio/DOID_0050125
2017,6,Diphtheria,Diphtheria,Diphtheria,Diphtheria,
2017,6,Ehrlichiosis and Anaplasmosis,NAN,NAN,NAN,NAN
2017,6,Anaplasma phagocytophilum  infection,Anaplasma phagocytophilum  infection,Anaplasma phagocytophilum infection,HumanGranulocyticAnaplasmosis,bio/DOID_0050025
2017,6,Ehrlichia chaffeensis  infection,Ehrlichia chaffeensis  infection,Ehrlichia chaffeensis,HumanMonocyticEhrlichiosis,bio/DOID_0050026
2017,6,Ehrlichia ewingii  infection,Ehrlichia ewingii  infection,Ehrlichia ewingii infection,EhrlichiaEwingiiInfection,
2017,6,Undetermined ehrlichiosis/anaplasmosis,Undetermined ehrlichiosis/anaplasmosis,UndeterminedEhrlichiosis/Anaplasmosis,Ehrlichiosis,bio/DOID_10242
2017,6,Giardiasis,Giardiasis,Giardiasis,Giardiasis,bio/DOID_10718
2017,6,Gonorrhea  §,Gonorrhea,Gonorrhea,Gonorrhea,bio/DOID_7551
2017,6,"Haemophilus influenzae,  invasive disease",NAN,NAN,NAN,NAN
2017,6,"All ages, all serotypes",Haemophilus influenzae;invasive disease;All ages;all serotypes,Haemophilus influenzae,HaemophilusInfluenzae,
2017,6,Age <5 years  ††,Haemophilus influenzae;invasive disease;Age <5 years,Haemophilus influenzae,HaemophilusInfluenzae,
2017,6,Serotype b,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b,Haemophilus influenzae,HaemophilusInfluenzae,
2017,6,Non-b serotype,Haemophilus influenzae;invasive disease;Age <5 years;Non-b serotype,Haemophilus influenzae,HaemophilusInfluenzae,
2017,6,Nontypeable,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable,Haemophilus influenzae,HaemophilusInfluenzae,
2017,6,Unknown serotype,Haemophilus influenzae;invasive disease;Age <5 years;Unknown serotype,Haemophilus influenzae,HaemophilusInfluenzae,
2017,6,Hansen's disease,Leprosy,Leprosy,Leprosy,bio/DOID_1024
2017,6,"Hantavirus infection, non-hantavirus pulmonary syndrome",Non-hantavirus pulmonary syndrome,Non-hantavirus pulmonary syndrome,HaemophilusMeningitis,bio/DOID_0080179
2017,6,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,HantavirusPulmonarySyndrome,bio/DOID_14472
2017,6,Hemolytic uremic syndrome post-diarrheal,Hemolytic uremic syndrome;post-diarrheal,Hemolytic uremic syndrome,HemolyticUremicSyndrome,bio/DOID_12554
2017,6,Hepatitis  §§,NAN,NAN,NAN,NAN
2017,6,"A, acute",Hepatitis A;Acute,Hepatitis A,HepatitisA,bio/DOID_12547
2017,6,"B, acute",Hepatitis B;Acute,Hepatitis B,HepatitisB,bio/DOID_2043
2017,6,"B, perinatal infection  ¶¶",Hepatitis B;Perinatal infection,Hepatitis B,HepatitisB,bio/DOID_2043
2017,6,"C, acute",Hepatitis C;Acute,Hepatitis C,HepatitisC,bio/DOID_1883
2017,6,Confirmed,Hepatitis C;Acute;Confirmed,Hepatitis C,HepatitisC,bio/DOID_1883
2017,6,Probable,Hepatitis C;Acute;Probable,Hepatitis C,HepatitisC,bio/DOID_1883
2017,6,Human immunodeficiency virus diagnoses,HIV/Acquired Immune Deficiency Syndrome,HIV/Acquired Immune Deficiency Syndrome,HIV_AIDS,
2017,6,Influenza-associated pediatric mortality  ***,Influenza;pediatric mortality,Influenza,Influenza,bio/DOID_8469
2017,6,Invasive pneumococcal disease  †††,NAN,NAN,NAN,NAN
2017,6,All ages,Invasive pneumococcal disease;All ages,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2017,6,Confirmed,Invasive pneumococcal disease;All ages;Confirmed,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2017,6,Probable,Invasive pneumococcal disease;All ages;Probable,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2017,6,Age <5 years  ††,Invasive pneumococcal disease;Age <5 years,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2017,6,Confirmed,Invasive pneumococcal disease;Age <5 years;Confirmed,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2017,6,Probable,Invasive pneumococcal disease;Age <5 years;Probable,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2017,6,Legionellosis,LegionnairesDisease,Legionellosis,LegionnairesDisease,bio/DOID_10457
2017,6,Leptospirosis,Leptospirosis,Leptospirosis,Leptospirosis,bio/DOID_2297
2017,6,Listeriosis,Listeriosis,Listeriosis,Listeriosis,bio/DOID_11573
2017,6,Lyme disease,NAN,NAN,NAN,NAN
2017,6,Total,Lyme disease,Lyme disease,LymeDisease,
2017,6,Confirmed,Lyme disease;Confirmed,Lyme disease,LymeDisease,
2017,6,Probable,Lyme disease;Probable,Lyme disease,LymeDisease,
2017,6,Malaria,Malaria,Malaria,Malaria,bio/DOID_12365
2017,6,Measles,NAN,NAN,NAN,NAN
2017,6,Total,Measles,Measles,Measles,bio/DOID_8622
2017,6,Indigenous,Measles;Indigenous,Measles,Measles,bio/DOID_8622
2017,6,Imported,Measles;Imported,Measles,Measles,bio/DOID_8622
2017,6,Meningococcal disease,NAN,NAN,NAN,NAN
2017,6,All serogroups,Meningococcal disease;All serogroups,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2017,6,Serogroups ACWY,Meningococcal disease;Serogroups ACWY,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2017,6,Serogroup B,Meningococcal disease;Serogroup B,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2017,6,Other serogroups,Meningococcal disease;Other serogroups,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2017,6,Unknown serogroup,Meningococcal disease;Unknown serogroup,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2017,6,Mumps,Mumps,Mumps,Mumps,bio/DOID_10264
