SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
050,2,4,20,049,Kansas,Elk County,2486,2482,2439,2448,2467,-4,-43,9,19,2,22,19,19,10,49,52,50,-8,-27,-33,-31,0,0,0,0,4,-16,41,50,4,-16,41,50,0,0,1,0,4,4,4,4,4,8.9412720992,7.7757315326,7.7314343845,19.914651494,21.280949458,20.345879959,-10.97337939,-13.50521793,-12.61444557,0,0,0,-6.502743345,16.779210149,20.345879959,-6.502743345,16.779210149,20.345879959
050,2,4,20,051,Kansas,Ellis County,28935,28948,28850,28840,28810,13,-98,-10,-30,79,266,267,269,61,296,244,228,18,-30,23,41,2,26,20,11,-14,-113,-41,-84,-12,-87,-21,-73,7,19,-12,2,1832,1828,1835,1836,1836,9.2044707429,9.2563702548,9.3321769297,10.242568947,8.4590050269,7.9098005204,-1.038098204,0.7973652279,1.4223764094,0.8996851102,0.6933610678,0.381613183,-3.910169902,-1.421390189,-2.914137034,-3.010484792,-0.728029121,-2.532523851
050,2,4,20,053,Kansas,Ellsworth County,6382,6369,6324,6383,6357,-13,-45,59,-26,16,59,55,56,21,111,88,84,-5,-52,-33,-28,0,1,0,0,-9,2,93,2,-9,3,93,2,1,4,-1,0,1166,1166,1166,1166,1166,9.2964626172,8.6566459432,8.7912087912,17.489955093,13.850633509,13.186813187,-8.193492476,-5.193987566,-4.395604396,0.157567163,0,0,0.315134326,14.637601322,0.3139717425,0.472701489,14.637601322,0.3139717425
050,2,4,20,055,Kansas,Finney County,38466,38304,38079,37639,37466,-162,-225,-440,-173,128,553,548,560,76,334,343,320,52,219,205,240,2,78,193,113,-201,-511,-867,-528,-199,-433,-674,-415,-15,-11,29,2,559,559,559,559,559,14.479661705,14.474761615,14.912455895,8.7454014637,9.059932909,8.5214033686,5.7342602412,5.4148287065,6.3910525265,2.042339264,5.0978631237,3.0091205645,-13.37994056,-22.90076336,-14.06031556,-11.3376013,-17.80290024,-11.05119499
050,2,4,20,057,Kansas,Ford County,34288,34215,34186,33924,33980,-73,-29,-262,56,147,594,591,602,65,298,286,276,82,296,305,326,3,75,161,70,-149,-400,-742,-346,-146,-325,-581,-276,-9,0,14,6,668,668,666,668,668,17.368167132,17.354279841,17.730914232,8.7133229046,8.3981794157,8.1291234684,8.6548442274,8.9561004258,9.6017907634,2.1929503955,4.7276464543,2.061734213,-11.69573544,-21.78828366,-10.19085768,-9.502785047,-17.0606372,-8.129123468
050,2,4,20,059,Kansas,Franklin County,25983,26000,26002,25959,26125,17,2,-43,166,62,276,286,283,65,341,349,330,-3,-65,-63,-47,0,4,9,4,11,43,24,209,11,47,33,213,9,20,-13,0,525,525,523,525,525,10.614976347,11.008256192,10.867060902,13.114880197,13.433151787,12.6718378,-2.49990385,-2.424895595,-1.804776899,0.1538402369,0.3464136564,0.1535980339,1.6537825468,0.9237697504,8.0254972736,1.8076227837,1.2701834068,8.1790953076
050,2,4,20,061,Kansas,Geary County,36735,36760,36116,35529,35047,25,-644,-587,-482,204,1039,937,946,57,264,282,271,147,775,655,675,3,20,97,104,-134,-1385,-1369,-1252,-131,-1365,-1272,-1148,9,-54,30,-9,906,906,906,906,906,28.514188485,26.156745062,26.80798005,7.2451835995,7.8721473934,7.6796644752,21.269004885,18.284597669,19.128315575,0.5488775454,2.70779538,2.9471775108,-38.00977002,-38.2162049,-35.47948311,-37.46089247,-35.50840952,-32.5323056
050,2,4,20,063,Kansas,Gove County,2722,2714,2747,2742,2735,-8,33,-5,-7,9,36,33,34,8,58,45,42,1,-22,-12,-8,0,0,1,1,-10,58,6,0,-10,58,7,1,1,-3,0,0,44,44,44,44,44,13.184398462,12.024048096,12.415555961,21.241530855,16.396429222,15.336863246,-8.057132393,-4.372381126,-2.921307285,0,0.3643650938,0.3651634106,21.241530855,2.1861905629,0,21.241530855,2.5505556568,0.3651634106
050,2,4,20,065,Kansas,Graham County,2412,2403,2400,2397,2376,-9,-3,-3,-21,5,26,26,28,6,40,43,41,-1,-14,-17,-13,0,0,0,0,-8,11,17,-8,-8,11,17,-8,0,0,-3,0,34,34,34,34,34,10.826566729,10.840108401,11.732662895,16.656256506,17.927871586,17.179970668,-5.829689777,-7.087763185,-5.447307773,0,0,0,4.5804705392,7.0877631853,-3.352189399,4.5804705392,7.0877631853,-3.352189399
050,2,4,20,067,Kansas,Grant County,7352,7326,7333,7250,7147,-26,7,-83,-103,17,110,115,116,11,74,62,61,6,36,53,55,1,15,49,15,-31,-44,-191,-174,-30,-29,-142,-159,-2,0,6,1,55,55,55,55,55,15.00784501,15.771789069,16.114468292,10.096186643,8.5030514983,8.4739876363,4.9116583669,7.2687375711,7.6404806557,2.0465243195,6.7201536035,2.0837674516,-6.003138004,-26.19488445,-24.17170244,-3.956613684,-19.47473085,-22.08793499
050,2,4,20,069,Kansas,Gray County,5655,5647,5664,5711,5743,-8,17,47,32,22,83,82,84,12,71,67,64,10,12,15,20,0,4,17,6,-16,1,18,7,-16,5,35,13,-2,0,-3,-1,82,82,82,82,82,14.675979135,14.417582418,14.667365113,12.554150827,11.78021978,11.175135324,2.1218283087,2.6373626374,3.4922297887,0.7072761029,2.989010989,1.0476689366,0.1768190257,3.1648351648,1.2222804261,0.8840951286,6.1538461538,2.2699493627
050,2,4,20,071,Kansas,Greeley County,1282,1274,1282,1232,1181,-8,8,-50,-51,3,16,17,17,7,30,27,26,-4,-14,-10,-9,0,0,0,0,-4,24,-43,-41,-4,24,-43,-41,0,-2,3,-1,24,24,24,24,24,12.519561815,13.524264121,14.09034397,23.474178404,21.479713604,21.549937837,-10.95461659,-7.955449483,-7.459593867,0,0,0,18.779342723,-34.20843278,-33.98259428,18.779342723,-34.20843278,-33.98259428
050,2,4,20,073,Kansas,Greenwood County,6018,5977,5921,5908,5870,-41,-56,-13,-38,11,42,50,52,24,102,129,122,-13,-60,-79,-70,0,0,3,3,-25,2,64,30,-25,2,67,33,-3,2,-1,-1,90,90,90,90,90,7.0600100857,8.4537999831,8.8300220751,17.14573878,21.810803956,20.716590253,-10.08572869,-13.35700397,-11.88656818,0,0.507227999,0.5094243505,0.3361909565,10.820863978,5.0942435048,0.3361909565,11.328091977,5.6036678553
050,2,4,20,075,Kansas,Hamilton County,2517,2487,2478,2452,2437,-30,-9,-26,-15,7,38,44,45,9,21,27,26,-2,17,17,19,0,11,24,16,-25,-38,-72,-48,-25,-27,-48,-32,-3,1,5,-2,0,0,0,0,0,15.30715005,17.84989858,18.40867253,8.4592145015,10.953346856,10.636121906,6.8479355488,6.8965517241,7.7725506238,4.4310171198,9.7363083164,6.5453057885,-15.30715005,-29.20892495,-19.63591737,-10.87613293,-19.47261663,-13.09061158
050,2,4,20,077,Kansas,Harper County,5490,5472,5355,5400,5435,-18,-117,45,35,20,68,79,80,20,101,81,79,0,-33,-2,1,0,1,-1,-1,-17,-83,50,35,-17,-82,49,34,-1,-2,-2,0,101,101,101,101,101,12.561189619,14.690841469,14.766958929,18.657061051,15.062761506,14.582371943,-6.095871433,-0.371920037,0.1845869866,0.1847233767,-0.185960019,-0.184586987,-15.33204027,9.2980009298,6.4605445316,-15.14731689,9.1120409112,6.275957545
050,2,4,20,079,Kansas,Harvey County,34019,33986,33788,33671,33504,-33,-198,-117,-167,90,361,342,348,84,503,530,500,6,-142,-188,-152,2,4,4,2,-41,-75,88,-17,-39,-71,92,-15,0,15,-21,0,1127,1127,1128,1128,1128,10.653052793,10.139492136,10.360997395,14.843450291,15.713248047,14.88649051,-4.190397498,-5.573755911,-4.525493115,0.1180393661,0.1185905513,0.059545962,-2.213238115,2.6089921286,-0.506140677,-2.095198749,2.7275826798,-0.446594715
050,2,4,20,081,Kansas,Haskell County,3781,3760,3652,3595,3630,-21,-108,-57,35,7,51,58,59,5,33,35,35,2,18,23,24,0,3,9,2,-21,-123,-90,11,-21,-120,-81,13,-2,-6,1,-2,44,44,44,44,44,13.76146789,16.00662343,16.332179931,8.9044792229,9.6591693114,9.6885813149,4.856988667,6.3474541189,6.6435986159,0.8094981112,2.4837863944,0.553633218,-33.18942256,-24.83786394,3.044982699,-32.37992445,-22.35407755,3.598615917
050,2,4,20,083,Kansas,Hodgeman County,1721,1737,1724,1697,1655,16,-13,-27,-42,8,13,11,11,0,38,42,42,8,-25,-31,-31,0,2,3,1,9,10,3,-12,9,12,6,-11,-1,0,-2,0,18,18,18,18,18,7.512279688,6.4308681672,6.5632458234,21.958971396,24.554223911,25.059665871,-14.44669171,-18.12335574,-18.49642005,1.1557353366,1.7538731365,0.5966587112,5.778676683,1.7538731365,-7.159904535,6.9344120196,3.507746273,-6.563245823
050,2,4,20,085,Kansas,Jackson County,13231,13239,13263,13292,13368,8,24,29,76,36,160,179,184,29,165,159,156,7,-5,20,28,0,9,24,17,-2,11,-8,31,-2,20,16,48,3,9,-7,0,193,193,193,193,193,12.074560411,13.481453587,13.803450863,12.451890423,11.975145924,11.702925731,-0.377330013,1.5063076633,2.1005251313,0.6791940231,1.807569196,1.2753188297,0.8301260282,-0.602523065,2.3255813953,1.5093200513,1.2050461307,3.6009002251
050,2,4,20,087,Kansas,Jefferson County,18360,18323,18429,18354,18327,-37,106,-75,-27,41,170,163,167,44,211,209,203,-3,-41,-46,-36,0,3,9,1,-34,139,-28,7,-34,142,-19,8,0,5,-10,1,179,179,179,179,179,9.2511972138,8.8627898758,9.1055314741,11.482368306,11.363945301,11.068400534,-2.231171093,-2.501155425,-1.96286906,0.1632564214,0.4893564962,0.0545241406,7.5642141924,-1.522442433,0.3816689839,7.7274706138,-1.033085936,0.4361931245
050,2,4,20,089,Kansas,Jewell County,2929,2927,2942,2885,2847,-2,15,-57,-38,10,25,32,29,10,38,61,59,0,-13,-29,-30,0,0,1,1,-2,29,-30,-9,-2,29,-29,-8,0,-1,1,0,15,15,15,15,15,8.5193388993,10.983353355,10.11863224,12.949395127,20.937017333,20.586182833,-4.430056228,-9.953663978,-10.46755059,0,0.3432297923,0.3489183531,9.8824331232,-10.29689377,-3.140265178,9.8824331232,-9.953663978,-2.791346825
050,2,4,20,091,Kansas,Johnson County,609877,611149,614889,619091,622237,1272,3740,4202,3146,1740,6874,6959,6982,1043,4911,5032,4443,697,1963,1927,2539,36,496,1335,1030,306,797,1305,-450,342,1293,2640,580,233,484,-365,27,5714,5713,5712,5717,5717,11.21335554,11.278951036,11.249242746,8.0111709425,8.1557237557,7.1584625498,3.2021845979,3.1232272808,4.0907801967,0.8091103212,2.1637303684,1.6595130377,1.3001228347,2.1151072141,-0.725029968,2.1092331559,4.2788375825,0.9344830697
050,2,4,20,093,Kansas,Kearny County,3982,3962,3897,3865,3823,-20,-65,-32,-42,11,57,72,74,8,35,49,48,3,22,23,26,0,4,3,-1,-21,-88,-58,-68,-21,-84,-55,-69,-2,-3,0,1,69,69,69,69,69,14.505662298,18.551919608,19.250780437,8.9069856216,12.625611956,12.486992716,5.5986766764,5.9263076527,6.7637877211,1.0179412139,0.7729966503,-0.260145682,-22.39470671,-14.94460191,-17.68990635,-21.37676549,-14.17160526,-17.95005203
050,2,4,20,095,Kansas,Kingman County,7473,7425,7291,7174,7066,-48,-134,-117,-108,17,75,78,77,53,249,277,260,-36,-174,-199,-183,0,0,0,0,-13,36,86,75,-13,36,86,75,1,4,-4,0,111,111,111,111,111,10.192987225,10.78465261,10.814606742,33.840717586,38.299343242,36.516853933,-23.64773036,-27.51469063,-25.70224719,0,0,0,4.8926338679,11.890770826,10.533707865,4.8926338679,11.890770826,10.533707865
050,2,4,20,097,Kansas,Kiowa County,2461,2455,2409,2405,2374,-6,-46,-4,-31,7,28,29,29,7,36,38,38,0,-8,-9,-9,0,0,9,7,-6,-36,-2,-30,-6,-36,7,-23,0,-2,-2,1,166,166,166,166,166,11.513157895,12.048192771,12.136430216,14.802631579,15.787287079,15.902908558,-3.289473684,-3.739094308,-3.766478343,0,3.7390943083,2.9294831555,-14.80263158,-0.830909846,-12.55492781,-14.80263158,2.908184462,-9.625444654
050,2,4,20,099,Kansas,Labette County,20191,20170,19914,19702,19728,-21,-256,-212,26,65,220,215,207,59,303,317,290,6,-83,-102,-83,0,2,7,4,-24,-177,-110,106,-24,-175,-103,110,-3,2,-7,-1,415,415,415,415,415,10.976948408,10.854200323,10.499619579,15.118251671,16.003634895,14.709611971,-4.141303263,-5.149434572,-4.209992392,0.0997904401,0.3533925687,0.2028911996,-8.831453947,-5.553311793,5.3766167892,-8.731663507,-5.199919225,5.5795079888
050,2,4,20,101,Kansas,Lane County,1573,1568,1561,1544,1529,-5,-7,-17,-15,2,15,18,18,5,40,33,32,-3,-25,-15,-14,0,0,0,0,-1,18,-1,-1,-1,18,-1,-1,-1,0,-1,0,16,16,16,16,16,9.5877277085,11.594202899,11.714936544,25.567273889,21.256038647,20.826553856,-15.97954618,-9.661835749,-9.111617312,0,0,0,11.50527325,-0.644122383,-0.650829808,11.50527325,-0.644122383,-0.650829808
050,2,4,20,103,Kansas,Leavenworth County,81901,81966,82398,82922,83518,65,432,524,596,213,912,900,896,184,769,818,747,29,143,82,149,-6,3,58,41,12,223,428,411,6,226,486,452,30,63,-44,-5,6112,6115,6103,6058,6060,11.097320581,10.887974837,10.766642634,9.357280183,9.8959593516,8.9762076424,1.7400403981,0.9920154851,1.7904349916,0.036504344,0.7016694895,0.4926700312,2.7134895719,5.1778369223,4.9387166547,2.7499939159,5.8795064118,5.4313866859
050,2,4,20,105,Kansas,Lincoln County,2940,2949,2910,2911,2920,9,-39,1,9,10,22,29,29,11,40,42,42,-1,-18,-13,-13,0,0,0,0,10,-21,14,24,10,-21,14,24,0,0,0,-2,38,38,38,38,38,7.5098139614,9.9639237244,9.9468358772,13.654207203,14.430510222,14.405762305,-6.144393241,-4.466586497,-4.458926428,0,0,0,-7.168458781,4.8101700739,8.2318641742,-7.168458781,4.8101700739,8.2318641742
050,2,4,20,107,Kansas,Linn County,9592,9587,9740,9777,9860,-5,153,37,83,27,102,89,89,28,145,170,165,-1,-43,-81,-76,0,0,1,1,-5,202,118,159,-5,202,119,160,1,-6,-1,-1,14,14,14,14,14,10.55518187,9.1202541374,9.0645210572,15.004915403,17.42071015,16.805010949,-4.449733533,-8.300456013,-7.740489892,0,0.1024747656,0.1018485512,20.903399389,12.092022339,16.193919641,20.903399389,12.194497105,16.295768193
050,2,4,20,109,Kansas,Logan County,2758,2739,2710,2703,2665,-19,-29,-7,-38,9,36,37,35,10,42,50,49,-1,-6,-13,-14,0,1,4,1,-16,-26,5,-26,-16,-25,9,-25,-2,2,-3,1,22,22,22,22,22,13.213433658,13.670792536,13.04023845,15.4156726,18.474043968,18.25633383,-2.202238943,-4.803251432,-5.21609538,0.3670398238,1.4779235175,0.3725782414,-9.543035419,1.8474043968,-9.687034277,-9.175995596,3.3253279143,-9.314456036
050,2,4,20,111,Kansas,Lyon County,32178,32113,32028,32031,32172,-65,-85,3,141,84,346,365,370,89,355,330,314,-5,-9,35,56,4,70,175,105,-65,-160,-204,-20,-61,-90,-29,85,1,14,-3,0,1235,1233,1233,1237,1237,10.788731077,11.395744548,11.525941155,11.06936281,10.30300192,9.7814743859,-0.280631733,1.0927426279,1.7444667695,2.1826912583,5.4637131394,3.2708751927,-4.98900859,-6.36912846,-0.623023846,-2.806317332,-0.90541532,2.6478513465
050,2,4,20,113,Kansas,McPherson County,30221,30184,30164,30063,30091,-37,-20,-101,28,72,297,324,329,98,433,440,395,-26,-136,-116,-66,0,6,12,5,-14,87,13,91,-14,93,25,96,3,23,-10,-2,1921,1920,1916,1925,1925,9.8429111155,10.759294004,10.93859095,14.350102737,14.611386919,13.132958739,-4.507191622,-3.852092915,-2.194367789,0.1988466892,0.3984923705,0.166239984,2.8832769934,0.4317000681,3.0255677095,3.0821236826,0.8301924386,3.1918076936
050,2,4,20,115,Kansas,Marion County,11834,11793,11750,11783,11690,-41,-43,33,-93,30,108,113,115,38,167,228,213,-8,-59,-115,-98,0,1,2,2,-31,6,149,4,-31,7,151,6,-2,9,-3,-1,622,622,619,622,622,9.1747016098,9.6035354608,9.7984918843,14.186807119,19.377045001,18.148511055,-5.012105509,-9.77350954,-8.350019171,0.0849509408,0.169974079,0.1704085545,0.509705645,12.663068882,0.340817109,0.5946565858,12.833042961,0.5112256635
050,2,4,20,117,Kansas,Marshall County,10034,10023,10021,9992,9933,-11,-2,-29,-59,28,115,102,97,31,134,136,133,-3,-19,-34,-36,0,0,0,0,-10,12,9,-23,-10,12,9,-23,2,5,-4,0,167,167,167,167,167,11.474755538,10.193374307,9.7365119197,13.370584714,13.591165742,13.350062735,-1.895829176,-3.397791436,-3.613550816,0,0,0,1.1973657953,0.89941538,-2.308657465,1.1973657953,0.89941538,-2.308657465
050,2,4,20,119,Kansas,Meade County,4062,4061,3997,3913,3911,-1,-64,-84,-2,13,56,49,49,13,67,60,59,0,-11,-11,-10,0,2,8,5,-1,-55,-84,3,-1,-53,-76,8,0,0,3,0,70,70,70,70,70,13.899230578,12.389380531,12.525562372,16.629436585,15.170670038,15.081799591,-2.730206006,-2.781289507,-2.556237219,0.4964010921,2.0227560051,1.2781186094,-13.65103003,-21.23893805,0.7668711656,-13.15462894,-19.21618205,2.0449897751
050,2,4,20,121,Kansas,Miami County,34193,34224,34641,34791,35320,31,417,150,529,83,347,364,365,73,395,436,405,10,-48,-72,-40,0,6,21,11,15,457,211,559,15,463,232,570,6,2,-10,-1,472,472,472,472,472,10.077688231,10.485078926,10.412060875,11.471720032,12.559050582,11.553108642,-1.394031801,-2.073971656,-1.141047767,0.1742539752,0.6049083996,0.313788136,13.272344442,6.0778891577,15.946142545,13.446598417,6.6827975573,16.259930681
050,2,4,20,123,Kansas,Mitchell County,5792,5773,5744,5730,5719,-19,-29,-14,-11,13,65,69,69,20,107,102,96,-7,-42,-33,-27,0,0,0,0,-11,10,21,17,-11,10,21,17,-1,3,-2,-1,123,123,123,123,123,11.287661717,12.027191912,12.05345445,18.58122775,17.779327174,16.770023583,-7.293566033,-5.752135262,-4.716569133,0,0,0,1.7365633411,3.6604497124,2.9696916761,1.7365633411,3.6604497124,2.9696916761
050,2,4,20,125,Kansas,Montgomery County,31492,31404,31181,30853,30568,-88,-223,-328,-285,85,348,318,304,105,518,566,518,-20,-170,-248,-214,0,7,9,9,-67,-78,-77,-81,-67,-71,-68,-72,-1,18,-12,1,763,762,755,761,762,11.120875609,10.252442209,9.8988945149,16.553487257,18.248057517,16.867195259,-5.432611648,-7.995615308,-6.968300744,0.2236957737,0.2901634587,0.2930593771,-2.49261005,-2.482509592,-2.637534394,-2.268914277,-2.192346133,-2.344475017
050,2,4,20,127,Kansas,Morris County,5391,5369,5386,5400,5334,-22,17,14,-66,12,54,53,53,20,87,77,71,-8,-33,-24,-18,0,2,4,4,-12,47,36,-52,-12,49,40,-48,-2,1,-2,0,76,76,76,76,76,10.041841004,9.827554237,9.8751630334,16.178521618,14.277767476,13.228991988,-6.136680614,-4.450213239,-3.353828955,0.3719200372,0.7417022066,0.7452953233,8.740120874,6.6753198591,-9.688839203,9.1120409112,7.4170220656,-8.943543879
050,2,4,20,129,Kansas,Morton County,2700,2700,2671,2601,2580,0,-29,-70,-21,8,28,30,31,10,43,43,44,-2,-15,-13,-13,0,3,12,5,3,-17,-72,-12,3,-14,-60,-7,-1,0,3,-1,54,54,54,54,54,10.426363806,11.380880121,11.966801776,16.011915844,16.312594841,16.985138004,-5.585552039,-4.931714719,-5.018336229,1.1171104077,4.5523520486,1.9301293187,-6.330292311,-27.31411229,-4.632310365,-5.213181903,-22.76176024,-2.702181046
050,2,4,20,131,Kansas,Nemaha County,10274,10262,10226,10164,10114,-12,-36,-62,-50,40,141,129,130,28,173,129,120,12,-32,0,10,0,0,1,1,-23,-12,-61,-63,-23,-12,-60,-62,-1,8,-2,2,259,259,259,259,259,13.764154627,12.653261403,12.821777296,16.887934401,12.653261403,11.835486734,-3.123779774,0,0.9862905612,0,0.0980872977,0.0986290561,-1.171417415,-5.983325159,-6.213630536,-1.171417415,-5.885237862,-6.115001479
050,2,4,20,133,Kansas,Neosho County,15900,15905,15787,15583,15420,5,-118,-204,-163,43,184,184,188,49,238,252,239,-6,-54,-68,-51,0,13,11,10,6,-81,-146,-122,6,-68,-135,-112,5,4,-1,0,441,441,440,441,441,11.611763221,11.73095314,12.127858594,15.019563297,16.066305387,15.417862787,-3.407800076,-4.335352247,-3.290004193,0.8203963145,0.7013069812,0.6450988614,-5.111700114,-9.308256296,-7.870206109,-4.291303799,-8.606949315,-7.225107248
050,2,4,20,135,Kansas,Ness County,2682,2673,2651,2657,2618,-9,-22,6,-39,6,32,33,33,9,70,53,53,-3,-38,-20,-20,0,3,7,5,-5,11,19,-25,-5,14,26,-20,-1,2,0,1,82,82,82,82,82,12.021036814,12.434061794,12.511848341,26.296018032,19.96985682,20.09478673,-14.27498122,-7.535795026,-7.582938389,1.1269722014,2.6375282592,1.8957345972,4.132231405,7.1590052751,-9.478672986,5.2592036063,9.7965335343,-7.582938389
050,2,4,20,137,Kansas,Norton County,5457,5453,5369,5325,5330,-4,-84,-44,5,16,53,52,48,13,80,57,53,3,-27,-5,-5,0,1,5,4,-8,-58,-45,5,-8,-57,-40,9,1,0,1,1,954,954,954,954,954,9.7948623175,9.7250794838,9.0098545284,14.784697838,10.66018328,9.9483810418,-4.98983552,-0.935103797,-0.938526513,0.184808723,0.9351037965,0.7508212107,-10.71890593,-8.415934169,0.9385265134,-10.53409721,-7.480830372,1.6893477241
050,2,4,20,139,Kansas,Osage County,15765,15741,15752,15705,15824,-24,11,-47,119,47,164,163,163,58,271,240,232,-11,-107,-77,-69,0,0,0,0,-15,111,35,192,-15,111,35,192,2,7,-5,-4,150,150,150,150,150,10.41501286,10.363353149,10.339687272,17.210173689,15.258924882,14.716610105,-6.795160829,-4.895571733,-4.376922833,0,0,0,7.0491855333,2.2252598786,12.179263535,7.0491855333,2.2252598786,12.179263535
050,2,4,20,141,Kansas,Osborne County,3494,3490,3485,3481,3427,-4,-5,-4,-54,12,40,36,36,17,53,62,57,-5,-13,-26,-21,0,0,0,0,1,9,25,-34,1,9,25,-34,0,-1,-3,1,95,95,95,95,95,11.46953405,10.335917313,10.422698321,15.197132616,17.800746483,16.502605675,-3.727598566,-7.46482917,-6.079907354,0,0,0,2.5806451613,7.177720356,-9.843659525,2.5806451613,7.177720356,-9.843659525
050,2,4,20,143,Kansas,Ottawa County,5729,5729,5830,5806,5818,0,101,-24,12,11,51,63,66,15,82,77,74,-4,-31,-14,-8,0,0,0,0,4,136,-9,21,4,136,-9,21,0,-4,-1,-1,106,106,106,106,106,8.8242927589,10.828463389,11.355815554,14.188078554,13.234788587,12.732278045,-5.363785795,-2.406325198,-1.376462491,0,0,0,23.531447357,-1.546923341,3.6132140399,23.531447357,-1.546923341,3.6132140399
050,2,4,20,145,Kansas,Pawnee County,6254,6256,6247,6188,6126,2,-9,-59,-62,13,70,63,63,16,98,87,86,-3,-28,-24,-23,0,0,0,0,3,17,-34,-39,3,17,-34,-39,2,2,-1,0,748,748,748,748,748,11.197312645,10.132689988,10.232255969,15.676237703,13.992762364,13.967841481,-4.478925058,-3.860072376,-3.735585512,0,0,0,2.7193473566,-5.468435867,-6.334253695,2.7193473566,-5.468435867,-6.334253695
050,2,4,20,147,Kansas,Phillips County,4973,4961,4819,4783,4761,-12,-142,-36,-22,18,46,55,54,17,86,81,76,1,-40,-26,-22,0,0,1,1,-12,-99,-7,-1,-12,-99,-6,0,-1,-3,-4,0,50,50,50,50,50,9.4069529652,11.455946678,11.316010059,17.586912065,16.871485107,15.926236379,-8.1799591,-5.415538429,-4.61022632,0,0.2082899396,0.2095557418,-20.24539877,-1.458029577,-0.209555742,-20.24539877,-1.249739638,0
050,2,4,20,149,Kansas,Pottawatomie County,25343,25411,25873,26292,26382,68,462,419,90,85,371,376,375,50,216,229,217,35,155,147,158,0,2,15,13,25,296,271,-82,25,298,286,-69,8,9,-14,1,330,330,330,330,330,14.468450199,14.415796032,14.23852375,8.4236799002,8.7798332215,8.2393590766,6.0447702987,5.6359628103,5.9991646733,0.0779970361,0.575098246,0.4936021567,11.543561345,10.39010831,-3.113490527,11.621558381,10.965206556,-2.61988837
050,2,4,20,151,Kansas,Pratt County,9153,9143,9168,9073,9082,-10,25,-95,9,26,93,112,115,36,144,132,128,-10,-51,-20,-13,0,2,2,1,-1,71,-79,22,-1,73,-77,23,1,3,2,-1,497,497,495,497,497,10.157828628,12.280028507,12.668686312,15.728250778,14.472890741,14.100798678,-5.570422151,-2.192862233,-1.432112366,0.2184479275,0.2192862233,0.1101624897,7.7549014254,-8.661805822,2.4235747728,7.9733493528,-8.442519599,2.5337372625
050,2,4,20,153,Kansas,Rawlins County,2566,2572,2558,2523,2463,6,-14,-35,-60,8,24,24,20,3,41,39,39,5,-17,-15,-19,0,0,1,0,1,2,-22,-40,1,2,-21,-40,0,1,1,-1,37,37,37,37,37,9.3567251462,9.44695926,8.0224628961,15.984405458,15.351308797,15.643802647,-6.627680312,-5.904349537,-7.621339751,0,0.3936233025,0,0.7797270955,-8.659712655,-16.04492579,0.7797270955,-8.266089352,-16.04492579
050,2,4,20,155,Kansas,Reno County,61883,61878,61499,61552,61497,-5,-379,53,-55,170,623,656,662,182,883,855,777,-12,-260,-199,-115,0,7,30,19,-6,-164,263,41,-6,-157,293,60,13,38,-41,0,2816,2816,2814,2817,2816,10.099127066,10.662245736,10.759941162,14.313851042,13.896676988,12.629115231,-4.214723976,-3.234431252,-1.869174069,0.1134733378,0.4876027013,0.3088200636,-2.6585182,4.2746503482,0.6664011898,-2.545044862,4.7622530495,0.9752212533
