id,type,name
ICD10/O98.712,ICD10Code,"Human immunodeficiency virus [HIV] disease complicating pregnancy, second trimester"
ICD10/M01.X8,ICD10Code,Direct infection of vertebrae in infectious and parasitic diseases classified elsewhere
ICD10/S45.092,ICD10Code,"Other specified injury of axillary artery, left side"
ICD10/T20.72,ICD10Code,Corrosion of third degree of lip(s)
ICD10/S33.111,ICD10Code,Dislocation of L1/L2 lumbar vertebra
ICD10/G43.829,ICD10Code,"Menstrual migraine, not intractable, without status migrainosus"
ICD10/K06.0,ICD10Code,Gingival recession
ICD10/S06.6X5,ICD10Code,Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level
ICD10/M71.461,ICD10Code,"Calcium deposit in bursa, right knee"
ICD10/Z12.4,ICD10Code,Encounter for screening for malignant neoplasm of cervix
ICD10/I13.0,ICD10Code,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease"
ICD10/S61.209,ICD10Code,Unspecified open wound of unspecified finger without damage to nail
ICD10/I71.6,ICD10Code,"Thoracoabdominal aortic aneurysm, without rupture"
ICD10/T63.711,ICD10Code,"Toxic effect of contact with venomous marine plant, accidental (unintentional)"
ICD10/T44.901,ICD10Code,"Poisoning by unspecified drugs primarily affecting the autonomic nervous system, accidental (unintentional)"
ICD10/M12.57,ICD10Code,"Traumatic arthropathy, ankle and foot"
ICD10/W00.1,ICD10Code,Fall from stairs and steps due to ice and snow
ICD10/H91.92,ICD10Code,"Unspecified hearing loss, left ear"
ICD10/O99.35,ICD10Code,"Diseases of the nervous system complicating pregnancy, childbirth, and the puerperium"
ICD10/V84.9,ICD10Code,Unspecified occupant of special agricultural vehicle injured in nontraffic accident
ICD10/N40.1,ICD10Code,Benign prostatic hyperplasia with lower urinary tract symptoms
ICD10/G20,ICD10Code,Parkinson's disease
ICD10/Q55.64,ICD10Code,Hidden penis
ICD10/O88.8,ICD10Code,Other obstetric embolism
ICD10/H57.05,ICD10Code,Tonic pupil
ICD10/L63.9,ICD10Code,"Alopecia areata, unspecified"
ICD10/B40.3,ICD10Code,Cutaneous blastomycosis
ICD10/Z82.41,ICD10Code,Family history of sudden cardiac death
ICD10/V27.3,ICD10Code,Person boarding or alighting a motorcycle injured in collision with fixed or stationary object
ICD10/S29.029,ICD10Code,Laceration of muscle and tendon of unspecified wall of thorax
ICD10/P04.5,ICD10Code,Newborn affected by maternal use of nutritional chemical substances
ICD10/S37.01,ICD10Code,Minor contusion of kidney
ICD10/Z68.5,ICD10Code,Body mass index (BMI) pediatric
ICD10/T20.51,ICD10Code,"Corrosion of first degree of ear [any part, except ear drum]"
ICD10/I47.9,ICD10Code,"Paroxysmal tachycardia, unspecified"
ICD10/M62.462,ICD10Code,"Contracture of muscle, left lower leg"
ICD10/T65.812,ICD10Code,"Toxic effect of latex, intentional self-harm"
ICD10/M21.159,ICD10Code,"Varus deformity, not elsewhere classified, unspecified"
ICD10/M25.22,ICD10Code,"Flail joint, elbow"
ICD10/S63.251,ICD10Code,Unspecified dislocation of left index finger
ICD10/M20.42,ICD10Code,"Other hammer toe(s) (acquired), left foot"
ICD10/C49.A2,ICD10Code,Gastrointestinal stromal tumor of stomach
ICD10/S50.319,ICD10Code,Abrasion of unspecified elbow
ICD10/Y93.A5,ICD10Code,"Activity, obstacle course"
ICD10/M75.100,ICD10Code,"Unspecified rotator cuff tear or rupture of unspecified shoulder, not specified as traumatic"
ICD10/F44.89,ICD10Code,Other dissociative and conversion disorders
ICD10/S42.324,ICD10Code,"Nondisplaced transverse fracture of shaft of humerus, right arm"
ICD10/T45.4X,ICD10Code,"Poisoning by, adverse effect of and underdosing of iron and its compounds"
ICD10/M25.261,ICD10Code,"Flail joint, right knee"
ICD10/T63.8,ICD10Code,Toxic effect of contact with other venomous animals
ICD10/M10.331,ICD10Code,"Gout due to renal impairment, right wrist"
ICD10/M11.14,ICD10Code,"Familial chondrocalcinosis, hand"
ICD10/V78.3,ICD10Code,Unspecified occupant of bus injured in noncollision transport accident in nontraffic accident
ICD10/H20.811,ICD10Code,"Fuchs' heterochromic cyclitis, right eye"
ICD10/O43.101,ICD10Code,"Malformation of placenta, unspecified, first trimester"
ICD10/S52.333,ICD10Code,Displaced oblique fracture of shaft of unspecified radius
ICD10/R22.2,ICD10Code,"Localized swelling, mass and lump, trunk"
ICD10/L02.621,ICD10Code,Furuncle of right foot
ICD10/O26.823,ICD10Code,"Pregnancy related peripheral neuritis, third trimester"
ICD10/S21.149,ICD10Code,Puncture wound with foreign body of unspecified front wall of thorax without penetration into thoracic cavity
ICD10/S05,ICD10Code,Injury of eye and orbit
ICD10/H02.136,ICD10Code,"Senile ectropion of left eye, unspecified eyelid"
ICD10/G57.53,ICD10Code,"Tarsal tunnel syndrome, bilateral lower limbs"
ICD10/M85.52,ICD10Code,"Aneurysmal bone cyst, upper arm"
ICD10/F13.151,ICD10Code,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder with hallucinations"
ICD10/D78.3,ICD10Code,Postprocedural hematoma and seroma of the spleen following a procedure
ICD10/M84.334,ICD10Code,"Stress fracture, left radius"
ICD10/H52.7,ICD10Code,Unspecified disorder of refraction
ICD10/P37.4,ICD10Code,Other congenital malaria
ICD10/C17.3,ICD10Code,"Meckel's diverticulum, malignant"
ICD10/S75.919,ICD10Code,"Laceration of unspecified blood vessel at hip and thigh level, unspecified leg"
ICD10/M1A.40,ICD10Code,"Other secondary chronic gout, unspecified site"
ICD10/M48.4,ICD10Code,Fatigue fracture of vertebra
ICD10/G44.321,ICD10Code,"Chronic post-traumatic headache, intractable"
ICD10/M19.07,ICD10Code,Primary osteoarthritis ankle and foot
ICD10/S36.430,ICD10Code,Laceration of duodenum
ICD10/I11,ICD10Code,Hypertensive heart disease
ICD10/L97.5,ICD10Code,Non-pressure chronic ulcer of other part of foot
ICD10/H25.9,ICD10Code,Unspecified age-related cataract
ICD10/T58,ICD10Code,Toxic effect of carbon monoxide
ICD10/S58.921,ICD10Code,"Partial traumatic amputation of right forearm, level unspecified"
ICD10/F51.03,ICD10Code,Paradoxical insomnia
ICD10/E66.3,ICD10Code,Overweight
ICD10/F33.42,ICD10Code,"Major depressive disorder, recurrent, in full remission"
ICD10/O36.199,ICD10Code,"Maternal care for other isoimmunization, unspecified trimester"
ICD10/M02.84,ICD10Code,"Other reactive arthropathies, hand"
ICD10/J95.831,ICD10Code,Postprocedural hemorrhage of a respiratory system organ or structure following other procedure
ICD10/M01.X31,ICD10Code,Direct infection of right wrist in infectious and parasitic diseases classified elsewhere
ICD10/I70.8,ICD10Code,Atherosclerosis of other arteries
ICD10/W16.522,ICD10Code,Jumping or diving into swimming pool striking bottom causing other injury
ICD10/N99.89,ICD10Code,Other postprocedural complications and disorders of genitourinary system
ICD10/T43.206,ICD10Code,Underdosing of unspecified antidepressants
ICD10/T23.331,ICD10Code,"Burn of third degree of multiple right fingers (nail), not including thumb"
ICD10/G40.311,ICD10Code,"Generalized idiopathic epilepsy and epileptic syndromes, intractable, with status epilepticus"
ICD10/Z44.30,ICD10Code,"Encounter for fitting and adjustment of external breast prosthesis, unspecified breast"
ICD10/E27.5,ICD10Code,Adrenomedullary hyperfunction
ICD10/I01.0,ICD10Code,Acute rheumatic pericarditis
ICD10/W31.2,ICD10Code,Contact with powered woodworking and forming machines
ICD10/T63.614,ICD10Code,"Toxic effect of contact with Portugese Man-o-war, undetermined"
ICD10/S56.802,ICD10Code,"Unspecified injury of other muscles, fascia and tendons at forearm level, left arm"
ICD10/H16.201,ICD10Code,"Unspecified keratoconjunctivitis, right eye"
ICD10/S93.314,ICD10Code,Dislocation of tarsal joint of right foot
ICD10/D49.1,ICD10Code,Neoplasm of unspecified behavior of respiratory system
ICD10/T46.1X6,ICD10Code,Underdosing of calcium-channel blockers
ICD10/G89.1,ICD10Code,"Acute pain, not elsewhere classified"
ICD10/M08.231,ICD10Code,"Juvenile rheumatoid arthritis with systemic onset, right wrist"
ICD10/I70.635,ICD10Code,Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of foot
ICD10/S92.023,ICD10Code,Displaced fracture of anterior process of unspecified calcaneus
ICD10/I70.223,ICD10Code,"Atherosclerosis of native arteries of extremities with rest pain, bilateral legs"
ICD10/M67.812,ICD10Code,"Other specified disorders of synovium, left shoulder"
ICD10/X10.1,ICD10Code,Contact with hot food
ICD10/S59.141,ICD10Code,"Salter-Harris Type IV physeal fracture of upper end of radius, right arm"
ICD10/S63.8X,ICD10Code,Sprain of other part of wrist and hand
ICD10/T83.3,ICD10Code,Mechanical complication of intrauterine contraceptive device
ICD10/O36.011,ICD10Code,"Maternal care for anti-D [Rh] antibodies, first trimester"
ICD10/T65.92,ICD10Code,"Toxic effect of unspecified substance, intentional self-harm"
ICD10/V00.118,ICD10Code,Other in-line roller-skate accident
ICD10/Z67.30,ICD10Code,"Type AB blood, Rh positive"
ICD10/Q71.89,ICD10Code,Other reduction defects of upper limb
ICD10/T40.99,ICD10Code,"Poisoning by, adverse effect of and underdosing of other psychodysleptics [hallucinogens]"
ICD10/V00.138,ICD10Code,Other skateboard accident
ICD10/M85.35,ICD10Code,"Osteitis condensans, thigh"
ICD10/B02.2,ICD10Code,Zoster with other nervous system involvement
ICD10/M89.359,ICD10Code,"Hypertrophy of bone, unspecified femur"
ICD10/C85.17,ICD10Code,"Unspecified B-cell lymphoma, spleen"
ICD10/N52.37,ICD10Code,Erectile dysfunction following prostate ablative therapy
ICD10/P03.5,ICD10Code,Newborn affected by precipitate delivery
ICD10/M24.519,ICD10Code,"Contracture, unspecified shoulder"
ICD10/F90.0,ICD10Code,"Attention-deficit hyperactivity disorder, predominantly inattentive type"
ICD10/M25.11,ICD10Code,"Fistula, shoulder"
ICD10/B87.89,ICD10Code,Myiasis of other sites
ICD10/T85.520,ICD10Code,Displacement of bile duct prosthesis
ICD10/T31.50,ICD10Code,Burns involving 50-59% of body surface with 0% to 9% third degree burns
ICD10/L02.01,ICD10Code,Cutaneous abscess of face
ICD10/S79.191,ICD10Code,Other physeal fracture of lower end of right femur
ICD10/Z62.820,ICD10Code,Parent-biological child conflict
ICD10/H18.04,ICD10Code,Kayser-Fleischer ring
ICD10/T18.0,ICD10Code,Foreign body in mouth
ICD10/J01.21,ICD10Code,Acute recurrent ethmoidal sinusitis
ICD10/T44.1X6,ICD10Code,Underdosing of other parasympathomimetics
ICD10/T85.510,ICD10Code,Breakdown (mechanical) of bile duct prosthesis
ICD10/V24.2,ICD10Code,Unspecified motorcycle rider injured in collision with heavy transport vehicle or bus in nontraffic accident
ICD10/Q15.0,ICD10Code,Congenital glaucoma
ICD10/V76,ICD10Code,Bus occupant injured in collision with other nonmotor vehicle
ICD10/N80.4,ICD10Code,Endometriosis of rectovaginal septum and vagina
ICD10/S92.323,ICD10Code,"Displaced fracture of second metatarsal bone, unspecified foot"
ICD10/T82.847,ICD10Code,"Pain due to cardiac prosthetic devices, implants and grafts"
ICD10/P05.9,ICD10Code,"Newborn affected by slow intrauterine growth, unspecified"
ICD10/H68.113,ICD10Code,"Osseous obstruction of Eustachian tube, bilateral"
ICD10/K05.2,ICD10Code,Aggressive periodontitis
ICD10/O30.219,ICD10Code,"Quadruplet pregnancy with two or more monochorionic fetuses, unspecified trimester"
ICD10/I82.602,ICD10Code,Acute embolism and thrombosis of unspecified veins of left upper extremity
ICD10/Z94.2,ICD10Code,Lung transplant status
ICD10/D30.21,ICD10Code,Benign neoplasm of right ureter
ICD10/C44.292,ICD10Code,Other specified malignant neoplasm of skin of right ear and external auricular canal
ICD10/E11.618,ICD10Code,Type 2 diabetes mellitus with other diabetic arthropathy
ICD10/H00.016,ICD10Code,"Hordeolum externum left eye, unspecified eyelid"
ICD10/S21.112,ICD10Code,Laceration without foreign body of left front wall of thorax without penetration into thoracic cavity
ICD10/G24.8,ICD10Code,Other dystonia
ICD10/S59.23,ICD10Code,Salter-Harris Type III physeal fracture of lower end of radius
ICD10/F16.159,ICD10Code,"Hallucinogen abuse with hallucinogen-induced psychotic disorder, unspecified"
ICD10/X96.0,ICD10Code,Assault by antipersonnel bomb
ICD10/S21.312,ICD10Code,Laceration without foreign body of left front wall of thorax with penetration into thoracic cavity
ICD10/J95.821,ICD10Code,Acute postprocedural respiratory failure
ICD10/S00.43,ICD10Code,Contusion of ear
ICD10/M00.821,ICD10Code,"Arthritis due to other bacteria, right elbow"
ICD10/S68.112,ICD10Code,Complete traumatic metacarpophalangeal amputation of right middle finger
ICD10/D02.0,ICD10Code,Carcinoma in situ of larynx
ICD10/H70.13,ICD10Code,"Chronic mastoiditis, bilateral"
ICD10/H18.009,ICD10Code,"Unspecified corneal deposit, unspecified eye"
ICD10/O42.119,ICD10Code,"Preterm premature rupture of membranes, onset of labor more than 24 hours following rupture, unspecified trimester"
ICD10/Q65-Q79,ICD10Section,Congenital malformations and deformations of the musculoskeletal system (Q65-Q79)
ICD10/Y92.211,ICD10Code,Elementary school as the place of occurrence of the external cause
ICD10/S80.212,ICD10Code,"Abrasion, left knee"
ICD10/M65.122,ICD10Code,"Other infective (teno)synovitis, left elbow"
ICD10/D3A.025,ICD10Code,Benign carcinoid tumor of the sigmoid colon
ICD10/D68.6,ICD10Code,Other thrombophilia
ICD10/H59.033,ICD10Code,"Cystoid macular edema following cataract surgery, bilateral"
ICD10/D81.81,ICD10Code,Biotin-dependent carboxylase deficiency
ICD10/G13.8,ICD10Code,Systemic atrophy primarily affecting central nervous system in other diseases classified elsewhere
ICD10/W50.2,ICD10Code,Accidental twist by another person
ICD10/Z96.659,ICD10Code,Presence of unspecified artificial knee joint
ICD10/V85.9,ICD10Code,Unspecified occupant of special construction vehicle injured in nontraffic accident
ICD10/S84.1,ICD10Code,Injury of peroneal nerve at lower leg level
ICD10/T52.0X,ICD10Code,Toxic effects of petroleum products
ICD10/C15.9,ICD10Code,"Malignant neoplasm of esophagus, unspecified"
ICD10/S62.31,ICD10Code,Displaced fracture of base of other metacarpal bone
ICD10/M33.0,ICD10Code,Juvenile dermatomyositis
ICD10/H18.623,ICD10Code,"Keratoconus, unstable, bilateral"
ICD10/M67.842,ICD10Code,"Other specified disorders of synovium, left hand"
ICD10/S07.9,ICD10Code,"Crushing injury of head, part unspecified"
ICD10/S95.91,ICD10Code,Laceration of unspecified blood vessel at ankle and foot level
ICD10/O30.109,ICD10Code,"Triplet pregnancy, unspecified number of placenta and unspecified number of amniotic sacs, unspecified trimester"
ICD10/T50.5X6,ICD10Code,Underdosing of appetite depressants
ICD10/Y03.8,ICD10Code,Other assault by crashing of motor vehicle
ICD10/M12.421,ICD10Code,"Intermittent hydrarthrosis, right elbow"
ICD10/S86.899,ICD10Code,"Other injury of other muscle(s) and tendon(s) at lower leg level, unspecified leg"
ICD10/S27.329,ICD10Code,"Contusion of lung, unspecified"
ICD10/Z13.858,ICD10Code,Encounter for screening for other nervous system disorders
ICD10/S66.292,ICD10Code,"Other specified injury of extensor muscle, fascia and tendon of left thumb at wrist and hand level"
ICD10/M32,ICD10Code,Systemic lupus erythematosus (SLE)
ICD10/V94.12,ICD10Code,Bather struck by nonpowered watercraft
ICD10/M46.24,ICD10Code,"Osteomyelitis of vertebra, thoracic region"
ICD10/S96.012,ICD10Code,"Strain of muscle and tendon of long flexor muscle of toe at ankle and foot level, left foot"
ICD10/S62.321,ICD10Code,"Displaced fracture of shaft of second metacarpal bone, left hand"
ICD10/H31.412,ICD10Code,"Hemorrhagic choroidal detachment, left eye"
ICD10/M00.12,ICD10Code,"Pneumococcal arthritis, elbow"
ICD10/V90.83,ICD10Code,Drowning and submersion due to other accident to other powered watercraft
ICD10/K35.89,ICD10Code,Other acute appendicitis
ICD10/C67.3,ICD10Code,Malignant neoplasm of anterior wall of bladder
ICD10/G13,ICD10Code,Systemic atrophies primarily affecting central nervous system in diseases classified elsewhere
ICD10/M08.441,ICD10Code,"Pauciarticular juvenile rheumatoid arthritis, right hand"
ICD10/Q73.0,ICD10Code,Congenital absence of unspecified limb(s)
ICD10/S64.495,ICD10Code,Injury of digital nerve of left ring finger
ICD10/M87.051,ICD10Code,Idiopathic aseptic necrosis of right femur
ICD10/I70.203,ICD10Code,"Unspecified atherosclerosis of native arteries of extremities, bilateral legs"
ICD10/S59.092,ICD10Code,"Other physeal fracture of lower end of ulna, left arm"
ICD10/C44.221,ICD10Code,Squamous cell carcinoma of skin of unspecified ear and external auricular canal
ICD10/L85.9,ICD10Code,"Epidermal thickening, unspecified"
ICD10/E77.0,ICD10Code,Defects in post-translational modification of lysosomal enzymes
ICD10/S43.499,ICD10Code,Other sprain of unspecified shoulder joint
ICD10/H25.039,ICD10Code,"Anterior subcapsular polar age-related cataract, unspecified eye"
ICD10/V14.5,ICD10Code,Pedal cycle passenger injured in collision with heavy transport vehicle or bus in traffic accident
ICD10/T23.351,ICD10Code,Burn of third degree of right palm
