StateName,DistrictName,Month,Year,StationName,SurfaceWaterStationLatitude,SurfaceWaterStationLongitude,Dichlorophenoxyacetic-acid(24D),Silver(Ag),Aluminium(Al),Aldrin,Alkalinity-Phenolphthalein,Arsenic(As),Boron(B),BiochemicalOxygenDemand,cyanides(CN),Carbonate(CO3),Calcium(Ca),Cadimum(Cd),ChemicalOxygenDemand,Chlorophyll-a,Chloride(Cl),ColourCode,Chromium(Cr),Copper(Cu),DisolvedOxygen(DO),DisolvedOxygenSaturation(DO_SATURATION),Dichlorodiphenyltrichloroethane,Dieldrin,ElectricalConductivity,Endosulfan,Fluorine(F),FaecalColiform-MPN,Iron(Fe),HardnessCalcium,HardnessTotal,Hydrogencarbonate(HCO3),Mercury(Hg),Potassium(K),Magnesium(Mg),Manganese(Mn),ammonia(NH3),Nitrateandnitrite(NO2+NO3),Nitrate(NO3),Nitrate-Nitrogen(NO3-N),Sodium(Na),Sodium%(Na%),Nickel(Ni),OdourCode(Odour_Code),Organic-N,Lead(Pb),Phenols,Phosphorus-Tot,ResidualSodiumCarbonate,Sodiumabsorptionratio(SAR),Sulfate(SO4),Selenium(Se),Secchi,Silicondioxide(SiO2),Silicate(SiO3),SuspendedSolids,AlkalinityTotal,Temperature(Temp),TotalColiformOrganism,TotalDissolvedSolids,TotalOrganicCarbon,TotalSolids,Turbidity,Zinc(Zn),benzenehexachloride,orthophosphate,PotentialofHydrogen(pH),PotentialofHydrogenFLD(pH_FLD),ObsMonth,LGDCode,dcid,LatLong,StationNameLong
Telangana,Adilabad,2023-10,2003,Bhatpalli,19.33055556,79.50388889,,,,,8.0925,,0.455,0.75,,9.75,33.5,,,,11.5,,,,7.35,92.244,,,485.0,,0.46,475.0,,,159.375,246.5,,1.96,18.15,,0.1125,1.2055,0.021,1.1845,39.5,34.8132,,,,,,,1.20011,1.365645,10.0,,83.75,58.0,,,218.2995,54.0,700.0,,,,,,,0.0195,8.5,,2003-10,501,indiaWris/501_Bhatpalli,[LatLong 19.33056 79.50389],"Bhatpalli, Adilabad, Telangana"
Karnataka,Chamarajanagara,2023-02,2017,Biligundulu,12.18222222,77.72388889,,,,,29.133,,0.49,1.52,,35.1,25.2,,,,60.705,,,,5.82,74.358,,,650.0,,,,0.1116,,164.25,182.695,,4.1055,24.3,,,0.602304,0.0138,0.588504,70.127,47.5684,,,,,,,0.907408,2.39025,24.48,,63.0,13.84,,,208.25,56.0,,340.0,,,,,,0.031002,8.56,,2017-02,531,indiaWris/531_Biligundulu,[LatLong 12.18222 77.72389],"Biligundulu, Chamarajanagara, Karnataka"
Karnataka,Chamarajanagara,2023-01,2006,Biligundulu,12.18222222,77.72388889,,,,,0.0,,0.36,0.85,,0.0,16.5,,,,41.5,,,,6.86,84.5557,,,350.0,,0.608,,0.1116,,87.9167,118.0,,9.4,11.2,,,0.084072,0.0,0.084072,33.6,42.3998,,,,,,,0.189116,1.56464,14.4,,41.25,11.4,,,96.7213,52.0,,,,,,,,0.41336,8.17,,2006-01,531,indiaWris/531_Biligundulu,[LatLong 12.18222 77.72389],"Biligundulu, Chamarajanagara, Karnataka"
Karnataka,Chamarajanagara,2023-11,2007,Biligundulu,12.18222222,77.72388889,,,,,0.0,,0.0,1.0,,0.0,20.4,,,,73.2,,,,7.2,90.3614,,,407.0,,0.019,,0.2232,,102.637,128.06,,3.3626,12.393,,,0.084072,0.0,0.084072,55.315,53.1149,,,,,,,0.0612131,2.38361,0.096,,51.0,16.3,,,104.967,54.0,,,,,,,,0.0165344,7.84,,2007-11,531,indiaWris/531_Biligundulu,[LatLong 12.18222 77.72389],"Biligundulu, Chamarajanagara, Karnataka"
Tamil Nadu,Coimbatore,2023-10,2013,Nellithurai,11.28777778,76.89111111,,,,,0.0,,,0.8,,0.0,3.16,,1.06,,4.11,,,,7.8,91.0152,,,47.0,,0.156,,,,19.8583,23.83,,0.7,2.87,,0.156,,,0.351,2.7,22.1921,,,,,,,0.0,0.264649,1.36,,7.9,,,,19.5328,47.0,,,,,,,,,7.52,7.61,2013-10,569,indiaWris/569_Nellithurai,[LatLong 11.28778 76.89111],"Nellithurai, Coimbatore, Tamil Nadu"
Tamil Nadu,Coimbatore,2023-09,2001,Nellithurai,11.28777778,76.89111111,,,,,0.0,,0.21,0.7,,0.0,8.02,,,,6.29,,,,8.0,89.8404,,,84.0,,,,0.22,,40.3,40.02,,0.5,4.86,,,0.236,0.006,0.23,2.0,9.66676,,,,,,0.007,0.0,0.137538,2.0,,20.05,6.07,,,32.8033,43.2,,,,,,,,,7.87,7.87,2001-09,569,indiaWris/569_Nellithurai,[LatLong 11.28778 76.89111],"Nellithurai, Coimbatore, Tamil Nadu"
Tamil Nadu,Erode,2023-12,2012,Savandapur,11.52138889,77.51,,,,,0.0,,,0.7,,0.0,36.87,,3.92,,34.37,,,,5.7,70.2576,,,386.0,,0.084,,,,169.133,179.66,,3.4,18.47,,,,,0.402,21.8,21.5753,,,,,,,0.0,0.731604,26.18,,92.175,,,,147.262,52.0,,,,,,,,,7.49,7.74,2012-12,573,indiaWris/573_Savandapur,[LatLong 11.52139 77.51000],"Savandapur, Erode, Tamil Nadu"
Tamil Nadu,Erode,2023-03,2010,Savandapur,11.52138889,77.51,,,,,0.0,,0.083,0.4,,0.0,22.4,,,,22.7,,,,6.3,76.3128,,,235.0,,0.147,,0.0,,96.5,122.0,,2.8,9.72,,0.0,,,1.5,17.1,27.2145,,,,,,,0.0820263,0.759599,18.0,,56.0,17.0,,,100.0,51.0,,,,,,,,0.04,7.43,7.62,2010-03,573,indiaWris/573_Savandapur,[LatLong 11.52139 77.51000],"Savandapur, Erode, Tamil Nadu"
Tamil Nadu,Karur,2023-09,2001,Musiri,10.935,78.435,,,,,6.5404,,0.31,0.6,,7.88,24.05,,,,28.3,,,,6.1,78.0031,,,337.0,,0.41,,0.28,,133.042,128.06,,2.2,17.5,,,0.553,0.009,0.544,23.0,27.0612,,,,,,0.013,0.0,0.870733,9.57,,60.125,16.33,,,118.101,57.0,,,,,,,,,8.3,8.31,2001-09,576,indiaWris/576_Musiri,[LatLong 10.93500 78.43500],"Musiri, Karur, Tamil Nadu"
Uttar Pradesh,Jaunpur,2023-08,2007,Maighat,25.63333333,82.85,,,,,69.72,,0.03,3.09,,84.0,40.88,,1.0,,65.0,,,,6.5,85.9902,,,270.0,,0.668,200.0,0.075,,299.45,87.8,,9.0,47.34,,0.05,4.024,0.024,4.0,250.0,63.8161,,,,,,0.004,2.86359,6.31229,50.0,,94.175,7.2,,,740.52,60.0,600.0,,,,,,,,8.65,8.0,2007-08,152,indiaWris/152_Maighat,[LatLong 25.63333 82.85000],"Maighat, Jaunpur, Uttar Pradesh"
Uttar Pradesh,Jaunpur,2023-02,2003,Maighat,25.63333333,82.85,,,,,0.0,,0.03,2.95,,0.0,34.4,,,,60.0,,,,9.45,97.7755,,,473.0,,0.05,,0.09,,262.65,437.0,,7.0,49.62,,0.05,0.75,0.3,0.45,48.0,65.9994,,,,,,0.11,1.964,6.47488,27.5,,86.0,7.0,,,716.68,53.0,,,,,,,,,8.38,8.4,2003-02,152,indiaWris/152_Maighat,[LatLong 25.63333 82.85000],"Maighat, Jaunpur, Uttar Pradesh"
Uttar Pradesh,Jaunpur,2023-01,2014,Maighat,25.63333333,82.85,,,,,0.0,,0.04,2.68,,0.0,32.06,,10.7,,40.0,,,,7.82,80.9935,,,294.0,,0.442,1400.0,0.156,,161.483,204.96,,9.0,19.52,,0.05,0.092,0.0,0.092,30.0,27.5224,,,,,,0.1308,0.153345,1.03063,26.0,,80.15,10.4,,,168.0,35.0,2500.0,166.0,,,,,,,8.0,7.8,2014-01,152,indiaWris/152_Maighat,[LatLong 25.63333 82.85000],"Maighat, Jaunpur, Uttar Pradesh"
Uttar Pradesh,Jaunpur,2023-07,2006,Maighat,25.63333333,82.85,,,,,7.968,,0.001,3.3,,9.6,18.23,,,,55.0,,,,6.7,91.718,,,340.0,,0.382,,0.01,,80.0083,166.0,,8.0,32.71,,0.05,6.43,0.05,6.4,45.0,70.5884,,,,,,0.001,0.404678,6.80712,55.0,,45.575,13.82,,,99.6066,64.0,,,,,,,,,9.0,8.96,2006-07,152,indiaWris/152_Maighat,[LatLong 25.63333 82.85000],"Maighat, Jaunpur, Uttar Pradesh"
Uttar Pradesh,Jaunpur,2023-05,2008,Maighat,25.63333333,82.85,,,,,55.61,,0.24,3.5,,67.0,57.23,,1.6,,66.0,,,,10.4,137.584,,,382.0,,0.1,100.0,0.1,,289.075,97.6,,8.0,35.04,,0.05,0.11,0.01,0.1,39.0,63.3268,,,,,,0.05,2.93109,6.11114,48.0,,85.35,8.2,,,433.568,60.0,500.0,,,,,,,,9.0,8.8,2008-05,152,indiaWris/152_Maighat,[LatLong 25.63333 82.85000],"Maighat, Jaunpur, Uttar Pradesh"
Chhattisgarh,Raipur,2023-12,2002,Baronda,20.91,81.88805556,,,,,0.0,,,1.35,,0.0,14.98,,,,,,,,8.1,89.1761,,,133.0,,,,,,45.74,70.2,,1.1,2.01447,,,,,,2.18,9.15027,,,,,,,0.237323,0.14032,3.6,,37.45,,,,115.0,41.0,,,,,,,,,7.9,7.95,2002-12,387,indiaWris/387_Baronda,[LatLong 20.91000 81.88806],"Baronda, Raipur, Chhattisgarh"
Chhattisgarh,Raipur,2023-09,2008,Baronda,20.91,81.88805556,,,,,0.0,,0.001,0.3,,0.0,35.5,,28.0,,6.54,,,,5.2,65.261,,,528.0,,0.11,,0.03,,180.0,236.79,,0.4,21.9,,,0.81,0.01,0.8,3.7,4.2976,,,,,,0.06,0.307562,0.120398,7.5,,88.75,36.0,,,388.336,54.0,,,,,,,,,7.55,7.5,2008-09,387,indiaWris/387_Baronda,[LatLong 20.91000 81.88806],"Baronda, Raipur, Chhattisgarh"
Kerala,Ernakulam,2023-07,2002,Kalampur,9.990555556,76.63222222,,,,,0.0,,,,,0.0,4.0,,,,7.0,,,,8.0,100.402,,,40.0,,,,,,16.0,12.2,,0.7,1.458,,,,,,3.0,27.8835,,,,,,0.12,0.0,0.326438,4.0,,10.0,15.78,,,10.0,54.0,,,,,,,,,7.3,7.03,2002-07,555,indiaWris/555_Kalampur,[LatLong 9.99056 76.63222],"Kalampur, Ernakulam, Kerala"
Kerala,Ernakulam,2023-06,2012,Kalampur,9.990555556,76.63222222,,,,,0.0,0.28,0.04,1.0,,0.0,8.0,0.05,7.6,,9.23,,1.97,2.19,6.8,86.8788,,,75.0,,0.0335,280.0,0.022,,30.0,34.16,,1.5,2.4,,,1.03,0.01,1.02,5.0,25.5092,4.06,,,4.46,,,0.0,0.398162,1.0,,20.0,11.8,,,28.0,56.0,350.0,51.0,,,,21.0,,0.09,7.0,,2012-06,555,indiaWris/555_Kalampur,[LatLong 9.99056 76.63222],"Kalampur, Ernakulam, Kerala"
Kerala,Ernakulam,2023-10,2011,Neeleeswaram,10.18333333,76.49555556,,,,,0.0,,0.27,0.8,,0.0,4.0,,6.0,,6.39,,,,7.8,99.655,,,51.0,,0.033,170.0,0.05,,16.25,15.9,,0.9,1.5,,0.215,0.125,0.015,0.11,3.4,29.9398,,,,,,,0.0,0.367978,0.8,,10.0,8.0,,,13.0328,56.0,280.0,33.0,,,,,,0.02,6.3,,2011-10,555,indiaWris/555_Neeleeswaram,[LatLong 10.18333 76.49556],"Neeleeswaram, Ernakulam, Kerala"
Kerala,Pathanamthitta,2023-12,2006,Kallooppara,9.436944444,76.65027778,,,,,0.0,,0.012,0.4,,0.0,4.0,,3.0,,7.8,,,,6.6,84.3968,,,40.0,,0.215,,,,14.1667,11.0,,0.5,1.0,,,1.426,0.0,1.426,3.4,33.4152,,,,,,0.056,0.0,0.393917,1.8,,10.0,11.8,,,9.01639,57.0,,32.0,,,,,,,6.0,6.45,2006-12,564,indiaWris/564_Kallooppara,[LatLong 9.43694 76.65028],"Kallooppara, Pathanamthitta, Kerala"
Madhya Pradesh,Balaghat,2023-02,2014,Kumhari,21.88416667,80.17666667,,,,,4.2579,,0.1,0.9,,5.13,40.04,,31.0,,3.68,,,,8.7,86.2753,,,445.0,,0.291,100.0,0.121,,157.892,190.5,,1.42,13.87,,0.134,1.742,0.012,1.73,16.6,18.5243,,,,,,,0.154009,0.576309,3.07,,100.1,53.343,,,164.698,30.0,850.0,,,,0.7,,,0.236,8.3,,2014-02,392,indiaWris/392_Kumhari,[LatLong 21.88417 80.17667],"Kumhari, Balaghat, Madhya Pradesh"
Madhya Pradesh,Balaghat,2023-01,2003,Kumhari,21.88416667,80.17666667,,,,,0.0,,0.33,3.8,,0.0,41.0,,,,6.0,,,,9.1,96.1234,,,275.0,,0.55,650.0,0.01,,137.083,179.0,,1.17,8.3,,0.12,0.29,0.02,0.27,8.0,11.1999,,,,,,,0.204942,0.297893,3.0,,102.5,35.0,,,146.721,36.0,850.0,,,,,,,0.01,8.0,,2003-01,392,indiaWris/392_Kumhari,[LatLong 21.88417 80.17667],"Kumhari, Balaghat, Madhya Pradesh"
Madhya Pradesh,Balaghat,2023-07,2017,Kumhari,21.88416667,80.17666667,,,,,0.0,,0.1,5.4,,0.0,13.23,,24.0,,11.93,,,,11.0,128.235,,,178.0,,0.212,1400.0,0.71,,64.2833,108.8,,2.71,7.49,,0.155,3.135,0.047,3.088,15.09,32.7817,,,,,,,0.506793,0.821571,4.6,,33.075,15.251,,,89.1803,46.0,5000.0,,,,74.0,,,0.837,7.5,,2017-07,392,indiaWris/392_Kumhari,[LatLong 21.88417 80.17667],"Kumhari, Balaghat, Madhya Pradesh"
Madhya Pradesh,Narsinghpur,2023-04,2008,Barmanghat,23.03111111,79.01555556,,,,,0.0,,,0.6,,0.0,30.1,,25.0,,7.8,,,,7.5,90.7661,,,302.0,,,,,,119.833,220.0,,1.5,10.7,,,0.518,0.018,0.5,9.2,14.1848,,,,,,,1.22346,0.36664,3.2,,75.25,17.53,,,180.328,50.0,,200.0,,,0.1,,,0.03,8.3,8.29,2008-04,418,indiaWris/418_Barmanghat,[LatLong 23.03111 79.01556],"Barmanghat, Narsinghpur, Madhya Pradesh"
Madhya Pradesh,Narsinghpur,2023-08,2012,Barmanghat,23.03111111,79.01555556,,,,,0.0,,,1.3,,0.0,22.24,,26.0,,5.6,,,,6.4,74.6095,,,194.0,,0.097,,,,89.0167,112.0,,2.01,8.02,,,2.201,0.276,1.925,8.92,17.5625,,,,,,,0.0659871,0.412456,14.27,,55.6,25.55,,,91.8033,46.0,,124.0,,,60.0,,,0.007,7.48,,2012-08,418,indiaWris/418_Barmanghat,[LatLong 23.03111 79.01556],"Barmanghat, Narsinghpur, Madhya Pradesh"
Madhya Pradesh,Narsinghpur,2023-02,2012,Barmanghat,23.03111111,79.01555556,,,,,0.0,,,1.55,,0.0,31.92,,30.0,,16.1,,,,6.8,76.2759,,,250.0,,0.144,,,,140.55,210.0,,1.6,14.58,,,0.374,0.0,0.374,7.6,10.4474,,,,,,,0.649445,0.279756,3.16,,79.8,24.57,,,172.131,42.0,,174.0,,,0.1,,,0.01,8.35,,2012-02,418,indiaWris/418_Barmanghat,[LatLong 23.03111 79.01556],"Barmanghat, Narsinghpur, Madhya Pradesh"
Madhya Pradesh,Narsinghpur,2023-06,2007,Barmanghat,23.03111111,79.01555556,,,,,5.146,,,1.2,,6.2,23.2,,25.9,,18.0,,,,8.0,105.834,,,214.0,,0.14,,,,89.25,166.0,,0.7,7.5,,,0.38,0.0,0.38,5.5,11.7729,,,,,,,1.15266,0.25395,3.2,,58.0,25.26,,,146.399,60.0,,130.0,,,0.1,,,0.03,8.3,8.3,2007-06,418,indiaWris/418_Barmanghat,[LatLong 23.03111 79.01556],"Barmanghat, Narsinghpur, Madhya Pradesh"
Assam,Barpeta,2023-02,2018,Beki Road Bridge,26.49444444,90.91527778,,,,,,,,0.7,,,,,6.0,,1.8,,,,,8.7,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,44.0,,,,,,,8.77,,2018-02,280,indiaWris/280_BekiRoadBridge,[LatLong 26.49444 90.91528],"Beki Road Bridge, Barpeta, Assam"
Assam,Kamrup,2023-11,2018,Pandu,26.16833333,91.67166667,,,,,,,0.0,1.03,,0.71,25.01,,28.0,,6.79,,,,10.38,127.943,,,191.6,,,,0.31,,65.3167,69.0,,3.11,0.67,,,,,0.0,4.28,11.8657,,,,,,0.43,0.0,0.230626,32.14,,62.525,,,,,52.0,,129.0,,,215.0,,,,8.04,8.02,2018-11,291,indiaWris/291_Pandu,[LatLong 26.16833 91.67167],"Pandu, Kamrup, Assam"
Chhattisgarh,Bilaspur,2023-02,2003,Ghatora,22.048592,82.22195611,,,0.099,,0.0,,,41.0,,0.0,76.8,,,,46.61,,,,3.05,33.546,,,780.0,,,,0.112,,324.0,275.7,,2.0,32.076,,,2.47,,,27.11,15.3095,,,,,,,0.0,0.655517,30.81,,192.0,30.39,,,452.0,40.0,,,,,,,,,7.6,7.6,2003-02,375,indiaWris/375_Ghatora,[LatLong 22.04859 82.22196],"Ghatora, Bilaspur, Chhattisgarh"
Chhattisgarh,Korea,2023-08,2018,Manendragarh,23.20536111,82.21640111,,,,,0.0,,,1.0,,0.0,8.95,,,,11.0,,,,6.1,73.9439,,,134.0,,,40.0,,,58.8333,57.4,,,8.75,,,,,,,,,,,,,,0.0,,,,22.375,,,,94.136,51.8,90.0,,,,,,,,7.79,7.76,2018-08,384,indiaWris/384_Manendragarh,[LatLong 23.20536 82.21640],"Manendragarh, Korea, Chhattisgarh"
Chhattisgarh,Korea,2023-01,2003,Manendragarh,23.20536111,82.21640111,,,,,0.0,,,0.98,,0.0,12.8,,,,6.27,,,,9.57,95.0036,,,106.0,,,,,,37.0,52.5,,0.89,1.215,,,,,,2.69,13.3185,,,,,,,0.121777,0.192521,7.68,,32.0,,,,86.0,31.0,,,,,,,,,8.5,8.5,2003-01,384,indiaWris/384_Manendragarh,[LatLong 23.20536 82.21640],"Manendragarh, Korea, Chhattisgarh"
Chhattisgarh,Raipur,2023-05,2005,Baronda,20.91,81.88805556,,,,,9.2,,,,,11.0,,,,,5.0,,,,,,,,80.0,,0.11,,,,,41.24,,1.09,,,,0.098,,,3.49,,,,,,,,,,5.37,,,,,,86.0,60.0,,,,,,,,,8.4,8.4,2005-05,387,indiaWris/387_Baronda,[LatLong 20.91000 81.88806],"Baronda, Raipur, Chhattisgarh"
Jharkhand,Ramgarh,2023-06,2008,Ramgarh,23.64166667,85.51305556,,,,,,,,,,6.9,29.2,,,,17.04,,,,,,,,,,,,,,,25.8,,4.3,9.39,,,,,,22.08,,,,,,,,,,41.28,,,,,,,64.0,,,,,,,,,,8.1,2008-06,607,indiaWris/607_Ramgarh,[LatLong 23.64167 85.51306],"Ramgarh, Ramgarh, Jharkhand"
Kerala,Malappuram,2023-05,2014,Kumbidi,10.85444444,76.02,,,,,,2.14,,,,,,0.03,,,,,0.4,0.82,,,,,,,,,,,,,,,,,,,,,,,1.73,,,0.052,,,,,,,,,,,,,,,,,,0.0,,,,,2014-05,562,indiaWris/562_Kumbidi,[LatLong 10.85444 76.02000],"Kumbidi, Malappuram, Kerala"
West Bengal,Purba Bardhaman,2023-08,2015,Kalna (Ebb),23.22472222,88.37416667,,,,,,,,,,0.0,19.0,,,,15.4,,,,,,,,,,,,,,,1.5,,3.51,11.4,,,,,,10.14,,,,,,,,,,20.28,,,,,,,66.0,,,,,,,,,,7.0,2015-08,306,indiaWris/306_KalnaEbb,[LatLong 23.22472 88.37417],"Kalna (Ebb), Purba Bardhaman, West Bengal"
Arunachal Pradesh,East Siang,2023-04,2010,Passighat,28.07305556,95.34027778,,,,,0.0,,,,,0.0,17.2,,,,9.0,,,,,,,,139.0,,,,,,51.5833,58.56,,0.15,2.06,,,,,,4.8,16.8309,,,,,,,0.0,0.291239,,,43.0,,,,48.0,40.0,,102.0,,,,,,,7.02,7.02,2010-04,232,indiaWris/232_Passighat,[LatLong 28.07306 95.34028],"Passighat, East Siang, Arunachal Pradesh"
Arunachal Pradesh,Namsai,2023-07,2010,Namsai,27.66611111,95.83027778,,,,,0.0,,,,,0.0,12.04,,,,10.0,,,,,,,,21.9,,,,,,55.8917,48.8,,3.1,6.19,,,,,,1.74,5.98216,,,,,,,0.0,0.101584,,,30.1,,,,40.0,,,,,,,,,,6.93,6.93,2010-07,678,indiaWris/678_Namsai,[LatLong 27.66611 95.83028],"Namsai, Namsai, Arunachal Pradesh"
Assam,Tinsukia,2023-04,2006,Udaipur,27.33714722,95.85018056,,,,,,,,,,0.0,22.4,,,,5.325,,,,,,,,97.4,,0.5,,,,60.05,4.575,,0.782,0.972,,,,,,3.68,11.6168,,,,,,,0.0,0.206835,,,56.0,,,,,32.0,,,,,2.71,,,,7.1,,2006-04,302,indiaWris/302_Udaipur,[LatLong 27.33715 95.85018],"Udaipur, Tinsukia, Assam"
Bihar,Patna,2023-05,2010,Triveni,27.44166667,83.91666667,,,,,15.936,,0.2,,,19.2,34.4,,,,26.0,,,,7.451,,,,430.0,,,,,,189.208,185.44,,3.5,24.8,,,,0.0,,9.5,9.74533,,,,,,,0.0,0.302282,32.0,,86.0,,,,184.0,,,,,,,,,,8.3,,2010-05,212,indiaWris/212_Triveni,[LatLong 27.44167 83.91667],"Triveni, Patna, Bihar"
Kerala,Malappuram,2023-08,2008,Karathodu,11.05694444,76.03944444,,,,,0.0,,0.022,,,0.0,4.8,,,,10.7,,,,,,,,61.0,,0.055,,,,24.0833,20.7,,0.4,2.9,,0.05,0.332,0.05,0.282,5.1,31.2339,,,,,,,0.0,0.453685,2.2,,12.0,19.8,,,16.9672,52.0,,48.0,,,,,,0.039,6.6,,2008-08,562,indiaWris/562_Karathodu,[LatLong 11.05694 76.03944],"Karathodu, Malappuram, Kerala"
Madhya Pradesh,Jabalpur,2023-07,2008,Patan,23.31166667,79.66277778,,,,,0.0,,,1.2,,0.0,21.1,,31.0,,5.7,,,,,,,,174.0,,0.56,,,,73.1667,100.0,,4.8,4.9,,,3.44,0.02,3.42,5.5,13.1578,,,,,,,0.182921,0.280369,10.2,,52.75,13.74,,,81.9672,53.0,,113.0,,,82.0,,,0.108,7.54,,2008-07,411,indiaWris/411_Patan,[LatLong 23.31167 79.66278],"Patan, Jabalpur, Madhya Pradesh"
Maharashtra,Nashik,2023-10,2006,Chanwada,20.05,73.46611111,,,,,19.92,,,0.9,,24.0,32.06,,,,22.442,,,,,,,,343.0,,0.05,,,,112.65,60.96,,0.6,7.8,,0.05,0.014012,0.0,0.014012,13.1,20.1565,,,,,,0.06,0.0,0.538211,12.1,,80.15,20.42,,91.0,140.054,56.0,,258.0,,,,,,,8.3,,2006-10,487,indiaWris/487_Chanwada,[LatLong 20.05000 73.46611],"Chanwada, Nashik, Maharashtra"
Meghalaya,East Khasi Hills,2023-04,2010,Therriaghat,25.18,91.76777778,,,,,0.0,,,,,0.0,25.8,,,,7.0,,,,,,,,165.3,,,,,,86.0,48.8,,0.1,5.16,,,,,,3.5,8.15452,,,,,,,0.0,0.164542,,,64.5,,,,40.0,32.0,,111.0,,,,,,,7.38,,2010-04,274,indiaWris/274_Therriaghat,[LatLong 25.18000 91.76778],"Therriaghat, East Khasi Hills, Meghalaya"
Tamil Nadu,Erode,2023-06,2010,Savandapur,11.52138889,77.51,,,,,0.0,,0.12,1.6,,0.0,44.89,,,,34.03,,,,6.9,,,,328.0,,0.648,,0.229,,191.267,156.16,,2.6,18.97,,0.0,,,0.85,18.8,17.4529,,,,,,,0.0,0.593164,35.2,,112.225,32.925,,,128.0,,,,,,,,,0.0,7.42,7.53,2010-06,573,indiaWris/573_Savandapur,[LatLong 11.52139 77.51000],"Savandapur, Erode, Tamil Nadu"
Tamil Nadu,Ramanathapuram,2023-01,2006,Paramakudi,9.553333333,78.58638889,,,,,15.77,,0.31,,,19.0,32.06,,,,33.0,,,,,,,,470.0,,0.44,,0.081,,153.067,144.95,,4.9,17.5,,,0.888,0.009,0.879,32.0,30.5431,,,,,,0.012,0.0,1.129,19.59,,80.15,23.72,,,150.478,52.0,,,,,,,,,8.47,,2006-01,583,indiaWris/583_Paramakudi,[LatLong 9.55333 78.58639],"Paramakudi, Ramanathapuram, Tamil Nadu"
Tamil Nadu,Vellore,2023-12,2010,Avarankuppam,12.68416667,78.53944444,,,,,0.0,,0.135,,,0.0,38.48,,,,62.77,,,,,,,,641.0,,0.985,,0.0,,181.283,385.52,,2.4,20.42,,0.157,,,5.95,107.0,55.9653,,,,,,,2.71851,3.46874,24.39,,96.2,32.77,,,316.0,42.0,,,,,,,,0.027,8.15,,2010-12,595,indiaWris/595_Avarankuppam,[LatLong 12.68417 78.53944],"Avarankuppam, Vellore, Tamil Nadu"
Tamil Nadu,Virudhunagar,2023-04,2008,Irrukkankudi,9.324166667,77.99055556,,,,,0.0,,0.25,,,0.0,28.86,,,,51.47,,,,,,,,496.0,,0.406,,0.06,,128.858,164.43,,6.1,13.61,,0.051,0.918,0.021,0.897,52.1,45.4842,,,,,,0.034,0.135023,2.003,39.98,,72.15,23.17,,,134.779,37.5,,,,,,,,,8.14,,2008-04,597,indiaWris/597_Irrukkankudi,[LatLong 9.32417 77.99056],"Irrukkankudi, Virudhunagar, Tamil Nadu"
Maharashtra,Gadchiroli,2023-08,2007,Tekra,18.97833333,79.94694444,,,,,5.727,,0.72,0.7,,6.9,29.2,,30.0,,9.23,,,,6.3,73.4711,,,201.0,,0.304,100.0,0.558,,92.2375,82.35,,1.173,4.617,,0.7722,1.91816,0.0966,1.82156,4.6,9.67901,,,,,,,0.0,0.208768,12.0,,73.0,32.4,,,79.0,46.4,400.0,,,,642.0,,,0.031002,8.3,,2007-08,475,indiaWris/475_Tekra,[LatLong 18.97833 79.94694],"Tekra, Gadchiroli, Maharashtra"
Maharashtra,Gadchiroli,2023-07,2002,Tekra,18.97833333,79.94694444,,,,,0.0,,0.26,1.2,,0.0,28.0,,,,7.0,,,,6.8,85.3414,,,228.0,,0.1,4000.0,0.17,,102.5,111.0,,1.56,7.8,,0.42,1.16,0.03,1.13,6.0,11.1529,,,,,,,0.0,0.258465,11.0,,70.0,20.0,,,90.9836,54.0,5500.0,,,,,,,0.01,8.1,,2002-07,475,indiaWris/475_Tekra,[LatLong 18.97833 79.94694],"Tekra, Gadchiroli, Maharashtra"
Tamil Nadu,Tuticorin,2023-04,2012,Murappanadu,8.714444444,77.835,,,,,0.0,,,1.4,,0.0,14.43,,,,22.04,,,,6.1,77.9353,,,165.0,,0.179,,,,56.325,74.82,,3.0,4.86,,,,,0.119,16.8,37.9115,,,,,,,0.106347,0.976496,5.0,,36.075,,,,61.3279,56.0,,,,,,,,,7.75,7.66,2012-04,594,indiaWris/594_Murappanadu,[LatLong 8.71444 77.83500],"Murappanadu, Tuticorin, Tamil Nadu"
Tamil Nadu,Tuticorin,2023-08,2006,Murappanadu,8.714444444,77.835,,,,,0.0,,0.21,2.5,,0.0,11.22,,,,12.44,,,,6.3,76.3128,,,130.0,,0.285,,0.081,,48.3,55.63,,1.4,4.86,,,0.697,0.012,0.685,8.1,26.1374,,,,,,0.013,0.0,0.508584,5.11,,28.05,9.74,,,45.5984,51.0,,,,,,,,,7.49,7.51,2006-08,594,indiaWris/594_Murappanadu,[LatLong 8.71444 77.83500],"Murappanadu, Tuticorin, Tamil Nadu"
