id	name	compartment	chemicalFormula	bigg.metabolite	chebi	chembl	kegg.compound	metanetx.chemical	hmdb	pubchem.compound	lipidmaps
M_m01318c	alpha-(1,2-dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde	c	C17H15O8	NA	NA	NA	C19592	MNXM10642	NA	NA	NA
M_m01319c	alpha-[3-(nitrosoamino)propyl]-3-pyridinemethanol	c	C9H13N3O2	NA	NA	NA	C19581	MNXM10644	NA	NA	NA
M_m01320c	alpha-[3-[(hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol	c	C10H15N3O3	NA	NA	NA	C19580	MNXM10645	NA	NA	NA
M_m01321c	alpha-CEHC-glucuronide	c	C22H29O10	NA	NA	NA	NA	MNXM15963	NA	NA	NA
M_m01322c	alpha-D-galactose-1-phosphate	c	C6H11O9P	gal1p	CHEBI:17973	NA	C03384	MNXM336	NA	123912	NA
M_m01323c	alpha-D-mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	c	C128H210N2O27P2	m1mpdol__L	CHEBI:28067	NA	C05861	MNXM148043	NA	NA	NA
M_m01324c	alpha-GalNAc-globoside	c	C52H92N3O27RCO	acgagbside_hs	NA	NA	NA	MNXM7051	NA	NA	NA
M_m01324g	alpha-GalNAc-globoside	g	C52H92N3O27RCO	acgagbside_hs	NA	NA	NA	MNXM7051	NA	NA	NA
M_m01324l	alpha-GalNAc-globoside	l	C52H92N3O27RCO	acgagbside_hs	NA	NA	NA	MNXM7051	NA	NA	NA
M_m01325c	alpha-hydroxyisocaproic acid	c	C6H11O3	NA	NA	NA	NA	MNXM30866	NA	439960	NA
M_m01326c	alpha-pinene-oxide	c	C10H16O	apnnox	CHEBI:29060	CHEMBL:274511	C02759	MNXM163752	HMDB03667	91508	NA
M_m01326s	alpha-pinene-oxide	s	C10H16O	apnnox	CHEBI:29060	CHEMBL:274511	C02759	MNXM163752	HMDB03667	91508	NA
M_m01327c	alpha-tocopherol	c	C29H50O2	avite1	CHEBI:18145	CHEMBL:47	C02477	MNXM2741	HMDB01893	14985	LMPR02020000
M_m01327r	alpha-tocopherol	r	C29H50O2	avite1	CHEBI:18145	CHEMBL:47	C02477	MNXM2741	HMDB01893	14985	LMPR02020000
M_m01327s	alpha-tocopherol	s	C29H50O2	avite1	CHEBI:18145	CHEMBL:47	C02477	MNXM2741	HMDB01893	14985	LMPR02020000
M_m01328c	alpha-tocopheryl hydroquinone	c	C29H52O3	NA	NA	NA	NA	MNXM166990	NA	NA	NA
M_m01329c	alpha-tocopheryl quinone	c	C29H50O3	NA	NA	NA	NA	MNXM164520	NA	24205	NA
M_m01330c	alpha-tocotrienol	c	C29H44O2	avite2	CHEBI:33270	CHEMBL:120276	C14153	MNXM162932	HMDB06327	5282347	LMPR02020054
M_m01330r	alpha-tocotrienol	r	C29H44O2	avite2	CHEBI:33270	CHEMBL:120276	C14153	MNXM162932	HMDB06327	5282347	LMPR02020054
M_m01330s	alpha-tocotrienol	s	C29H44O2	avite2	CHEBI:33270	CHEMBL:120276	C14153	MNXM162932	HMDB06327	5282347	LMPR02020054
M_m01331c	alpha-tocotrienoxyl radical	c	C29H43O2	NA	NA	NA	NA	MNXM152137	NA	NA	NA
M_m01332c	aminoacetone	c	C3H8NO	aact	NA	NA	C01888	MNXM1106	NA	215	NA
M_m01332m	aminoacetone	m	C3H8NO	aact	NA	NA	C01888	MNXM1106	NA	215	NA
M_m01333c	aminochrome-O-semiquinone	c	C8H8NO2	NA	NA	NA	NA	MNXM152198	NA	NA	NA
M_m01334c	AMP	c	C10H12N5O7P	amp	CHEBI:16027	CHEMBL:752	C00020	MNXM14	HMDB00045	6083	NA
M_m01334g	AMP	g	C10H12N5O7P	amp	CHEBI:16027	CHEMBL:752	C00020	MNXM14	HMDB00045	6083	NA
M_m01334l	AMP	l	C10H12N5O7P	amp	CHEBI:16027	CHEMBL:752	C00020	MNXM14	HMDB00045	6083	NA
M_m01334m	AMP	m	C10H12N5O7P	amp	CHEBI:16027	CHEMBL:752	C00020	MNXM14	HMDB00045	6083	NA
M_m01334n	AMP	n	C10H12N5O7P	amp	CHEBI:16027	CHEMBL:752	C00020	MNXM14	HMDB00045	6083	NA
M_m01334p	AMP	p	C10H12N5O7P	amp	CHEBI:16027	CHEMBL:752	C00020	MNXM14	HMDB00045	6083	NA
M_m01334r	AMP	r	C10H12N5O7P	amp	CHEBI:16027	CHEMBL:752	C00020	MNXM14	HMDB00045	6083	NA
M_m01334s	AMP	s	C10H12N5O7P	amp	CHEBI:16027	CHEMBL:752	C00020	MNXM14	HMDB00045	6083	NA
M_m01335c	anandamide	c	C22H37NO2	NA	CHEBI:2700	CHEMBL:15848	C11695	MNXM5060	HMDB04080	5281969	LMFA08040001
M_m01336c	androstenediol	c	C19H30O2	NA	CHEBI:2710	CHEMBL:440283	C04295	MNXM2973	HMDB03818	10634	LMST02020005
M_m01336r	androstenediol	r	C19H30O2	NA	CHEBI:2710	CHEMBL:440283	C04295	MNXM2973	HMDB03818	10634	LMST02020005
M_m01337c	androsterone sulfate	c	C19H29O5S	NA	NA	NA	NA	MNXM42074	NA	159663	NA
M_m01338c	androsterone	c	C19H30O2	andrstrn	CHEBI:16032	CHEMBL:87285	C00523	MNXM162746	HMDB00031	12306765	LMST02020001
M_m01338r	androsterone	r	C19H30O2	andrstrn	CHEBI:16032	CHEMBL:87285	C00523	MNXM162746	HMDB00031	12306765	LMST02020001
M_m01338s	androsterone	s	C19H30O2	andrstrn	CHEBI:16032	CHEMBL:87285	C00523	MNXM162746	HMDB00031	12306765	LMST02020001
M_m01339c	androsterone-glucuronide	c	C25H38O8	andrstrnglc	CHEBI:28832	NA	C11135	MNXM7068	HMDB02829	114833	NA
M_m01339r	androsterone-glucuronide	r	C25H38O8	andrstrnglc	CHEBI:28832	NA	C11135	MNXM7068	HMDB02829	114833	NA
M_m01339s	androsterone-glucuronide	s	C25H38O8	andrstrnglc	CHEBI:28832	NA	C11135	MNXM7068	HMDB02829	114833	NA
M_m01340c	anhydroretinol	c	C20H28	NA	NA	NA	NA	MNXM42129	NA	5287678	NA
M_m01341c	aniline	c	C6H7N	NA	CHEBI:17296	CHEMBL:538	C00292	MNXM741	NA	NA	NA
M_m01342c	anthranilate	c	C7H6NO2	anth	CHEBI:30754	CHEMBL:14173	C00108	MNXM188	HMDB01123	227	NA
M_m01343c	antichymotrypsin	c	C2144H3392N554O636S17	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01343l	antichymotrypsin	l	C2144H3392N554O636S17	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01343s	antichymotrypsin	s	C2144H3392N554O636S17	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01344c	antipyrine	c	C11H12N2O	antipyrene	CHEBI:31225	CHEMBL:277474	C13244	MNXM10720	NA	2206	NA
M_m01344s	antipyrine	s	C11H12N2O	antipyrene	CHEBI:31225	CHEMBL:277474	C13244	MNXM10720	NA	2206	NA
M_m01345c	antitrypsin	c	C2112H3313N539O629S13	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01345l	antitrypsin	l	C2112H3313N539O629S13	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01345s	antitrypsin	s	C2112H3313N539O629S13	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01346c	APE	c	C27H37NO8PR2	NA	NA	NA	NA	NA	NA	NA	NA
M_m01347c	apelin-(1-12)	c	C60H105N22O15S	NA	NA	NA	NA	MNXM152293	NA	NA	NA
M_m01348c	apelin-13	c	C69H114N23O16S	NA	NA	NA	NA	MNXM42305	NA	53481538	NA
M_m01349c	apo-[ACP]	c	HOR	NA	NA	NA	C03688	MNXM2214	NA	NA	PROTEIN
M_m01350c	apoA1	c	C1367H2173N381O419S4	NA	NA	NA	NA	MNXM163754	NA	NA	PROTEIN
M_m01350l	apoA1	l	C1367H2173N381O419S4	NA	NA	NA	NA	MNXM163754	NA	NA	PROTEIN
M_m01350r	apoA1	r	C1367H2173N381O419S4	NA	NA	NA	NA	MNXM163754	NA	NA	PROTEIN
M_m01350s	apoA1	s	C1367H2173N381O419S4	NA	NA	NA	NA	MNXM163754	NA	NA	PROTEIN
M_m01351c	apoB100	c	C23182H36564N6112O6944S104	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01351l	apoB100	l	C23182H36564N6112O6944S104	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01351r	apoB100	r	C23182H36564N6112O6944S104	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01352l	apoB48	l	C23203H36592N6110O6947S103	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01353c	apoC1	c	C421H695N109O124S2	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01353r	apoC1	r	C421H695N109O124S2	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01354c	apoC2	c	C509H801N123O159S3	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01354r	apoC2	r	C509H801N123O159S3	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01355c	apoC3	c	C484H760N128O149S3	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01355r	apoC3	r	C484H760N128O149S3	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01356c	apoC-lys	c	C6H13N2OX	apoC_Lys	NA	NA	NA	MNXM147044	NA	NA	NA
M_m01356s	apoC-lys	s	C6H13N2OX	apoC_Lys	NA	NA	NA	MNXM147044	NA	NA	NA
M_m01357c	apoC-lys_btn	c	C16H27N4O3SX	apoC_Lys_btn	NA	NA	C06250	MNXM147123	NA	NA	NA
M_m01358c	apocytochrome-C	c	C1578H2483N443O445S20	NA	NA	NA	C02248	MNXM2100	NA	NA	NA
M_m01358l	apocytochrome-C	l	C1578H2483N443O445S20	NA	NA	NA	C02248	MNXM2100	NA	NA	NA
M_m01358m	apocytochrome-C	m	C1578H2483N443O445S20	NA	NA	NA	C02248	MNXM2100	NA	NA	NA
M_m01359c	apoE	c	C1569H2559N477O483S10	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01359l	apoE	l	C1569H2559N477O483S10	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01359r	apoE	r	C1569H2559N477O483S10	NA	NA	NA	NA	NA	NA	NA	PROTEIN
M_m01360c	apppA	c	C20H24N10O16P3	NA	CHEBI:27775	CHEMBL:407938	C06197	MNXM3683	NA	NA	NA
M_m01361c	aquacob(III)alamin	c	C62H90CoN13O15P	aqcobal	CHEBI:15852	NA	C00992	MNXM2215	NA	NA	NA
M_m01361s	aquacob(III)alamin	s	C62H90CoN13O15P	aqcobal	CHEBI:15852	NA	C00992	MNXM2215	NA	NA	NA
M_m01362c	arachidonate	c	C20H31O2	arachd	CHEBI:15843	CHEMBL:15594	C00219	MNXM162250	HMDB01043	444899	LMFA01030001
M_m01362l	arachidonate	l	C20H31O2	arachd	CHEBI:15843	CHEMBL:15594	C00219	MNXM162250	HMDB01043	444899	LMFA01030001
M_m01362n	arachidonate	n	C20H31O2	arachd	CHEBI:15843	CHEMBL:15594	C00219	MNXM162250	HMDB01043	444899	LMFA01030001
M_m01362p	arachidonate	p	C20H31O2	arachd	CHEBI:15843	CHEMBL:15594	C00219	MNXM162250	HMDB01043	444899	LMFA01030001
M_m01362r	arachidonate	r	C20H31O2	arachd	CHEBI:15843	CHEMBL:15594	C00219	MNXM162250	HMDB01043	444899	LMFA01030001
M_m01362s	arachidonate	s	C20H31O2	arachd	CHEBI:15843	CHEMBL:15594	C00219	MNXM162250	HMDB01043	444899	LMFA01030001
M_m01363c	arachidonyl-carnitine	c	C27H45NO4	arachdcrn	NA	NA	NA	MNXM8358	NA	NA	NA
M_m01363m	arachidonyl-carnitine	m	C27H45NO4	arachdcrn	NA	NA	NA	MNXM8358	NA	NA	NA
M_m01363r	arachidonyl-carnitine	r	C27H45NO4	arachdcrn	NA	NA	NA	MNXM8358	NA	NA	NA
M_m01364c	arachidonyl-CoA	c	C41H62N7O17P3S	arachdcoa	CHEBI:15514	NA	C02249	MNXM430	HMDB06523	16061152	LMFA07050007
M_m01364m	arachidonyl-CoA	m	C41H62N7O17P3S	arachdcoa	CHEBI:15514	NA	C02249	MNXM430	HMDB06523	16061152	LMFA07050007
M_m01364p	arachidonyl-CoA	p	C41H62N7O17P3S	arachdcoa	CHEBI:15514	NA	C02249	MNXM430	HMDB06523	16061152	LMFA07050007
M_m01364r	arachidonyl-CoA	r	C41H62N7O17P3S	arachdcoa	CHEBI:15514	NA	C02249	MNXM430	HMDB06523	16061152	LMFA07050007
M_m01365c	arginine	c	C6H15N4O2	arg__L	CHEBI:16467	CHEMBL:1485	C00062	MNXM70	HMDB00517	6322	NA
M_m01365l	arginine	l	C6H15N4O2	arg__L	CHEBI:16467	CHEMBL:1485	C00062	MNXM70	HMDB00517	6322	NA
M_m01365m	arginine	m	C6H15N4O2	arg__L	CHEBI:16467	CHEMBL:1485	C00062	MNXM70	HMDB00517	6322	NA
M_m01365s	arginine	s	C6H15N4O2	arg__L	CHEBI:16467	CHEMBL:1485	C00062	MNXM70	HMDB00517	6322	NA
M_m01366c	argininosuccinate	c	C10H17N4O6	argsuc	CHEBI:15682	NA	C03406	MNXM550	HMDB00052	16950	NA
M_m01367c	arsenite	c	AsH2O3	NA	CHEBI:29866	NA	C06697	MNXM658	NA	NA	NA
M_m01368c	ascorbate	c	C6H7O6	ascb__L	CHEBI:17208	NA	C00072	MNXM89592	HMDB00044	54670067	NA
M_m01368s	ascorbate	s	C6H7O6	ascb__L	CHEBI:17208	NA	C00072	MNXM89592	HMDB00044	54670067	NA
M_m01369c	asparagine	c	C4H8N2O3	asn__L	CHEBI:17196	CHEMBL:58832	C00152	MNXM147	HMDB00168	6267	NA
M_m01369l	asparagine	l	C4H8N2O3	asn__L	CHEBI:17196	CHEMBL:58832	C00152	MNXM147	HMDB00168	6267	NA
M_m01369m	asparagine	m	C4H8N2O3	asn__L	CHEBI:17196	CHEMBL:58832	C00152	MNXM147	HMDB00168	6267	NA
M_m01369s	asparagine	s	C4H8N2O3	asn__L	CHEBI:17196	CHEMBL:58832	C00152	MNXM147	HMDB00168	6267	NA
M_m01370c	aspartate	c	C4H6NO4	asp__L	CHEBI:17053	CHEMBL:274323	C00049	MNXM42	HMDB00191	5960	NA
M_m01370l	aspartate	l	C4H6NO4	asp__L	CHEBI:17053	CHEMBL:274323	C00049	MNXM42	HMDB00191	5960	NA
M_m01370m	aspartate	m	C4H6NO4	asp__L	CHEBI:17053	CHEMBL:274323	C00049	MNXM42	HMDB00191	5960	NA
M_m01370s	aspartate	s	C4H6NO4	asp__L	CHEBI:17053	CHEMBL:274323	C00049	MNXM42	HMDB00191	5960	NA
M_m01371c	ATP	c	C10H12N5O13P3	atp	CHEBI:15422	CHEMBL:14249	C00002	MNXM3	HMDB00538	5957	NA
M_m01371g	ATP	g	C10H12N5O13P3	atp	CHEBI:15422	CHEMBL:14249	C00002	MNXM3	HMDB00538	5957	NA
M_m01371l	ATP	l	C10H12N5O13P3	atp	CHEBI:15422	CHEMBL:14249	C00002	MNXM3	HMDB00538	5957	NA
M_m01371m	ATP	m	C10H12N5O13P3	atp	CHEBI:15422	CHEMBL:14249	C00002	MNXM3	HMDB00538	5957	NA
M_m01371n	ATP	n	C10H12N5O13P3	atp	CHEBI:15422	CHEMBL:14249	C00002	MNXM3	HMDB00538	5957	NA
M_m01371p	ATP	p	C10H12N5O13P3	atp	CHEBI:15422	CHEMBL:14249	C00002	MNXM3	HMDB00538	5957	NA
M_m01371r	ATP	r	C10H12N5O13P3	atp	CHEBI:15422	CHEMBL:14249	C00002	MNXM3	HMDB00538	5957	NA
M_m01371s	ATP	s	C10H12N5O13P3	atp	CHEBI:15422	CHEMBL:14249	C00002	MNXM3	HMDB00538	5957	NA
M_m01372c	azelaic acid	c	C9H14O4	NA	CHEBI:48131	CHEMBL:1238	C08261	MNXM164574	HMDB00784	2266	LMFA01170054
M_m01373c	behenic acid	c	C22H43O2	NA	CHEBI:28941	CHEMBL:1173474	C08281	MNXM162817	HMDB00944	8215	LMFA01010022
M_m01373l	behenic acid	l	C22H43O2	NA	CHEBI:28941	CHEMBL:1173474	C08281	MNXM162817	HMDB00944	8215	LMFA01010022
M_m01373r	behenic acid	r	C22H43O2	NA	CHEBI:28941	CHEMBL:1173474	C08281	MNXM162817	HMDB00944	8215	LMFA01010022
M_m01373s	behenic acid	s	C22H43O2	NA	CHEBI:28941	CHEMBL:1173474	C08281	MNXM162817	HMDB00944	8215	LMFA01010022
M_m01374c	benzo[a]pyrene	c	C20H12	NA	CHEBI:29865	CHEMBL:31184	C07535	MNXM3216	NA	2336	NA
M_m01374s	benzo[a]pyrene	s	C20H12	NA	CHEBI:29865	CHEMBL:31184	C07535	MNXM3216	NA	2336	NA
M_m01375c	benzo[a]pyrene-4,5-oxide	c	C20H12O	NA	NA	NA	C14851	MNXM7104	NA	37786	NA
M_m01376c	benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide	c	C20H14O3	NA	NA	NA	C14853	MNXM10781	NA	NA	NA
M_m01377c	benzo[a]pyrene-7,8-diol	c	C20H14O2	NA	NA	NA	C14852	MNXM4477	NA	NA	NA
M_m01378c	benzo[a]pyrene-7,8-oxide	c	C20H12O	NA	NA	NA	C14850	MNXM7105	NA	NA	NA
M_m01379c	benzo[a]pyrene-9,10-oxide	c	C20H12O	NA	NA	NA	C14849	MNXM7106	NA	37456	NA
M_m01380c	benzoate	c	C7H5O2	bz	CHEBI:30746	CHEMBL:541	C00180	MNXM217	NA	NA	NA
M_m01380r	benzoate	r	C7H5O2	bz	CHEBI:30746	CHEMBL:541	C00180	MNXM217	NA	NA	NA
M_m01381c	benzothiazine	c	C11H12N2O3S	NA	NA	NA	NA	MNXM43602	NA	NA	NA
M_m01382l	beta-1,4-mannose-N-acetylglucosamine	l	C14H25NO11	mn	NA	NA	NA	MNXM8331	HMDB06535	53477853	NA
M_m01383c	beta-alanine	c	C3H7NO2	ala_B	CHEBI:16958	CHEMBL:297569	C00099	MNXM144	HMDB00056	239	NA
M_m01383m	beta-alanine	m	C3H7NO2	ala_B	CHEBI:16958	CHEMBL:297569	C00099	MNXM144	HMDB00056	239	NA
M_m01383s	beta-alanine	s	C3H7NO2	ala_B	CHEBI:16958	CHEMBL:297569	C00099	MNXM144	HMDB00056	239	NA
M_m01384c	beta-carboline	c	C11H8N2	NA	CHEBI:109895	CHEMBL:275224	NA	MNXM43781	NA	64961	NA
M_m01385c	beta-carotene	c	C40H56	caro	NA	NA	NA	MNXM614	NA	NA	LMPR01070000
M_m01385s	beta-carotene	s	C40H56	caro	NA	NA	NA	MNXM614	NA	NA	LMPR01070000
M_m01386c	beta-casomorphin (1-6)	c	C38H49N6O10	NA	NA	NA	NA	MNXM152651	NA	NA	NA
M_m01387c	beta-casomorphin	c	C44H60N7O11	NA	NA	NA	NA	MNXM163311	NA	4424653	NA
M_m01388c	beta-D-glucose	c	C6H12O6	NA	CHEBI:15903	CHEMBL:1614854	C00221	MNXM105	NA	NA	NA
M_m01389c	beta-D-glucose-6-phosphate	c	C6H11O9P	NA	CHEBI:17719	CHEMBL:257975	C01172	MNXM508	NA	NA	NA
M_m01390c	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol	c	C122H200N2O22P2	mpdol__L	CHEBI:18396	NA	C05860	MNXM148107	NA	NA	NA
M_m01391c	beta-GalNAc-globoside	c	C52H92N3O27RCO	acgbgbside_hs	NA	NA	NA	MNXM7110	NA	NA	NA
M_m01391g	beta-GalNAc-globoside	g	C52H92N3O27RCO	acgbgbside_hs	NA	NA	NA	MNXM7110	NA	NA	NA
M_m01391l	beta-GalNAc-globoside	l	C52H92N3O27RCO	acgbgbside_hs	NA	NA	NA	MNXM7110	NA	NA	NA
M_m01392c	beta-hydroxy-beta-methylbutyrate	c	C5H9O3	NA	CHEBI:37084	NA	NA	MNXM36533	HMDB00754	69362	NA
M_m01393c	betaine	c	C5H11NO2	glyb	CHEBI:17750	CHEMBL:1182	C00719	MNXM289	HMDB00043	247	NA
M_m01393m	betaine	m	C5H11NO2	glyb	CHEBI:17750	CHEMBL:1182	C00719	MNXM289	HMDB00043	247	NA
M_m01393s	betaine	s	C5H11NO2	glyb	CHEBI:17750	CHEMBL:1182	C00719	MNXM289	HMDB00043	247	NA
M_m01394c	betaine_aldehyde	c	C5H12NO	betald	CHEBI:15710	CHEMBL:1231491	C00576	MNXM457	NA	249	NA
M_m01394m	betaine_aldehyde	m	C5H12NO	betald	CHEBI:15710	CHEMBL:1231491	C00576	MNXM457	NA	249	NA
M_m01395c	bile-PC pool	c	C10H18NO8PR2	NA	NA	NA	NA	NA	NA	NA	NA
M_m01395s	bile-PC pool	s	C10H18NO8PR2	NA	NA	NA	NA	NA	NA	NA	NA
M_m01396c	bilirubin	c	C33H34N4O6	bilirub	CHEBI:16990	CHEMBL:501680	C00486	MNXM534	HMDB00054	5280352	NA
M_m01396r	bilirubin	r	C33H34N4O6	bilirub	CHEBI:16990	CHEMBL:501680	C00486	MNXM534	HMDB00054	5280352	NA
M_m01396s	bilirubin	s	C33H34N4O6	bilirub	CHEBI:16990	CHEMBL:501680	C00486	MNXM534	HMDB00054	5280352	NA
M_m01397c	bilirubin-bisglucuronoside	c	C45H50N4O18	bildglcur	CHEBI:18392	NA	C05787	MNXM1369	NA	NA	NA
M_m01397r	bilirubin-bisglucuronoside	r	C45H50N4O18	bildglcur	CHEBI:18392	NA	C05787	MNXM1369	NA	NA	NA
M_m01397s	bilirubin-bisglucuronoside	s	C45H50N4O18	bildglcur	CHEBI:18392	NA	C05787	MNXM1369	NA	NA	NA
M_m01398c	bilirubin-monoglucuronoside	c	C39H42N4O12	bilglcur	CHEBI:16427	NA	C03374	MNXM162498	NA	NA	NA
M_m01398r	bilirubin-monoglucuronoside	r	C39H42N4O12	bilglcur	CHEBI:16427	NA	C03374	MNXM162498	NA	NA	NA
M_m01398s	bilirubin-monoglucuronoside	s	C39H42N4O12	bilglcur	CHEBI:16427	NA	C03374	MNXM162498	NA	NA	NA
M_m01399c	biliverdin	c	C33H32N4O6	biliverd	CHEBI:17033	CHEMBL:455477	C00500	MNXM416	NA	NA	NA
M_m01400c	biocytin	c	C16H28N4O4S	biocyt	CHEBI:27870	NA	C05552	MNXM2981	NA	83814	NA
M_m01400n	biocytin	n	C16H28N4O4S	biocyt	CHEBI:27870	NA	C05552	MNXM2981	NA	83814	NA
M_m01400s	biocytin	s	C16H28N4O4S	biocyt	CHEBI:27870	NA	C05552	MNXM2981	NA	83814	NA
M_m01401c	biotin	c	C10H15N2O3S	btn	CHEBI:15956	CHEMBL:857	C00120	MNXM304	HMDB00030	171548	NA
M_m01401n	biotin	n	C10H15N2O3S	btn	CHEBI:15956	CHEMBL:857	C00120	MNXM304	HMDB00030	171548	NA
M_m01401s	biotin	s	C10H15N2O3S	btn	CHEBI:15956	CHEMBL:857	C00120	MNXM304	HMDB00030	171548	NA
M_m01402c	biotinyl-5-AMP	c	C20H27N7O9PS	btamp	CHEBI:3110	NA	C05921	MNXM2351	NA	5326875	NA
M_m01403c	bromobenzene	c	C6H5Br	NA	CHEBI:3179	CHEMBL:16068	C11036	MNXM7135	NA	NA	NA
M_m01403s	bromobenzene	s	C6H5Br	NA	CHEBI:3179	CHEMBL:16068	C11036	MNXM7135	NA	NA	NA
M_m01404c	bromobenzene-2,3-dihydrodiol	c	C6H7BrO2	NA	NA	NA	C14842	MNXM10834	NA	NA	NA
M_m01405c	bromobenzene-2,3-oxide	c	C6H5BrO	NA	NA	NA	C14840	MNXM4493	NA	NA	NA
M_m01406c	bromobenzene-3,4-dihydrodiol	c	C6H7BrO2	NA	NA	NA	C14844	MNXM7136	NA	NA	NA
M_m01407c	bromobenzene-3,4-oxide	c	C6H5BrO	NA	NA	NA	C14839	MNXM4494	NA	NA	NA
M_m01408c	bufotenine	c	C12H16N2O	NA	CHEBI:3210	CHEMBL:416526	C08299	MNXM10835	NA	NA	NA
M_m01409c	but-2-enoyl-[ACP]	c	C15H25N2O8PRS	NA	NA	NA	C04246	MNXM3229	NA	NA	NA
M_m01410c	butyrate	c	C4H7O2	but	CHEBI:30772	CHEMBL:14227	C00246	MNXM162281	HMDB00039	264	LMFA01010004
M_m01410s	butyrate	s	C4H7O2	but	CHEBI:30772	CHEMBL:14227	C00246	MNXM162281	HMDB00039	264	LMFA01010004
M_m01411c	butyryl-[ACP]	c	C15H27N2O8PRS	NA	NA	NA	C05745	MNXM2645	NA	NA	NA
M_m01412c	butyryl-CoA	c	C25H38N7O17P3S	btcoa	CHEBI:57371	NA	C00136	MNXM233	HMDB01088	265	NA
M_m01412m	butyryl-CoA	m	C25H38N7O17P3S	btcoa	CHEBI:57371	NA	C00136	MNXM233	HMDB01088	265	NA
M_m01412p	butyryl-CoA	p	C25H38N7O17P3S	btcoa	CHEBI:57371	NA	C00136	MNXM233	HMDB01088	265	NA
M_m01413c	Ca2+	c	Ca	ca2	CHEBI:29108	NA	C00076	MNXM128	HMDB00464	271	NA
M_m01413s	Ca2+	s	Ca	ca2	CHEBI:29108	NA	C00076	MNXM128	HMDB00464	271	NA
M_m01414c	caffeate	c	C9H7O4	34dhcinm	CHEBI:16433	CHEMBL:145	C01197	MNXM890	HMDB03501	689043	NA
M_m01415c	calcidiol	c	C27H44O2	25hvitd3	CHEBI:17933	CHEMBL:1040	C01561	MNXM162388	HMDB03550	5283731	LMST03020246
M_m01415m	calcidiol	m	C27H44O2	25hvitd3	CHEBI:17933	CHEMBL:1040	C01561	MNXM162388	HMDB03550	5283731	LMST03020246
M_m01415s	calcidiol	s	C27H44O2	25hvitd3	CHEBI:17933	CHEMBL:1040	C01561	MNXM162388	HMDB03550	5283731	LMST03020246
M_m01416c	calcitetrol	c	C27H44O4	1a2425thvitd3	NA	NA	C18231	MNXM4500	NA	NA	NA
M_m01416m	calcitetrol	m	C27H44O4	1a2425thvitd3	NA	NA	C18231	MNXM4500	NA	NA	NA
M_m01417c	calcitriol	c	C27H44O3	1a25dhvitd3	CHEBI:17823	CHEMBL:846	C01673	MNXM1042	HMDB01903	5280453	LMST03020258
M_m01417m	calcitriol	m	C27H44O3	1a25dhvitd3	CHEBI:17823	CHEMBL:846	C01673	MNXM1042	HMDB01903	5280453	LMST03020258
M_m01418c	calcitroic acid	c	C23H33O4	cca_d3	NA	NA	C18230	MNXM10864	NA	NA	NA
M_m01418m	calcitroic acid	m	C23H33O4	cca_d3	NA	NA	C18230	MNXM10864	NA	NA	NA
M_m01418s	calcitroic acid	s	C23H33O4	cca_d3	NA	NA	C18230	MNXM10864	NA	NA	NA
M_m01419c	cAMP	c	C10H11N5O6P	camp	CHEBI:17489	CHEMBL:316966	C00575	MNXM243	HMDB00058	6076	NA
M_m01419g	cAMP	g	C10H11N5O6P	camp	CHEBI:17489	CHEMBL:316966	C00575	MNXM243	HMDB00058	6076	NA
M_m01419s	cAMP	s	C10H11N5O6P	camp	CHEBI:17489	CHEMBL:316966	C00575	MNXM243	HMDB00058	6076	NA
M_m01420c	carbamoyl-phosphate	c	CH2NO5P	cbp	CHEBI:17672	CHEMBL:369105	C00169	MNXM138	NA	278	NA
M_m01420m	carbamoyl-phosphate	m	CH2NO5P	cbp	CHEBI:17672	CHEMBL:369105	C00169	MNXM138	NA	278	NA
M_m01420r	carbamoyl-phosphate	r	CH2NO5P	cbp	CHEBI:17672	CHEMBL:369105	C00169	MNXM138	NA	278	NA
M_m01421c	carbonate	c	CH2O3	h2co3	CHEBI:28976	CHEMBL:1161632	C01353	MNXM60	NA	NA	NA
