,GeoId,CALicensedHealthcareFacilityBedFACID,CALicensedHealthcareFacilityName,CALicensedHealthcareFacilityType,Count_HospitalBed_SkilledNursingBed,Count_HospitalBed_SpecialTreatmentProgramBed,Count_HospitalBed_IntermediateCareHabilitativeBed,Count_HospitalBed_IntermediateCareNursingBed,Count_HospitalBed_CongregateLivingHealthFacilityBed,Count_HospitalBed_IntermediateCareBed,Count_HospitalBed_CoronaryCareBed,Count_HospitalBed_IntensiveCareBed,Count_HospitalBed_IntensiveCareNewbornNurseryBed,Count_HospitalBed_PerinatalBed,Count_HospitalBed_UnspecifiedGeneralAcuteCareBed,Count_HospitalBed_BurnBed,Count_HospitalBed_PediatricBed,Count_HospitalBed_RenalTransplantBed,Count_HospitalBed_RehabilitationBed,Count_HospitalBed_AcuteRespiratoryCareBed,Count_HospitalBed_AcutePsychiatricCareBed,Count_HospitalBed_ChemicalDependencyRecoveryBed,Count_HospitalBed_PediatricIntensiveCareUnitBed,Count_HospitalBed_LaborAndDeliveryBed,Count_HospitalBed_IntermediateCareDevelopmentallyDisabledBed,Count_HospitalBed_PsychiatricHealthBed,Count_HospitalBed_PediatricDayAndRespiteCareBed,Count_HospitalBed_DialysisStationsBed,Count_HospitalBed_CorrectionalTreatmentCenterBed,Count_HospitalBed_HospiceBed
1048,dcid:geoId/06073,ELMS/090001599,MCNEALY HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1049,dcid:geoId/06067,ELMS/100000001,ASBURY PARK NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,139,,,,,,,,,,,,,,,,,,,,,,,,,
1050,dcid:geoId/06067,ELMS/100000002,UNIVERSITY POST-ACUTE REHAB,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1051,dcid:geoId/06077,ELMS/100000003,FAIRMONT REHABILITATION HOSPITAL,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1052,dcid:geoId/06077,ELMS/100000010,MANTECA CARE AND REHABILITATION CENTER,dcs:SkilledNursingFacility,176,,,,,,,,,,,,,,,,,,,,,,,,,
1053,dcid:geoId/06077,ELMS/100000017,BETHANY HOME SOCIETY SAN JOAQUIN COUNTY,dcs:SkilledNursingFacility,92,,,,,,,,,,,,,,,,,,,,,,,,,
1054,dcid:geoId/06067,ELMS/100000021,CASA COLOMA HEALTH CARE CENTER,dcs:SkilledNursingFacility,138,,,,,,,,,,,,,,,,,,,,,,,,,
1055,dcid:geoId/06077,ELMS/100000022,ARBOR REHABILITATION & NURSING CENTER,dcs:SkilledNursingFacility,149,,,,,,,,,,,,,,,,,,,,,,,,,
1056,dcid:geoId/06067,ELMS/100000025,ARDEN POST ACUTE REHAB,dcs:SkilledNursingFacility,177,,,,,,,,,,,,,,,,,,,,,,,,,
1057,dcid:geoId/06099,ELMS/100000026,CENTRAL VALLEY POST ACUTE - MODESTO,dcs:SkilledNursingFacility,70,,,,,,,,,,,,,,,,,,,,,,,,,
1058,dcid:geoId/06113,ELMS/100000027,RIVER BEND NURSING CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1059,dcid:geoId/06077,ELMS/100000029,LODI CREEK POST ACUTE,dcs:SkilledNursingFacility,86,,,,,,,,,,,,,,,,,,,,,,,,,
1060,dcid:geoId/06113,ELMS/100000030,ALDERSON CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,140,,,,,,,,,,,,,,,,,,,,,,,,,
1061,dcid:geoId/06099,ELMS/100000031,CASA DE MODESTO,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
1062,dcid:geoId/06077,ELMS/100000032,DYCORA TRANSITIONAL HEALTH - QUAIL LAKE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1063,dcid:geoId/06077,ELMS/100000035,CRESTWOOD MANOR,dcs:SkilledNursingFacility,190,,,,,,,,,,,,,,,,,,,,,,,,,
1064,dcid:geoId/06099,ELMS/100000036,CRESTWOOD MANOR,dcs:SkilledNursingFacility,194,,,,,,,,,,,,,,,,,,,,,,,,,
1065,dcid:geoId/06099,ELMS/100000038,WINDSOR POST-ACUTE HEALTHCARE CENTER OF MODESTO,dcs:SkilledNursingFacility,175,,,,,,,,,,,,,,,,,,,,,,,,,
1066,dcid:geoId/06077,ELMS/100000039,WINDSOR HAMPTON CARE CENTER,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
1067,dcid:geoId/06077,ELMS/100000041,LINCOLN SQUARE POST ACUTE CARE,dcs:SkilledNursingFacility,68,,,,,,,,,,,,,,,,,,,,,,,,,
1068,dcid:geoId/06099,ELMS/100000042,ACACIA PARK NURSING & REHABILITATION CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1069,dcid:geoId/06067,ELMS/100000048,WINDSOR ELK GROVE CARE AND REHABILITATION CENTER,dcs:SkilledNursingFacility,136,,,,,,,,,,,,,,,,,,,,,,,,,
1070,dcid:geoId/06077,ELMS/100000049,WINDSOR ELMHAVEN CARE CENTER,dcs:SkilledNursingFacility,128,,,,,,,,,,,,,,,,,,,,,,,,,
1071,dcid:geoId/06099,ELMS/100000051,ENGLISH OAKS CONVALESCENT & REHABILITATION HOSPITAL,dcs:SkilledNursingFacility,180,,,,,,,,,,,,,,,,,,,,,,,,,
1072,dcid:geoId/06099,ELMS/100000055,GARDEN CITY HEALTHCARE CENTER,dcs:SkilledNursingFacility,104,,,,,,,,,,,,,,,,,,,,,,,,,
1073,dcid:geoId/06067,ELMS/100000057,ESKATON CARE CENTER GREENHAVEN,dcs:SkilledNursingFacility,148,,,,,,,,,,,,,,,,,,,,,,,,,
1074,dcid:geoId/06077,ELMS/100000058,TRACY NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,62,,,,,,,,,,,,,,,,,,,,,,,,,
1075,dcid:geoId/06067,ELMS/100000059,DOUBLE TREE POST ACUTE CARE CENTER,dcs:SkilledNursingFacility,122,,,,,,,,,,,,,,,,,,,,,,,,,
1076,dcid:geoId/06077,ELMS/100000069,GOOD SAMARITAN REHABILITATION AND CARE CENTER,dcs:SkilledNursingFacility,98,,,,,,,,,,,,,,,,,,,,,,,,,
1077,dcid:geoId/06067,ELMS/100000070,SHERWOOD HEALTHCARE CENTER,dcs:SkilledNursingFacility,62,,,,,,,,,,,,,,,,,,,,,,,,,
1078,dcid:geoId/06099,ELMS/100000072,HY-LOND HEALTH CARE CENTER - MODESTO,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
1079,dcid:geoId/06077,ELMS/100000073,STOCKTON NURSING CENTER,dcs:SkilledNursingFacility,119,,,,,,,,,,,,,,,,,,,,,,,,,
1080,dcid:geoId/06077,ELMS/100000082,ST. JUDE CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1081,dcid:geoId/06067,ELMS/100000084,PIONEER HOUSE,dcs:SkilledNursingFacility,49,,,,,,,,,,,,,,,,,,,,,,,,,
1082,dcid:geoId/06077,ELMS/100000086,PLYMOUTH SQUARE,dcs:SkilledNursingFacility,38,,,,,,,,,,,,,,,,,,,,,,,,,
1083,dcid:geoId/06067,ELMS/100000089,APPLEWOOD POST ACUTE,dcs:SkilledNursingFacility,51,,,,,,,,,,,,,,,,,,,,,,,,,
1084,dcid:geoId/06067,ELMS/100000091,BRIARWOOD POST ACUTE,dcs:SkilledNursingFacility,49,,,,,,,,,,,,,,,,,,,,,,,,,
1085,dcid:geoId/06067,ELMS/100000092,DYCORA TRANSITIONAL HEALTH - GALT,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1086,dcid:geoId/06067,ELMS/100000093,MCKINLEY PARK CARE CENTER,dcs:SkilledNursingFacility,86,,,,,,,,,,,,,,,,,,,,,,,,,
1087,dcid:geoId/06067,ELMS/100000097,SAYLOR LANE HEALTHCARE CENTER,dcs:SkilledNursingFacility,42,,,,,,,,,,,,,,,,,,,,,,,,,
1088,dcid:geoId/06113,ELMS/100000100,STOLLWOOD CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,48,,,,,,,,,,,,,,,,,,,,,,,,,
1089,dcid:geoId/06077,ELMS/100000104,VIENNA NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,150,,,,,,,,,,,,,,,,,,,,,,,,,
1090,dcid:geoId/06099,ELMS/100000107,MODESTO POST ACUTE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1091,dcid:geoId/06067,ELMS/100000170,"ALTA'S ICF, INC.",dcs:IntermediateCareFacility,,,14,,,,,,,,,,,,,,,,,,,,,,,
1092,dcid:geoId/06061,ELMS/100000175,CASA DEL MAR #2,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1093,dcid:geoId/06077,ELMS/100000187,OMEGA HOUSE,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1094,dcid:geoId/06077,ELMS/100000194,LOCUST HOME,dcs:IntermediateCareFacility,,,15,,,,,,,,,,,,,,,,,,,,,,,
1095,dcid:geoId/06067,ELMS/100000201,PRESIDENT JOHN ADAMS MANOR III - FALCONER,dcs:IntermediateCareFacility,,,14,,,,,,,,,,,,,,,,,,,,,,,
1096,dcid:geoId/06077,ELMS/100000290,RIVERWOOD HEALTH CARE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1097,dcid:geoId/06077,ELMS/100000324,NEW HOPE POST ACUTE CARE,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1098,dcid:geoId/06077,ELMS/100000495,TAHOE HOME,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1099,dcid:geoId/06061,ELMS/100000522,CASA DEL MAR #3,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1100,dcid:geoId/06061,ELMS/100000524,CASA DEL MAR #4,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1101,dcid:geoId/06067,ELMS/100000733,JEAN MARTIN HOME #1,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1102,dcid:geoId/06077,ELMS/100000773,CLEARWATER HEALTHCARE CENTER,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
1103,dcid:geoId/06077,ELMS/100000814,WAGNER HEIGHTS NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,152,,,,,,,,,,,,,,,,,,,,,,,,,
1104,dcid:geoId/06077,ELMS/100000826,CREEKSIDE CENTER,dcs:SkilledNursingFacility,75,,,,,,,,,,,,,,,,,,,,,,,,,
1105,dcid:geoId/06067,ELMS/100000834,RCCA - BRENTFORD,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1106,dcid:geoId/06099,ELMS/100000851,VINTAGE FAIRE NURSING & REHABILITATION CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1107,dcid:geoId/06067,ELMS/100000911,JEAN MARTIN HOME #2,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1108,dcid:geoId/06067,ELMS/100000962,CAPITAL TRANSITIONAL CARE,dcs:SkilledNursingFacility,121,,,,,,,,,,,,,,,,,,,,,,,,,
1109,dcid:geoId/06077,ELMS/100000998,WAWONA HOME,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1110,dcid:geoId/06067,ELMS/100000999,JEAN MARTIN HOME #3,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1111,dcid:geoId/06067,ELMS/100001061,"CAREMERIDIAN, LLC",dcs:CongregateLivingHealthFacility,,,,,15,,,,,,,,,,,,,,,,,,,,,
1112,dcid:geoId/06077,ELMS/100001075,NAVAJO HOME,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1113,dcid:geoId/06067,ELMS/100001154,RCCA - LA ALMENDRA,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1114,dcid:geoId/06077,ELMS/100001166,CARCIDO'S ICF/DD-H #1,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1115,dcid:geoId/06077,ELMS/100001179,GAPASIN MANOR ICF DDN #1,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1116,dcid:geoId/06113,ELMS/100001246,"WRS INC., GUM PROGRAM",dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1117,dcid:geoId/06113,ELMS/100001249,"WRS INC., SQUAW PROGRAM",dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1118,dcid:geoId/06067,ELMS/100001299,RCCA - FARNELL,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1119,dcid:geoId/06077,ELMS/100001332,CARCIDO'S ICF/DD-H #2,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1120,dcid:geoId/06077,ELMS/100001371,GABRIEL'S ICF/DDN,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1121,dcid:geoId/06077,ELMS/100001398,SHIRLEY'S ICF/DD-N #1,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1122,dcid:geoId/06077,ELMS/100001399,"LAGUNA ICF, INC.",dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1123,dcid:geoId/06077,ELMS/100001424,GAPASIN MANOR ICF DDN #2,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1124,dcid:geoId/06061,ELMS/100001432,RCCA - LOVE WAY,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1125,dcid:geoId/06061,ELMS/100001433,RCCA - WESTWOOD,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1126,dcid:geoId/06077,ELMS/100001441,SOLARI RANCH,dcs:IntermediateCareFacility,,,,15,,,,,,,,,,,,,,,,,,,,,,
1127,dcid:geoId/06113,ELMS/100001449,"WRS INC., ELLIOT PROGRAM",dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1128,dcid:geoId/06113,ELMS/100001451,WRS INC. EVERGREEN PROGRAM,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1129,dcid:geoId/06113,ELMS/100001453,"WRS INC., MARSHALL PROGRAM",dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1130,dcid:geoId/06113,ELMS/100001455,WRS INC. NORTH PROGRAM,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1131,dcid:geoId/06077,ELMS/100001457,CARCIDO'S ICF/DD-H #3,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1132,dcid:geoId/06067,ELMS/100001481,RCCA - PHOENIX,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1133,dcid:geoId/06067,ELMS/100001482,RCCA - GREEN PARK,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1134,dcid:geoId/06067,ELMS/100001484,RCCA - LEQUEL,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1135,dcid:geoId/06067,ELMS/100001498,RCCA - CHIMANGO,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1136,dcid:geoId/06077,ELMS/100001505,"DUKE FACILITIES, INC. #1",dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1137,dcid:geoId/06077,ELMS/100001511,GAPASIN MANOR ICF DDN #3,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1138,dcid:geoId/06067,ELMS/100001513,QUALITY QUEST,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1139,dcid:geoId/06077,ELMS/100001535,MEADOWOOD A HEALTH & REHABILITATION CENTER,dcs:SkilledNursingFacility,100,,,,,,,,,,,,,,,,,,,,,,,,,
1140,dcid:geoId/06077,ELMS/100001573,CARCIDO'S ICF/DD-H #4,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1141,dcid:geoId/06077,ELMS/100001594,SHIRLEY'S ICF/DD-H #2,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1142,dcid:geoId/06077,ELMS/100001617,ALPINE ICF,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1143,dcid:geoId/06077,ELMS/100001641,ESTRELLA'S ICF/DD-H,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1144,dcid:geoId/06113,ELMS/100001676,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS,dcs:SkilledNursingFacility,37,,,,,,,,,,,,,,,,,,,,,,,,,
1145,dcid:geoId/06077,ELMS/100001687,"DUKE FACILITIES, INC. #2",dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1146,dcid:geoId/06077,ELMS/100001766,SHIRLEY'S ICF/DD-N #3,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1147,dcid:geoId/06077,ELMS/100001768,WOODBRIDGE ICF,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1148,dcid:geoId/06067,ELMS/100001781,ANTELOPE HILLS MANOR ICF DDN,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1149,dcid:geoId/06067,ELMS/100001789,MY FRIENDS PEDIATRIC DAY HEALTH CARE CENTER,dcs:PediatricDayHealthAndRespiteCareFacility,,,,,,,,,,,,,,,,,,,,,,,4,,,
1150,dcid:geoId/06077,ELMS/100001800,J & M'S ICF/DDH HOME,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1151,dcid:geoId/06067,ELMS/100001804,MY FRIENDS PEDIATRIC DAY HEALTH CARE CENTER II,dcs:PediatricDayHealthAndRespiteCareFacility,,,,,,,,,,,,,,,,,,,,,,,2,,,
1152,dcid:geoId/06077,ELMS/100001805,BEAR CREEK ICF-DDN,dcs:IntermediateCareFacility,,,,6,,,,,,,,,,,,,,,,,,,,,,
1153,dcid:geoId/06077,ELMS/100001810,SHIRLEY'S ICF/DD-H #4,dcs:IntermediateCareFacility,,,6,,,,,,,,,,,,,,,,,,,,,,,
1154,dcid:geoId/06099,ELMS/100001820,ALEXANDER COHEN HOSPICE HOUSE,dcs:HospiceFacility,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
1155,dcid:geoId/06097,ELMS/110000007,SUTTER SANTA ROSA REGIONAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,12,12,10,50,,0,,,,,,,,,,,,,
1156,dcid:geoId/06045,ELMS/110000008,ADVENTIST HEALTH  HOWARD MEMORIAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,,21,,,,,,,,,,,,,,,
1157,dcid:geoId/06097,ELMS/110000009,HEALDSBURG DISTRICT HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,5,17,,,,,,,,,,,,,,,
1158,dcid:geoId/06095,ELMS/110000010,NORTHBAY MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,24,16,13,101,,,,,,,,,,,,,,,
1159,dcid:geoId/06095,ELMS/110000011,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,dcs:GeneralAcuteCareFacility,,,,,,,,24,16,32,128,,,,48,,,,,,,,,,,
1160,dcid:geoId/06095,ELMS/110000013,WINDSOR VALLEJO NURSING & REHABILITATION CENTER,dcs:SkilledNursingFacility,166,,,,,,,,,,,,,,,,,,,,,,,,,
1161,dcid:geoId/06095,ELMS/110000018,FAIRFIELD POST-ACUTE REHAB,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1162,dcid:geoId/06033,ELMS/110000019,SUTTER LAKESIDE HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,3,23,,,,,,,,,,,,,,,
1163,dcid:geoId/06023,ELMS/110000021,MAD RIVER COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,10,62,,,,,,,,,,,,,,,
1164,dcid:geoId/06045,ELMS/110000023,MENDOCINO COAST  DISTRICT HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,7,38,,,,,,,,,,,,,,,
1165,dcid:geoId/06095,ELMS/110000030,HEARTWOOD AVENUE HEALTHCARE,dcs:SkilledNursingFacility,60,,,,,,,,,,,,,,,,,,,,,,,,,
1166,dcid:geoId/06095,ELMS/110000031,LA MARIPOSA CARE & REHABILITATION CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
1167,dcid:geoId/06097,ELMS/110000038,SONOMA SPECIALTY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,5,,,32,,,,,,,,,,,,,,,
1168,dcid:geoId/06097,ELMS/110000040,PETALUMA VALLEY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,9,,10,61,,,,,,,,,,,,,,,
1169,dcid:geoId/06055,ELMS/110000041,QUEEN OF THE VALLEY MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,36,6,22,122,,,,14,,,,,,,,,,,
1170,dcid:geoId/06033,ELMS/110000044,ADVENTIST HEALTH CLEARLAKE,dcs:GeneralAcuteCareFacility,,,,,,,,4,,4,24,,,,,,,,,,,,,,,
1171,dcid:geoId/06023,ELMS/110000045,REDWOOD MEMORIAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,8,23,,,,,,,,,,,,,,,
1172,dcid:geoId/06055,ELMS/110000046,NAPA VALLEY CARE CENTER,dcs:SkilledNursingFacility,130,,,,,,,,,,,,,,,,,,,,,,,,,
1173,dcid:geoId/06015,ELMS/110000049,SUTTER COAST HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,4,29,,,,10,,,,,,,,,,,
1174,dcid:geoId/06055,ELMS/110000053,PINER'S NURSING HOME,dcs:SkilledNursingFacility,49,,,,,,,,,,,,,,,,,,,,,,,,,
1175,dcid:geoId/06097,ELMS/110000056,SONOMA VALLEY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,18,,,,,,,,,,,,,,,
1176,dcid:geoId/06023,ELMS/110000057,JEROLD PHELPS COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,9,,,,,,,,,,,,,,,
1177,dcid:geoId/06055,ELMS/110000058,ADVENTIST HEALTH ST. HELENA,dcs:GeneralAcuteCareFacility,,,,,,,,12,,7,132,,,,,,,,,,,,,,,
1178,dcid:geoId/06055,ELMS/110000063,NAPA POST ACUTE,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
1179,dcid:geoId/06023,ELMS/110000067,ST. JOSEPH HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,4,16,5,11,102,,,,,,,,,,,,,,,
1180,dcid:geoId/06095,ELMS/110000068,SUTTER SOLANO MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,12,,30,64,,,,,,,,,,,,,,,
1181,dcid:geoId/06023,ELMS/110000069,THE GENERAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,0,,,,15,,,,,,,,,,,
1182,dcid:geoId/06045,ELMS/110000070,ADVENTIST HEALTH UKIAH VALLEY,dcs:GeneralAcuteCareFacility,,,,,,,,8,4,15,41,,,,,,,,,,,,,,,
1183,dcid:geoId/06095,ELMS/110000073,ADVENTIST HEALTH VALLEJO,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,61,,,,,,,,,
1184,dcid:geoId/06095,ELMS/110000074,SPRINGS ROAD HEALTHCARE,dcs:SkilledNursingFacility,65,,,,,,,,,,,,,,,,,,,,,,,,,
1185,dcid:geoId/06095,ELMS/110000077,GREENFIELD CARE CENTER OF FAIRFIELD,dcs:SkilledNursingFacility,90,,,,,,,,,,,,,,,,,,,,,,,,,
1186,dcid:geoId/06095,ELMS/110000084,ORCHARD POST ACUTE CARE,dcs:SkilledNursingFacility,87,,,,,,,,,,,,,,,,,,,,,,,,,
1187,dcid:geoId/06097,ELMS/110000233,VALLEY OF THE MOON POST ACUTE,dcs:SkilledNursingFacility,27,,,,,,,,,,,,,,,,,,,,,,,,,
1188,dcid:geoId/06095,ELMS/110000378,NORTHBAY VACAVALLEY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,44,,,,,,,,,,,,,,,
1189,dcid:geoId/06095,ELMS/110000467,VACAVILLE CONVALESCENT AND REHABILITATION CENTER,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
1190,dcid:geoId/06097,ELMS/110000508,KAISER FOUNDATION HOSPITAL - SANTA ROSA,dcs:GeneralAcuteCareFacility,,,,,,,,20,11,17,118,,7,,,,,,,,,,,,,
1191,dcid:geoId/06023,ELMS/110000621,JEROLD PHELPS COMMUNITY HOSPITAL D/P SNF,dcs:SkilledNursingFacility,8,,,,,,,,,,,,,,,,,,,,,,,,,
1192,dcid:geoId/06097,ELMS/110000702,HEALDSBURG DISTRICT HOSPITAL D/P SNF,dcs:SkilledNursingFacility,17,,,,,,,,,,,,,,,,,,,,,,,,,
1193,dcid:geoId/06055,ELMS/110000760,THE MEADOWS OF NAPA VALLEY CARE CENTER,dcs:SkilledNursingFacility,69,,,,,,,,,,,,,,,,,,,,,,,,,
1194,dcid:geoId/06095,ELMS/110000863,LAUREL CREEK HEALTH CENTER,dcs:SkilledNursingFacility,60,,,,,,,,,,,,,,,,,,,,,,,,,
1195,dcid:geoId/06041,ELMS/110000944,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,dcs:GeneralAcuteCareFacility,,,,,,,,12,,,104,,,,,,,,,,,,,,,
1196,dcid:geoId/06041,ELMS/110000946,KENTFIELD HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,60,,,,,,,,,,,,,,,
1197,dcid:geoId/06041,ELMS/110000953,MARINHEALTH MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,14,8,22,165,,9,,,,,,,,,,,,,
1198,dcid:geoId/06041,ELMS/110000955,MARINHEALTH MEDICAL CENTER D/P APH,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,17,,,,,,,,,
1199,dcid:geoId/06041,ELMS/110000982,NOVATO COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,4,4,,,46,,,,,,,,,,,,,,,
1200,dcid:geoId/06033,ELMS/110001147,LAKEPORT DIALYSIS CENTER,dcs:ChronicDialysisFacility,,,,,,,,,,,,,,,,,,,,,,,,23,,
1201,dcid:geoId/06095,ELMS/110001149,FAIRFIELD DIALYSIS CENTER,dcs:ChronicDialysisFacility,,,,,,,,,,,,,,,,,,,,,,,,32,,
1202,dcid:geoId/06097,ELMS/110001150,SATELLITE DIALYSIS,dcs:ChronicDialysisFacility,,,,,,,,,,,,,,,,,,,,,,,,48,,
