key,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11
series_id_value:409800500000002,name,"""Average Weekly Hours of All Employees, Total Private""",observationAbout,geoId/26145,industry,PrivatelyOwned,measurementQualifier,Weekly,populationType,Person,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,,,,,,
series_id_value:409800500000003,name,"""Average Hourly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/26145,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,,,,
series_id_value:409800500000011,name,"""Average Weekly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/26145,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,,,,
series_id_value:409800600000001,name,"""All Employees, In Thousands, Goods Producing""",observationAbout,geoId/26145,industry,NAICS/101,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409800700000001,name,"""All Employees, In Thousands, Service-Providing""",observationAbout,geoId/26145,industry,NAICS/102,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409800800000001,name,"""All Employees, In Thousands, Private Service Providing""",observationAbout,geoId/26145,industry,NAICS/102,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409801500000001,name,"""All Employees, In Thousands, Mining, Logging and Construction""",observationAbout,geoId/26145,industry,NAICS/1012_1133,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409803000000001,name,"""All Employees, In Thousands, Manufacturing""",observationAbout,geoId/26145,industry,NAICS/1013,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409803100000001,name,"""All Employees, In Thousands, Durable Goods""",observationAbout,geoId/26145,industry,NAICS/JOLTS_320000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409803133600001,name,"""All Employees, In Thousands, Transportation Equipment Manufacturing""",observationAbout,geoId/26145,industry,NAICS/336,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409804000000001,name,"""All Employees, In Thousands, Trade, Transportation, and Utilities""",observationAbout,geoId/26145,industry,NAICS/1021,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409804100000001,name,"""All Employees, In Thousands, Wholesale Trade""",observationAbout,geoId/26145,industry,NAICS/42,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409804200000001,name,"""All Employees, In Thousands, Retail Trade""",observationAbout,geoId/26145,industry,NAICS/44,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409804300000001,name,"""All Employees, In Thousands, Transportation, Warehousing, and Utilities""",observationAbout,geoId/26145,industry,NAICS/48-49_22,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409805000000001,name,"""All Employees, In Thousands, Information""",observationAbout,geoId/26145,industry,NAICS/1022,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409805500000001,name,"""All Employees, In Thousands, Financial Activities""",observationAbout,geoId/26145,industry,NAICS/1023,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409806000000001,name,"""All Employees, In Thousands, Professional and Business Services""",observationAbout,geoId/26145,industry,NAICS/1024,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409806500000001,name,"""All Employees, In Thousands, Private Education and Health Services""",observationAbout,geoId/26145,industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409807000000001,name,"""All Employees, In Thousands, Leisure and Hospitality""",observationAbout,geoId/26145,industry,NAICS/1026,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409808000000001,name,"""All Employees, In Thousands, Other Services""",observationAbout,geoId/26145,industry,NAICS/1027,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409809000000001,name,"""All Employees, In Thousands, Government""",observationAbout,geoId/26145,industry,NAICS/JOLTS_900000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409809091000001,name,"""All Employees, In Thousands, Federal Government""",observationAbout,geoId/26145,industry,NAICS/JOLTS_910000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409809092000001,name,"""All Employees, In Thousands, State Government""",observationAbout,geoId/26145,,,establishmentOwnership,StateGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:409809093000001,name,"""All Employees, In Thousands, Local Government""",observationAbout,geoId/26145,,,establishmentOwnership,LocalGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486200000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/20203,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486200000000026,name,"""All Employees, 3-month average change, In Thousands, Total Nonfarm""",#ignore,ignoring 3 months average change variable,,,,,,,,,,,,,,,,,,
series_id_value:486200500000001,name,"""All Employees, In Thousands, Total Private""",observationAbout,geoId/20203,industry,PrivatelyOwned,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486200500000002,name,"""Average Weekly Hours of All Employees, Total Private""",observationAbout,geoId/20203,industry,PrivatelyOwned,measurementQualifier,Weekly,populationType,Person,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,,,,,,
series_id_value:486200500000003,name,"""Average Hourly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/20203,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,,,,
series_id_value:486200500000011,name,"""Average Weekly Earnings of All Employees, In Dollars, Total Private""",observationAbout,geoId/20203,industry,PrivatelyOwned,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,,,,
series_id_value:486200600000001,name,"""All Employees, In Thousands, Goods Producing""",observationAbout,geoId/20203,industry,NAICS/101,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486200700000001,name,"""All Employees, In Thousands, Service-Providing""",observationAbout,geoId/20203,industry,NAICS/102,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486200800000001,name,"""All Employees, In Thousands, Private Service Providing""",observationAbout,geoId/20203,industry,NAICS/102,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486201500000001,name,"""All Employees, In Thousands, Mining, Logging and Construction""",observationAbout,geoId/20203,industry,NAICS/1012_1133,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486203000000001,name,"""All Employees, In Thousands, Manufacturing""",observationAbout,geoId/20203,industry,NAICS/1013,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486203000000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Manufacturing""",observationAbout,geoId/20203,industry,NAICS/1013,measurementQualifier,Weekly,populationType,Person,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:486203000000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Manufacturing""",observationAbout,geoId/20203,industry,NAICS/1013,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,
series_id_value:486203000000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Manufacturing""",observationAbout,geoId/20203,industry,NAICS/1013,,,populationType,Person,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,
series_id_value:486203100000001,name,"""All Employees, In Thousands, Durable Goods""",observationAbout,geoId/20203,industry,NAICS/JOLTS_320000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486203133300001,name,"""All Employees, In Thousands, Machinery Manufacturing""",observationAbout,geoId/20203,industry,NAICS/333,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486203133600001,name,"""All Employees, In Thousands, Transportation Equipment Manufacturing""",observationAbout,geoId/20203,industry,NAICS/336,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486203133640001,name,"""All Employees, In Thousands, Aerospace Product and Parts Manufacturing""",observationAbout,geoId/20203,industry,NAICS/3364,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486203200000001,name,"""All Employees, In Thousands, Non-Durable Goods""",observationAbout,geoId/20203,industry,NAICS/JOLTS_340000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486204000000001,name,"""All Employees, In Thousands, Trade, Transportation, and Utilities""",observationAbout,geoId/20203,industry,NAICS/1021,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486204100000001,name,"""All Employees, In Thousands, Wholesale Trade""",observationAbout,geoId/20203,industry,NAICS/42,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486204200000001,name,"""All Employees, In Thousands, Retail Trade""",observationAbout,geoId/20203,industry,NAICS/44,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486204245500001,name,"""All Employees, In Thousands, General Merchandise Retailers""",observationAbout,geoId/20203,industry,NAICS/455,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486204300000001,name,"""All Employees, In Thousands, Transportation, Warehousing, and Utilities""",observationAbout,geoId/20203,industry,NAICS/48-49_22,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486205000000001,name,"""All Employees, In Thousands, Information""",observationAbout,geoId/20203,industry,NAICS/1022,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486205500000001,name,"""All Employees, In Thousands, Financial Activities""",observationAbout,geoId/20203,industry,NAICS/1023,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486206000000001,name,"""All Employees, In Thousands, Professional and Business Services""",observationAbout,geoId/20203,industry,NAICS/1024,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486206054000001,name,"""All Employees, In Thousands, Professional, Scientific, and Technical Services""",observationAbout,geoId/20203,industry,NAICS/54,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486206056000001,name,"""All Employees, In Thousands, Administrative and Support and Waste Management and Remediation Services""",observationAbout,geoId/20203,industry,NAICS/56,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486206056130001,name,"""All Employees, In Thousands, Employment Services""",observationAbout,geoId/20203,industry,NAICS/5613,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486206500000001,name,"""All Employees, In Thousands, Private Education and Health Services""",observationAbout,geoId/20203,industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486206561000001,name,"""All Employees, In Thousands, Private Educational Services""",observationAbout,geoId/20203,industry,NAICS/61,establishmentOwnership,PrivatelyOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486206562000001,name,"""All Employees, In Thousands, Health Care and Social Assistance""",observationAbout,geoId/20203,industry,NAICS/62,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486206562200001,name,"""All Employees, In Thousands, Hospitals""",observationAbout,geoId/20203,industry,NAICS/622,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486207000000001,name,"""All Employees, In Thousands, Leisure and Hospitality""",observationAbout,geoId/20203,industry,NAICS/1026,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486207072000001,name,"""All Employees, In Thousands, Accommodation and Food Services""",observationAbout,geoId/20203,industry,NAICS/72,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486207072200001,name,"""All Employees, In Thousands, Food Services and Drinking Places""",observationAbout,geoId/20203,industry,NAICS/722,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486208000000001,name,"""All Employees, In Thousands, Other Services""",observationAbout,geoId/20203,industry,NAICS/1027,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486209000000001,name,"""All Employees, In Thousands, Government""",observationAbout,geoId/20203,industry,NAICS/JOLTS_900000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486209091000001,name,"""All Employees, In Thousands, Federal Government""",observationAbout,geoId/20203,industry,NAICS/JOLTS_910000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486209092000001,name,"""All Employees, In Thousands, State Government""",observationAbout,geoId/20203,,,establishmentOwnership,StateGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:486209093000001,name,"""All Employees, In Thousands, Local Government""",observationAbout,geoId/20203,,,establishmentOwnership,LocalGovernmentOwned,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:474600000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/53071,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
series_id_value:474600000000026,name,"""All Employees, 3-month average change, In Thousands, Total Nonfarm""",#ignore,ignoring 3 months average change variable,,,,,,,,,,,,,,,,,,
series_id_value:494200000000001,name,"""All Employees, In Thousands, Total Nonfarm""",observationAbout,geoId/53077,industry,NAICS/JOLTS_000000,,,populationType,Person,,,#Multiply,1000,,,,,,,,
