ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
020125	001	TABLET;ORAL	12.5MG;EQ 10MG BASE	1	ACCURETIC	HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE	0
020125	002	TABLET;ORAL	12.5MG;EQ 20MG BASE	1	ACCURETIC	HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE	0
020125	003	TABLET;ORAL	25MG;EQ 20MG BASE	1	ACCURETIC	HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE	1
020126	001	CREAM;TOPICAL	5%	1	ZONALON	DOXEPIN HYDROCHLORIDE	1
020130	001	TABLET;ORAL-21	0.02MG,0.03MG,0.035MG;1MG,1MG,1MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	ESTROSTEP 21	ETHINYL ESTRADIOL; NORETHINDRONE ACETATE	0
020130	002	TABLET;ORAL-28	0.02MG,0.03MG,0.035MG;1MG,1MG,1MG	1	ESTROSTEP FE	ETHINYL ESTRADIOL; NORETHINDRONE ACETATE	1
020131	001	INJECTABLE;INJECTION	279.3MG/ML	1	PROHANCE	GADOTERIDOL	1
020132	001	TABLET;ORAL	EQ 100MG BASE	1	IMITREX	SUMATRIPTAN SUCCINATE	1
020132	002	TABLET;ORAL	EQ 25MG BASE	1	IMITREX	SUMATRIPTAN SUCCINATE	0
020132	003	TABLET;ORAL	EQ 50MG BASE	1	IMITREX	SUMATRIPTAN SUCCINATE	0
020134	001	INJECTABLE;INJECTION	1mCi/ML	1	METASTRON	STRONTIUM CHLORIDE SR-89	1
020135	001	TABLET, CHEWABLE;ORAL	50MG	0	MOTRIN	IBUPROFEN	0
020135	002	TABLET, CHEWABLE;ORAL	100MG	0	MOTRIN	IBUPROFEN	0
020136	001	TABLET;ORAL	5MG	1	DEMADEX	TORSEMIDE	0
020136	002	TABLET;ORAL	10MG	1	DEMADEX	TORSEMIDE	0
020136	003	TABLET;ORAL	20MG	1	DEMADEX	TORSEMIDE	0
020136	004	TABLET;ORAL	100MG	1	DEMADEX	TORSEMIDE	0
020137	001	INJECTABLE;INJECTION	20MG/2ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	DEMADEX	TORSEMIDE	0
020137	002	INJECTABLE;INJECTION	50MG/5ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	DEMADEX	TORSEMIDE	0
020140	001	POWDER;INTRAVENOUS	EQ 50MG BASE/VIAL	1	FUSILEV	LEVOLEUCOVORIN CALCIUM	1
020140	002	SOLUTION;INTRAVENOUS	EQ 175MG BASE/17.5ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	FUSILEV	LEVOLEUCOVORIN CALCIUM	0
020140	003	SOLUTION;INTRAVENOUS	EQ 250MG BASE/25ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	FUSILEV	LEVOLEUCOVORIN CALCIUM	0
020142	001	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	CATAFLAM	DICLOFENAC POTASSIUM	0
020142	002	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	CATAFLAM	DICLOFENAC POTASSIUM	0
020144	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.1MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	TRANSDERM-NITRO	NITROGLYCERIN	0
020144	002	FILM, EXTENDED RELEASE;TRANSDERMAL	0.2MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	TRANSDERM-NITRO	NITROGLYCERIN	0
020144	003	FILM, EXTENDED RELEASE;TRANSDERMAL	0.4MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	TRANSDERM-NITRO	NITROGLYCERIN	0
020144	004	FILM, EXTENDED RELEASE;TRANSDERMAL	0.6MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	TRANSDERM-NITRO	NITROGLYCERIN	0
020144	005	FILM, EXTENDED RELEASE;TRANSDERMAL	0.8MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	TRANSDERM-NITRO	NITROGLYCERIN	0
020145	001	FILM, EXTENDED RELEASE;TRANSDERMAL	0.1MG/HR	1	NITRO-DUR	NITROGLYCERIN	1
020145	002	FILM, EXTENDED RELEASE;TRANSDERMAL	0.2MG/HR	1	NITRO-DUR	NITROGLYCERIN	1
020145	003	FILM, EXTENDED RELEASE;TRANSDERMAL	0.3MG/HR	1	NITRO-DUR	NITROGLYCERIN	1
020145	004	FILM, EXTENDED RELEASE;TRANSDERMAL	0.4MG/HR	1	NITRO-DUR	NITROGLYCERIN	1
020145	005	FILM, EXTENDED RELEASE;TRANSDERMAL	0.6MG/HR	1	NITRO-DUR	NITROGLYCERIN	1
020145	006	FILM, EXTENDED RELEASE;TRANSDERMAL	0.8MG/HR	1	NITRO-DUR	NITROGLYCERIN	1
020147	001	INJECTABLE;INJECTION	2.75%;5GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	0	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 5% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	002	INJECTABLE;INJECTION	2.75%;10GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	0	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 10% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	003	INJECTABLE;INJECTION	2.75%;15GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	0	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 15% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	004	INJECTABLE;INJECTION	2.75%;20GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	0	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 20% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	005	INJECTABLE;INJECTION	2.75%;25GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	0	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	006	INJECTABLE;INJECTION	4.25%;5GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	0	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 5% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	007	INJECTABLE;INJECTION	4.25%;10GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	0	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 10% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	008	INJECTABLE;INJECTION	4.25%;15GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	0	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 15% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	009	INJECTABLE;INJECTION	4.25%;20GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	0	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 20% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020147	010	INJECTABLE;INJECTION	4.25%;25GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	0	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER	AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020148	001	SPRAY, METERED;NASAL	0.5MG/SPRAY	1	MIGRANAL	DIHYDROERGOTAMINE MESYLATE	1
020151	001	TABLET;ORAL	EQ 12.5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	0
020151	002	TABLET;ORAL	EQ 25MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	0
020151	003	TABLET;ORAL	EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	0
020151	004	TABLET;ORAL	EQ 75MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	0
020151	005	TABLET;ORAL	EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	0
020151	006	TABLET;ORAL	EQ 37.5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	0
020152	001	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	SERZONE	NEFAZODONE HYDROCHLORIDE	0
020152	002	TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	SERZONE	NEFAZODONE HYDROCHLORIDE	0
020152	003	TABLET;ORAL	150MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	SERZONE	NEFAZODONE HYDROCHLORIDE	0
020152	004	TABLET;ORAL	200MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	SERZONE	NEFAZODONE HYDROCHLORIDE	0
020152	005	TABLET;ORAL	250MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	SERZONE	NEFAZODONE HYDROCHLORIDE	0
020152	006	TABLET;ORAL	300MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	SERZONE	NEFAZODONE HYDROCHLORIDE	0
020154	002	TABLET, CHEWABLE;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	VIDEX	DIDANOSINE	0
020154	003	TABLET, CHEWABLE;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	VIDEX	DIDANOSINE	0
020154	004	TABLET, CHEWABLE;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	VIDEX	DIDANOSINE	0
020154	005	TABLET, CHEWABLE;ORAL	150MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	VIDEX	DIDANOSINE	0
020154	006	TABLET, CHEWABLE;ORAL	200MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	VIDEX	DIDANOSINE	0
020155	003	FOR SOLUTION;ORAL	100MG/PACKET	0	VIDEX	DIDANOSINE	0
020155	004	FOR SOLUTION;ORAL	167MG/PACKET	0	VIDEX	DIDANOSINE	0
020155	005	FOR SOLUTION;ORAL	250MG/PACKET	0	VIDEX	DIDANOSINE	0
020155	006	FOR SOLUTION;ORAL	375MG/PACKET	0	VIDEX	DIDANOSINE	0
020156	001	FOR SOLUTION;ORAL	10MG/ML	1	VIDEX	DIDANOSINE	0
020161	001	INJECTABLE;INJECTION	745MG/100ML	1	POTASSIUM CHLORIDE 10MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	0
020161	002	INJECTABLE;INJECTION	1.49GM/100ML	1	POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	0
020161	003	INJECTABLE;INJECTION	2.24GM/100ML	1	POTASSIUM CHLORIDE 30MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	0
020161	004	INJECTABLE;INJECTION	2.98GM/100ML	1	POTASSIUM CHLORIDE 40MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	1
020161	005	INJECTABLE;INJECTION	14.9MG/ML	1	POTASSIUM CHLORIDE 10MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	0
020161	006	INJECTABLE;INJECTION	29.8MG/ML	1	POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	1
020162	001	INJECTABLE;INJECTION	EQ 0.1MG BASE/VIAL	0	ACTHREL	CORTICORELIN OVINE TRIFLUTATE	0
020163	001	SOLUTION;INTRAPERITONEAL	25.7MG/100ML;1.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DIANEAL PD-2 W/ DEXTROSE 1.5% IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	0
020163	002	SOLUTION;INTRAPERITONEAL	25.7MG/100ML;2.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DIANEAL PD-2 W/ DEXTROSE 2.5% IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	0
020163	003	SOLUTION;INTRAPERITONEAL	25.7MG/100ML;4.25GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DIANEAL PD-2 W/ DEXTROSE 4.25% IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	0
020164	001	INJECTABLE;SUBCUTANEOUS	30MG/0.3ML (100MG/ML)	1	LOVENOX (PRESERVATIVE FREE)	ENOXAPARIN SODIUM	0
020164	002	INJECTABLE;SUBCUTANEOUS	40MG/0.4ML (100MG/ML)	1	LOVENOX (PRESERVATIVE FREE)	ENOXAPARIN SODIUM	0
020164	003	INJECTABLE;SUBCUTANEOUS	60MG/0.6ML (100MG/ML)	1	LOVENOX (PRESERVATIVE FREE)	ENOXAPARIN SODIUM	0
020164	004	INJECTABLE;SUBCUTANEOUS	80MG/0.8ML (100MG/ML)	1	LOVENOX (PRESERVATIVE FREE)	ENOXAPARIN SODIUM	0
020164	005	INJECTABLE;SUBCUTANEOUS	100MG/ML (100MG/ML)	1	LOVENOX (PRESERVATIVE FREE)	ENOXAPARIN SODIUM	1
020164	006	INJECTABLE;SUBCUTANEOUS	90MG/0.6ML (150MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	LOVENOX (PRESERVATIVE FREE)	ENOXAPARIN SODIUM	0
020164	007	INJECTABLE;SUBCUTANEOUS	120MG/0.8ML (150MG/ML)	1	LOVENOX (PRESERVATIVE FREE)	ENOXAPARIN SODIUM	0
020164	008	INJECTABLE;SUBCUTANEOUS	150MG/ML (150MG/ML)	1	LOVENOX (PRESERVATIVE FREE)	ENOXAPARIN SODIUM	0
020164	009	INJECTABLE;INTRAVENOUS, SUBCUTANEOUS	300MG/3ML (100MG/ML)	1	LOVENOX	ENOXAPARIN SODIUM	0
020165	004	FILM, EXTENDED RELEASE;TRANSDERMAL	21MG/24HR	1	NICODERM CQ	NICOTINE	1
020165	005	FILM, EXTENDED RELEASE;TRANSDERMAL	14MG/24HR	1	NICODERM CQ	NICOTINE	0
020165	006	FILM, EXTENDED RELEASE;TRANSDERMAL	7MG/24HR	1	NICODERM CQ	NICOTINE	0
020166	001	INJECTABLE;INJECTION	250MG/ML	0	SODIUM THIOSULFATE	SODIUM THIOSULFATE	0
020167	001	SYSTEM; TRANSDERMAL	0.025MG/DAY	2	ESTRADIOL	ESTRADIOL	0
020167	002	SYSTEM; TRANSDERMAL	0.0375MG/DAY	2	ESTRADIOL	ESTRADIOL	0
020167	003	SYSTEM; TRANSDERMAL	0.05MG/DAY	2	ESTRADIOL	ESTRADIOL	0
020167	004	SYSTEM; TRANSDERMAL	0.075MG/DAY	2	ESTRADIOL	ESTRADIOL	0
020167	005	SYSTEM; TRANSDERMAL	0.1MG/DAY	2	ESTRADIOL	ESTRADIOL	0
020168	001	INJECTABLE;INJECTION	5MG/VIAL	0	NUTROPIN	SOMATROPIN	0
020168	002	INJECTABLE;INJECTION	10MG/VIAL	0	NUTROPIN	SOMATROPIN	0
020169	001	TABLET;ORAL	50MG	0	NILANDRON	NILUTAMIDE	0
020169	002	TABLET;ORAL	150MG	1	NILANDRON	NILUTAMIDE	1
020171	001	SOLUTION;INTRAPERITONEAL	18.4MG/100ML;1.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DELFLEX W/ DEXTROSE 1.5% LOW MAGNESIUM LOW CALCIUM IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	1
020171	002	SOLUTION;INTRAPERITONEAL	18.4MG/100ML;2.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DELFLEX W/ DEXTROSE 2.5% LOW MAGNESIUM LOW CALCIUM IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	1
020171	003	SOLUTION;INTRAPERITONEAL	18.4MG/100ML;4.25GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DELFLEX W/ DEXTROSE 4.25% LOW MAGNESIUM LOW CALCIUM IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	1
020173	001	INJECTABLE;INJECTION	5.5%;102MG/100ML;522MG/100ML;431MG/100ML;224MG/100ML	0	TRAVASOL 5.5% SULFITE FREE W/ ELECTROLYTES IN PLASTIC CONTAINER	AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020173	002	INJECTABLE;INJECTION	8.5%;102MG/100ML;522MG/100ML;594MG/100ML;154MG/100ML	0	TRAVASOL 8.5% SULFITE FREE W/ ELECTROLYTES IN PLASTIC CONTAINER	AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020176	001	INJECTABLE;INJECTION	N/A,80MG/VIAL;N/A,0.02MG/VIAL;N/A,0.001MG/VIAL;400 IU/10ML,N/A;N/A,0.14MG/VIAL;N/A,17MG/VIAL;N/A,5MG/VIAL;0.2MG/10ML,N/A;N/A,1MG/VIAL;N/A,1.4MG/VIAL;N/A,1.2MG/VIAL;EQ 2,300 UNITS BASE/10ML,N/A;7 IU/10ML,N/A	0	VITAPED	ASCORBIC ACID; BIOTIN; CYANOCOBALAMIN; ERGOCALCIFEROL; FOLIC ACID; NIACINAMIDE; PANTOTHENIC ACID; PHYTONADIONE; PYRIDOXINE; RIBOFLAVIN; THIAMINE; VITAMIN A PALMITATE; VITAMIN E	0
020177	001	INJECTABLE;INJECTION	3.5%;51MG/100ML;131MG/100ML;218MG/100ML;35MG/100ML	0	TRAVASOL 3.5% SULFITE FREE W/ ELECTROLYTES IN PLASTIC CONTAINER	AMINO ACIDS; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE	0
020178	001	INJECTABLE;INJECTION	900MG/100ML	1	SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	SODIUM CHLORIDE	1
020178	002	INJECTABLE;INJECTION	9MG/ML	1	SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	SODIUM CHLORIDE	0
020179	001	INJECTABLE;INJECTION	5GM/100ML	1	DEXTROSE 5% IN PLASTIC CONTAINER	DEXTROSE	1
020179	002	INJECTABLE;INJECTION	50MG/ML	1	DEXTROSE 5% IN PLASTIC CONTAINER	DEXTROSE	1
020180	001	TABLET;ORAL	5MG	1	PROSCAR	FINASTERIDE	1
020181	001	INJECTABLE;INJECTION	30%	0	LIPOSYN III 30%	SOYBEAN OIL	0
020182	001	INJECTABLE;INJECTION	200MG/ML	1	CARNITOR	LEVOCARNITINE	1
020183	001	SOLUTION;INTRAPERITONEAL	18.3MG/100ML;1.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DIANEAL LOW CALCIUM W/ DEXTROSE 1.5% IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	0
020183	002	SOLUTION;INTRAPERITONEAL	18.3MG/100ML;2.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DIANEAL LOW CALCIUM W/ DEXTROSE 2.5% IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	0
020183	003	SOLUTION;INTRAPERITONEAL	18.3MG/100ML;3.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DIANEAL LOW CALCIUM W/ DEXTROSE 3.5% IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	0
020183	004	SOLUTION;INTRAPERITONEAL	18.3MG/100ML;4.25GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML	1	DIANEAL LOW CALCIUM W/ DEXTROSE 4.25% IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE	0
020184	001	TABLET;ORAL	2MG	1	ACEON	PERINDOPRIL ERBUMINE	0
020184	002	TABLET;ORAL	4MG	1	ACEON	PERINDOPRIL ERBUMINE	0
020184	003	TABLET;ORAL	8MG	1	ACEON	PERINDOPRIL ERBUMINE	0
020186	001	TABLET;ORAL	5MG;6.25MG	1	ZIAC	BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE	0
020186	002	TABLET;ORAL	10MG;6.25MG	1	ZIAC	BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE	1
020186	003	TABLET;ORAL	2.5MG;6.25MG	1	ZIAC	BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE	0
020189	001	TABLET;ORAL	400MG	1	FELBATOL	FELBAMATE	0
020189	002	TABLET;ORAL	600MG	1	FELBATOL	FELBAMATE	1
020189	003	SUSPENSION;ORAL	600MG/5ML	1	FELBATOL	FELBAMATE	1
020191	001	SOLUTION/DROPS;OPHTHALMIC	EQ 0.1% BASE	1	ALOMIDE	LODOXAMIDE TROMETHAMINE	1
020192	001	CREAM;TOPICAL	1%	0	LAMISIL	TERBINAFINE HYDROCHLORIDE	0
020193	001	CAPSULE;ORAL	100MG	1	ELMIRON	PENTOSAN POLYSULFATE SODIUM	1
020195	001	TROCHE/LOZENGE;ORAL	EQ 0.2MG BASE	0	FENTANYL	FENTANYL CITRATE	0
020195	002	TROCHE/LOZENGE;ORAL	EQ 0.3MG BASE	0	FENTANYL	FENTANYL CITRATE	0
020195	003	TROCHE/LOZENGE;ORAL	EQ 0.4MG BASE	0	FENTANYL	FENTANYL CITRATE	0
020195	007	TROCHE/LOZENGE;ORAL	EQ 0.1MG BASE	0	FENTANYL	FENTANYL CITRATE	0
020198	001	TABLET, EXTENDED RELEASE;ORAL	30MG	1	ADALAT CC	NIFEDIPINE	0
020198	002	TABLET, EXTENDED RELEASE;ORAL	60MG	1	ADALAT CC	NIFEDIPINE	1
020198	003	TABLET, EXTENDED RELEASE;ORAL	90MG	1	ADALAT CC	NIFEDIPINE	1
020199	001	TABLET;ORAL	0.375MG	0	HIVID	ZALCITABINE	0
020199	002	TABLET;ORAL	0.75MG	0	HIVID	ZALCITABINE	0
020200	001	INJECTABLE;INJECTION	1.5MG/ML	0	NALBUPHINE HYDROCHLORIDE	NALBUPHINE HYDROCHLORIDE	0
020201	001	INJECTABLE;INJECTION	EQ 200MG BASE/100ML	1	DOBUTAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER	DOBUTAMINE HYDROCHLORIDE	1
020201	002	INJECTABLE;INJECTION	EQ 100MG BASE/100ML	1	DOBUTAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER	DOBUTAMINE HYDROCHLORIDE	1
020201	003	INJECTABLE;INJECTION	EQ 50MG BASE/100ML	1	DOBUTAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER	DOBUTAMINE HYDROCHLORIDE	1
020201	006	INJECTABLE;INJECTION	EQ 400MG BASE/100ML	1	DOBUTAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER	DOBUTAMINE HYDROCHLORIDE	1
020204	002	TABLET;ORAL	220MG	1	ALEVE	NAPROXEN SODIUM	1
020205	001	CREAM;TOPICAL	0.05% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	PSORCON	DIFLORASONE DIACETATE	0
020207	001	INJECTABLE;INJECTION	EQ 50MG BASE/VIAL	1	ALKERAN	MELPHALAN HYDROCHLORIDE	0
020208	001	GEL;VAGINAL	0.75%	1	METROGEL-VAGINAL	METRONIDAZOLE	1
020209	001	LOTION;TOPICAL	EQ 1% BASE	1	OXISTAT	OXICONAZOLE NITRATE	1
020210	001	TABLET;ORAL	EQ 10MG BASE	0	PROPULSID	CISAPRIDE MONOHYDRATE	0
020210	002	TABLET;ORAL	EQ 20MG BASE	0	PROPULSID	CISAPRIDE MONOHYDRATE	0
020212	001	INJECTABLE;INJECTION	EQ 250MG BASE/VIAL	1	ZINECARD	DEXRAZOXANE HYDROCHLORIDE	1
020212	002	INJECTABLE;INJECTION	EQ 500MG BASE/VIAL	1	ZINECARD	DEXRAZOXANE HYDROCHLORIDE	1
020213	001	FOR SOLUTION;OPHTHALMIC	20MG/VIAL	1	MIOCHOL-E	ACETYLCHOLINE CHLORIDE	1
020214	001	INJECTABLE;INJECTION	50MG/5ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	ZEMURON	ROCURONIUM BROMIDE	0
