ApplNo	ApplType	ApplPublicNotes	SponsorName
040777	ANDA		AMNEAL PHARMS
040778	ANDA		AMNEAL PHARMS NY
040779	ANDA		AMNEAL PHARMS NY
040780	ANDA		AUROBINDO PHARMA
040781	ANDA		AM REGENT
040782	ANDA		IMPAX LABS
040784	ANDA		XGEN PHARMS
040785	ANDA		WOCKHARDT
040786	ANDA		KVK TECH
040789	ANDA		AMNEAL PHARMS NY
040790	ANDA		SUN PHARM INDS INC
040791	ANDA		IMPAX LABS
040792	ANDA		AUROBINDO PHARMA
040793	ANDA		HOSPIRA INC
040794	ANDA		SANDOZ INC
040795	ANDA		NESHER PHARMS
040796	ANDA		LEADING PHARMA LLC
040797	ANDA		INVAGEN PHARMS
040798	ANDA		ACCORD HLTHCARE
040800	ANDA		ACTAVIS ELIZABETH
040802	ANDA		MYLAN LABS LTD
040803	ANDA		MYLAN LABS LTD
040804	ANDA		ECI PHARMS LLC
040805	ANDA		HETERO LABS LTD III
040806	ANDA		HOSPIRA INC
040807	ANDA		IPCA LABS LTD
040808	ANDA		AMNEAL PHARM
040809	ANDA		JUBILANT CADISTA
040810	ANDA		SUN PHARM INDS INC
040811	ANDA		DIAGNOSTIC GREEN
040812	ANDA		INVAGEN PHARMS
040813	ANDA		AMNEAL PHARMS NY
040814	ANDA		VINTAGE PHARMS
040816	ANDA		SUN PHARM INDS INC
040821	ANDA		RISING
040822	ANDA		RANBAXY LABS LTD
040823	ANDA		NOVAST LABS
040824	ANDA		RANBAXY
040825	ANDA		RANBAXY
040826	ANDA		SUN PHARM INDS LTD
040827	ANDA		HOSPIRA INC
040828	ANDA		EPIC PHARMA LLC
040829	ANDA		AVANTHI INC
040832	ANDA		NOVAST LABS
040833	ANDA		ORIT LABS LLC
040834	ANDA		PHARM ASSOC
040836	ANDA		HIKMA INTL PHARMS
040837	ANDA		WATSON LABS INC
040838	ANDA		PHARM ASSOC
040840	ANDA		NORTHSTAR HLTHCARE
040841	ANDA		NORTHSTAR HLTHCARE
040842	ANDA		NORTHSTAR HLTHCARE
040843	ANDA		PHARMACHEMIE BV
040844	ANDA		SUN PHARM INDS LTD
040845	ANDA		IMPAX LABS
040846	ANDA		ANDA REPOSITORY
040847	ANDA		DR REDDYS LABS LTD
040849	ANDA		MIKART
040851	ANDA		MIKART
040855	ANDA		AMNEAL PHARM
040857	ANDA		SUN PHARM INDS INC
040858	ANDA		HERITAGE PHARMS INC
040859	ANDA		BAXTER HLTHCARE CORP
040860	ANDA		INGENUS PHARMS NJ
040861	ANDA		MIKART
040862	ANDA		DR REDDYS LABS LTD
040863	ANDA		SUN PHARM INDS INC
040864	ANDA		NOVAST LABS
040865	ANDA		SUN PHARM INDS INC
040866	ANDA		AMNEAL PHARM
040870	ANDA		SUN PHARM INDS INC
040872	ANDA		LANNETT CO INC
040874	ANDA		ZYDUS PHARMS USA INC
040875	ANDA		KVK TECH
040876	ANDA		KVK TECH
040879	ANDA		RISING
040881	ANDA		MIKART
040882	ANDA		AMNEAL PHARMS
040883	ANDA		MIRROR PHARMS LLC
040884	ANDA		EPIC PHARMA LLC
040885	ANDA		LGM PHARMA
040886	ANDA		KVK TECH
040887	ANDA		KVK TECH
040888	ANDA		SAGENT PHARMS INC
040889	ANDA		BRECKENRIDGE
040890	ANDA		HIKMA PHARMS
040891	ANDA		NOSTRUM LABS INC
040893	ANDA		ANDA REPOSITORY
040894	ANDA		GENUS
040897	ANDA		SUN PHARM INDS INC
040898	ANDA		LANNETT CO INC
040899	ANDA		SUN PHARM INDS INC
040901	ANDA		HETERO LABS LTD III
040902	ANDA		AMNEAL PHARMS
040903	ANDA		LEADING PHARMA LLC
040904	ANDA		HERITAGE PHARMA
040905	ANDA		KVK TECH
040907	ANDA		UNICHEM
040908	ANDA		VINTAGE PHARMS
040909	ANDA		CITRUSPHRMA
040910	ANDA		EPIC PHARMA LLC
040911	ANDA		SEPTODONT INC
050006	NDA		PFIZER
050007	NDA		PFIZER
050010	NDA		LILLY
050011	NDA		WYETH AYERST
050019	NDA		WYETH AYERST
050023	NDA		NOVARTIS
050039	NDA		SCHERING
050051	NDA		WYETH AYERST
050056	NDA		APOTHECON
050060	NDA		BRISTOL
050065	NDA		NOVARTIS
050072	NDA		WYETH AYERST
050081	NDA		ALLERGAN
050091	NDA		ALLERGAN
050092	NDA		WYETH AYERST
050093	NDA		BRISTOL
050095	NDA		AKORN
050108	NDA		PAR STERILE PRODUCTS
050109	NDA		PFIZER
050111	NDA		WYETH AYERST
050114	NDA		ALLERQUEST
050117	NDA		APOTHECON
050118	NDA		APOTHECON
050126	NDA		WYETH AYERST
050128	NDA		WYETH AYERST
050131	NDA		WYETH AYERST
050138	NDA		KING PHARMS LLC
050141	NDA		KING PHARMS LLC
050143	NDA		PARKEDALE
050153	NDA		PARKE DAVIS
050155	NDA		PARKEDALE
050156	NDA		PARKEDALE
050162	NDA		PHARMACIA AND UPJOHN
050167	NDA		GLAXOSMITHKLINE
050168	NDA		MONARCH PHARMS
050169	NDA		MONARCH PHARMS
050176	NDA		GLAXOSMITHKLINE
050182	NDA		HOSPIRA
050183	NDA		PARKE DAVIS
050192	NDA		APOTHECON
050194	NDA		APOTHECON
050195	NDA		APOTHECON
050199	NDA		WYETH AYERST
050201	NDA		PARKEDALE
050202	NDA		PARKEDALE
050203	NDA		PARKE DAVIS
050205	NDA		PARKEDALE
050207	NDA		ARBOR PHARMS LLC
050212	NDA		BRISTOL
050218	NDA		MONARCH PHARMS
050219	NDA		LILLY
050233	NDA		BAYER PHARMS
050235	NDA		BAYER PHARMS
050237	NDA		BAYER PHARMS
050238	NDA		BAYER PHARMS
050257	NDA		LEDERLE
050261	NDA		COREPHARMA
050262	NDA		LEDERLE
050263	NDA		LEDERLE
050266	NDA		STORZ
050268	NDA		STORZ
050272	NDA		LEDERLE
050273	NDA		LEDERLE
050276	NDA		LEDERLE
050278	NDA		AVET
050285	NDA		PHARMACIA AND UPJOHN
050286	NDA		PFIZER
050287	NDA		PFIZER
050294	BLA		PARKE DAVIS
050297	NDA		ARBOR PHARMS INC
050298	NDA		GLAXOSMITHKLINE
050299	NDA		GLENMARK GENERICS
050306	NDA		ROERIG
050308	NDA		BRISTOL
050309	NDA		BRISTOL
050310	NDA		BRISTOL
050313	NDA		APOTHECON
050314	NDA		APOTHECON
050315	NDA		TRIAX PHARMS
050316	NDA		PHARMACIA AND UPJOHN
050317	NDA		PHARMACIA AND UPJOHN
050320	NDA		WYETH AYERST
050322	NDA		MERCK
050324	NDA		MERCK
050332	NDA		PFIZER
050336	NDA		PFIZER
050337	NDA		APOTHECON
050339	NDA		PHARMACIA AND UPJOHN
050341	NDA		BRISTOL MYERS SQUIBB
050344	NDA		ALCON
050345	NDA		LILLY
050346	NDA		LILLY
050347	NDA		PFIZER
050355	NDA		PARKE DAVIS
050356	NDA		ENDO PHARMS INC
050368	NDA		DISTA
050370	NDA		DISTA
050378	NDA		MERCK
050404	NDA		LEDERLE
050405	NDA		PRAGMA
050406	NDA		PRAGMA
050416	NDA		CASPER PHARMA LLC
050417	NDA		CASPER PHARMA LLC
050420	NDA		SANOFI AVENTIS US
050425	NDA		SCHERING
050429	NDA		OXFORD PHARMS
050435	NDA		PFIZER
050440	NDA		LILLY
050441	NDA		PHARMACIA AND UPJOHN
050442	NDA		PFIZER
050443	NDA		BRISTOL MYERS SQUIBB
050444	NDA		REMPEX PHARMS
050445	NDA		BAUSCH
050446	NDA		APOTHECON
050448	NDA		JOHNSON AND JOHNSON
050450	NDA		BRISTOL
050451	NDA		TRIAX PHARMS
050456	NDA		ALCON
050457	NDA		BRISTOL
050459	NDA		GLAXOSMITHKLINE
050460	NDA		GLAXOSMITHKLINE
050461	NDA		GLAXOSMITHKLINE
050462	NDA		WYETH AYERST
050467	NDA		PHARMACIA AND UPJOHN
050475	NDA		BAUSCH
050477	NDA		LILLY
050478	NDA		WARNER CHILCOTT
050479	NDA		MONARCH PHARMS
050480	NDA		PFIZER
050482	NDA		LILLY
050484	NDA		WYETH AYERST
050486	NDA		PARKEDALE
050488	NDA		APOTHECON
050493	NDA		SHIRE
050495	NDA		APOTHECON
050497	NDA		GLAXOSMITHKLINE
050504	NDA		LILLY
050505	NDA		SCHERING
050508	NDA		WYETH AYERST
050509	NDA		WYETH AYERST
050512	NDA		WARNER CHILCOTT
050514	NDA		NOVARTIS
050517	NDA		MYLAN INSTITUTIONAL
050518	NDA		JOHNSON AND JOHNSON
050519	NDA		LILLY
050520	NDA		PFIZER
050521	NDA		LILLY
050522	NDA		LILLY
050523	NDA		PARKEDALE
050526	NDA		WESTWOOD SQUIBB
050527	NDA		WARNER CHILCOTT
050528	NDA		WARNER CHILCOTT
050529	NDA		ROSS LABS
050530	NDA		BRISTOL MYERS SQUIBB
050532	NDA		LILLY
050533	NDA		PFIZER
050536	NDA		MAYNE PHARMA
050537	NDA		PHARMACIA AND UPJOHN
050541	NDA		NOVARTIS
050542	NDA		NEOPHARMA
050544	NDA		SCHERING
050545	NDA		WYETH PHARMS INC
050547	NDA		US PHARM HOLDINGS
050548	NDA		ERSANA
050549	NDA		BAYER PHARMS
050550	NDA		LILLY
050551	NDA		PFIZER
050554	NDA		BRISTOL
050555	NDA		NOVARTIS
050556	NDA		PFIZER
050557	NDA		VALEANT INTL
050558	NDA		TELIGENT
050560	NDA		ASTELLAS
050562	NDA		BAYER PHARMS
050564	NDA		NEOPHARMA
050565	NDA		ROCHE
050566	NDA		BAXTER HLTHCARE
050567	NDA		ALLERGAN
050571	NDA		TAP PHARM
050573	NDA		NOVARTIS
050574	NDA		NOVARTIS
050575	NDA		NEOPHARMA
050576	NDA		DAVA PHARMS INC
050577	NDA		TEVA PHARMS USA
050578	NDA		TELIGENT
050579	NDA		GLAXOSMITHKLINE
050580	NDA		BRISTOL MYERS SQUIBB
050581	NDA		MERCK
050582	NDA		MAYNE PHARMA INTL
050584	NDA		BAUSCH
050585	NDA		HOFFMANN LA ROCHE
050586	NDA		ALLERGAN
050587	NDA		MERCK
050588	NDA		TELIGENT
050589	NDA		ASTELLAS
050590	NDA		GLAXOSMITHKLINE
050591	NDA		GLAXOSMITHKLINE
050592	NDA		NOVARTIS
050593	NDA		HOSPIRA
050594	NDA		JOHNSON AND JOHNSON
050596	NDA		US PHARM HOLDINGS
050597	NDA		NEOPHARMA
050598	NDA		COMBE
050599	NDA		LILLY
050600	NDA		PHARMACIA AND UPJOHN
050601	NDA		TAKEDA
050605	NDA		GLAXOSMITHKLINE
050606	NDA		ANI PHARMS INC
050608	NDA		PFIZER
050609	NDA		HOSPIRA
050610	NDA		PADDOCK LLC
050611	NDA		ARBOR PHARMS LLC
050612	NDA		ALLERGAN
050613	NDA		PFIZER
050614	NDA		LILLY
050615	NDA		PHARMACIA AND UPJOHN
050616	NDA		NOVARTIS
050617	NDA		MYLAN
050618	NDA		APOTHECON
050619	NDA		DELCOR ASSET CORP
050621	NDA		LEDERLE
050622	NDA		LEDERLE
050624	NDA		HOFFMANN LA ROCHE
050625	NDA		NOVARTIS
050627	NDA		SANOFI AVENTIS US
050628	NDA		EYEVANCE
050629	NDA		PHARMACIA AND UPJOHN
050630	NDA		MERCK
050632	NDA		BRISTOL MYERS SQUIBB
050633	NDA		WYETH AYERST
050634	NDA		TELIGENT
050635	NDA		ABRAXIS PHARM
050636	NDA		ABRAXIS PHARM
050637	NDA		PHARMACIA AND UPJOHN
050638	NDA		BAXTER HLTHCARE
050639	NDA		PHARMACIA AND UPJOHN
050640	NDA		BAXTER HLTHCARE
050641	NDA		CHARTWELL RX
050643	NDA		TELIGENT
050646	NDA		GLAXOSMITHKLINE
050648	NDA		BAXTER HLTHCARE
050649	NDA		BAUSCH
050653	NDA		SCHIFF AND CO
050655	NDA		BAXTER HLTHCARE
050658	NDA		GLAXOSMITHKLINE
050661	NDA		PHARMACIA AND UPJOHN
050662	NDA		ABBVIE
050664	NDA		CORDEN PHARMA
050665	NDA		CORDEN PHARMA
050667	NDA		KING PHARMS
050668	NDA		KING PHARMS
050670	NDA		PFIZER
050671	NDA		BAXTER HLTHCARE
050672	NDA		GLAXOSMITHKLINE
050673	NDA		LILLY
050674	NDA		PHARMACIA AND UPJOHN
050675	NDA		PHARMACIA AND UPJOHN
050678	NDA		LILLY RES LABS
050679	NDA		HOSPIRA INC
050680	NDA		PHARMACIA AND UPJOHN
050682	NDA		RECORDATI RARE
050683	NDA		PHARMACIA AND UPJOHN
050684	NDA		WYETH PHARMS
050685	NDA		SI PHARMS
050686	NDA		SI PHARMS
050687	NDA		SANKYO
050688	NDA		SANKYO
050689	NDA		PHARMACIA AND UPJOHN
050693	NDA		PFIZER
050694	NDA		TELIGENT
050697	NDA		ABBVIE INC
050698	NDA		ABBVIE
050703	NDA		GLAXOSMITHKLINE
050704	NDA		GALEN (UK)
050705	NDA		SANOFI AVENTIS US
050706	NDA		PFIZER
050708	NDA		ASTELLAS
050709	NDA		ASTELLAS
050710	NDA		PFIZER
050711	NDA		PFIZER
050715	NDA		NOVARTIS
050716	NDA		NOVARTIS
050717	NDA		ZAMBON SPA
050718	NDA		BAXTER HLTHCARE CORP
050719	NDA		CASPER PHARMA LLC
050720	NDA		NEOPHARMA
050722	NDA		ROCHE PALO
050723	NDA		ROCHE PALO
050724	NDA		LEADIANT BIOSCI INC
050725	NDA		NEOPHARMA
050726	NDA		NEOPHARMA
050729	NDA		ALKOPHARMA USA
050730	NDA		PFIZER
050731	NDA		WEST-WARD PHARMS INT
050733	NDA		PFIZER
050734	NDA		PHARMACIA AND UPJOHN
050739	NDA		ABBVIE
050740	NDA		ASTELLAS
050741	NDA		STIEFEL
050742	NDA		MERCK SHARP DOHME
050744	NDA		COLLAGENEX
050746	NDA		GLAXOSMITHKLINE
050747	NDA		KING PHARMS
050748	NDA		KING PHARMS
050749	NDA		ABBVIE
050750	NDA		WYETH PHARMS
050751	NDA		DEN-MAT
050753	NDA		MYLAN SPECIALITY LP
050754	NDA		NEOPHARMA
050755	NDA		NEOPHARMA
050756	NDA		BAUSCH
050757	NDA		TAKEDA PHARMS USA
050758	NDA		ROCHE PALO
050759	NDA		ROCHE PALO
050760	NDA		NEOPHARMA
050761	NDA		NEOPHARMA
050762	NDA		PFIZER
050763	NDA		SUPERGEN
050767	NDA		PHARMACIA AND UPJOHN
050769	NDA		BIOFRONTERA
050775	NDA		ABBVIE
050777	NDA		LEO PHARMA AS
050778	NDA		PFIZER INC
050779	NDA		B BRAUN
050780	NDA		B BRAUN
050781	NDA		ORAPHARMA
050782	NDA		BAUSCH
050783	NDA		GALDERMA LABS LP
050784	NDA		PFIZER
050785	NDA		NEOPHARMA
050786	NDA		ALLERGAN
050788	NDA		PERRIGO NEW YORK
050789	NDA		FRESENIUS KABI USA
050790	NDA		ALLERGAN
050791	NDA		NOVARTIS
050792	NDA		B BRAUN
050793	NDA		PERRIGO PHARMA INTL
050794	NDA		CELGENE
050795	NDA		MAYNE PHARMA
050796	NDA		B BRAUN
050797	NDA		PF PRISM CV
050801	NDA		MYLAN
050802	NDA		MEDICIS
050803	NDA		ALMIRALL
050804	NDA		BAUSCH AND LOMB
050805	NDA		GALDERMA LABS LP
050807	NDA		HOSPIRA
050808	NDA		MEDICIS
050809	NDA		TEVA PARENTERAL
050810	NDA		OAK PHARMS INC
050813	NDA		PRAGMA
050814	NDA		GILEAD
050817	NDA		BAXTER HLTHCARE
050818	NDA		EYEVANCE
050819	NDA		BAUSCH
050821	NDA		B BRAUN
050823	NDA		B BRAUN
050824	NDA		CUMBERLAND PHARMS
060002	ANDA		LILLY
060003	ANDA		LILLY
060004	ANDA		LILLY
060006	ANDA		WYETH AYERST
060007	ANDA		WYETH AYERST
060014	NDA		CASPER PHARMA LLC
060059	ANDA		ELKINS SINN
060060	ANDA		GLAXOSMITHKLINE
060073	ANDA		IVAX SUB TEVA PHARMS
060074	ANDA		PFIZER
060075	ANDA		PFIZER
060076	ANDA		PFIZER
060082	ANDA		PFIPHARMECS
060093	ANDA		LILLY
060095	ANDA		PFIPHARMECS
060096	ANDA		PFIZER
060099	ANDA		PFIZER
060101	ANDA		KING PHARMS LLC
060107	ANDA		LILLY
060111	ANDA		PFIZER
060127	ANDA		APOTHECON
060132	ANDA		ANGUS
060133	ANDA		ALTANA
060134	ANDA		LEDERLE
060136	ANDA		LEDERLE
060173	ANDA		FERRANTE
060174	ANDA		FERRANTE
060179	ANDA		FERRANTE
060180	ANDA		ANI PHARMS INC
060188	ANDA		AKORN
060212	ANDA		WYETH AYERST
060254	ANDA		GLAXOSMITHKLINE
060272	ANDA		ARBOR PHARMS INC
060282	ANDA		PFIZER
060285	ANDA		PFIZER
060286	ANDA		PFIZER
060290	ANDA		PUREPAC PHARM
060291	ANDA		PUREPAC PHARM
060304	ANDA		TEVA
060306	ANDA		TEVA
060307	ANDA		TEVA
060343	ANDA		ANGUS
060347	ANDA		PHARMACIA AND UPJOHN
060359	ANDA		ARBOR PHARMS LLC
060362	ANDA		APOTHECON
060365	ANDA		BRISTOL MYERS SQUIBB
060384	ANDA		LILLY
060385	ANDA		LILLY
060392	ANDA		APOTHECON
060400	ANDA		PAR PHARM
060403	ANDA		LILLY
060404	ANDA		LILLY
060413	ANDA		WYETH AYERST
060427	ANDA		DOW PHARM
060429	ANDA		APOTHECON
060446	ANDA		PROTER
060456	ANDA		TEVA
060462	ANDA		SCHERING
060463	ANDA		SCHERING
060469	ANDA		IMPAX LABS
060471	ANDA		VALEANT PHARM INTL
060475	ANDA		PFIZER
060516	ANDA		APOTHECON
060517	ANDA		APOTHECON
060518	ANDA		IVAX SUB TEVA PHARMS
060520	ANDA		PHARMACIA AND UPJOHN
060521	ANDA		PARKEDALE
060522	ANDA		PARKE DAVIS
060567	ANDA		PFIZER
060569	ANDA		CHARTWELL RX
060570	ANDA		APOTHECON
060571	ANDA		DELCOR ASSET CORP
060572	ANDA		MYLAN
060574	ANDA		DELCOR ASSET CORP
060575	ANDA		DELCOR ASSET CORP
060576	ANDA		DELCOR ASSET CORP
060577	ANDA		DELCOR ASSET CORP
060578	ANDA		DELCOR ASSET CORP
060582	ANDA		MONARCH PHARMS
060586	ANDA		PFIZER
060587	ANDA		PFIZER
060593	ANDA		PURDUE
060595	ANDA		PFIZER
060601	ANDA		LILLY
060607	ANDA		LANNETT
060610	ANDA		PHARMACIA AND UPJOHN
060611	ANDA		PHARMACIA AND UPJOHN
060612	ANDA		PHARMACIA AND UPJOHN
060613	NDA		CASPER PHARMA LLC
060618	ANDA		J AND J
060624	ANDA		WYETH AYERST
060625	ANDA		WYETH AYERST
060626	ANDA		WYETH AYERST
060633	ANDA		ALPHARMA US PHARMS
060634	ANDA		PUREPAC PHARM
060641	ANDA		MEDPOINTE PHARM HLC
060645	ANDA		PHARMACIA AND UPJOHN
060647	ANDA		DOW PHARM
060657	ANDA		PFIZER
060666	ANDA		GLAXOSMITHKLINE
060677	ANDA		GLAXOSMITHKLINE
060684	ANDA		COPANOS
060687	ANDA		LILLY
060700	ANDA		MEDIMETRIKS PHARMS
060704	ANDA		IVAX SUB TEVA PHARMS
060707	ANDA		MONARCH PHARMS
060711	ANDA		TEVA
060716	ANDA		WEST-WARD PHARMS INT
060730	ANDA		WATSON LABS
060731	ANDA		ALTANA
060733	ANDA		PHARMACIA AND UPJOHN
060734	ANDA		PHARMACIA AND UPJOHN
060736	ANDA		SUN PHARM INDUSTRIES
060751	ANDA		PHARMACIA AND UPJOHN
060752	ANDA		MYLAN
060760	ANDA		IMPAX LABS
060764	ANDA		PERRIGO CO TENNESSEE
060765	ANDA		IVAX SUB TEVA PHARMS
060768	ANDA		HIKMA
060770	ANDA		HIKMA
060781	ANDA		MYLAN
060783	ANDA		MYLAN
060800	ANDA		CONSOLIDATED PHARM
060806	ANDA		CONSOLIDATED PHARM
060851	ANDA		ARMENPHARM
060869	ANDA		PROTER
060908	ANDA		WYETH AYERST
061009	ANDA		PFIZER
061015	NDA		CASPER PHARMA LLC
061016	ANDA		PFIZER
061037	ANDA		PHARMACIA AND UPJOHN
061039	ANDA		PHARMACIA AND UPJOHN
061046	ANDA		PHARMACIA AND UPJOHN
061048	ANDA		PHARMACIA AND UPJOHN
061049	ANDA		PHARMACIA AND UPJOHN
061051	ANDA		COPANOS
061086	ANDA		PFIZER
061147	ANDA		PAR PHARM
061148	ANDA		HEATHER
061149	ANDA		APOTHECON
061150	ANDA		BRISTOL
061151	ANDA		LEDERLE
061164	ANDA		APOTHECON
061187	ANDA		ALLERGAN
061188	ANDA		ALLERGAN
061206	ANDA		APOTHECON
061212	ANDA		PERRIGO CO TENNESSEE
061214	ANDA		ROXANE
061220	ANDA		PARKEDALE
061229	ANDA		MONARCH PHARMS
061304	ANDA		BRISTOL
061325	ANDA		LEDERLE
061334	ANDA		GLAXOSMITHKLINE
061336	ANDA		GLAXOSMITHKLINE
061370	ANDA		TEVA
061387	ANDA		VITARINE
061392	ANDA		BRISTOL MYERS SQUIBB
061394	ANDA		APOTHECON
061395	ANDA		SANDOZ
061396	ANDA		BRISTOL
061398	ANDA		BRISTOL
061410	ANDA		APOTHECON
061411	ANDA		APOTHECON
061443	ANDA		SOLVAY
061444	ANDA		LEDERLE
061445	ANDA		LEDERLE
061449	ANDA		APOTHECON
061450	ANDA		APOTHECON
061452	ANDA		APOTHECON
061453	ANDA		APOTHECON
061454	ANDA		SANDOZ
061455	ANDA		APOTHECON
061457	ANDA		APOTHECON
061461	ANDA		ANI PHARMS INC
061468	ANDA		IVAX SUB TEVA PHARMS
061471	ANDA		ANI PHARMS INC
061490	ANDA		SANDOZ
061502	ANDA		HERITAGE PHARMA
061505	ANDA		MYLAN
061528	ANDA		BELCHER PHARMS
061529	ANDA		BELCHER PHARMS
061530	ANDA		MYLAN
061532	ANDA		LEINER
061533	ANDA		DELCOR ASSET CORP
061571	ANDA		PUREPAC PHARM
061578	ANDA		X GEN PHARMS
061579	ANDA		X GEN PHARMS
061580	ANDA		X GEN PHARMS
061586	ANDA		SANDOZ
061588	ANDA		PUREPAC PHARM
061591	ANDA		ANI PHARMS INC
061596	ANDA		SANOFI AVENTIS US
061601	ANDA		BELCHER PHARMS
061602	ANDA		BELCHER PHARMS
061605	ANDA		BRISTOL MYERS SQUIBB
061606	ANDA		FOREST LABS
061613	ANDA		SANOFI AVENTIS US
061621	ANDA		ARBOR PHARMS LLC
061624	ANDA		MYLAN
061633	ANDA		ROBINS AH
061639	ANDA		ARBOR PHARMS LLC
061645	ANDA		ALCON
061648	ANDA		ALCON
061651	ANDA		PHARMACIA AND UPJOHN
061653	ANDA		BRISTOL
061655	ANDA		APOTHECON
061658	ANDA		BRISTOL
061659	ANDA		SOLVAY
061667	ANDA		ANI PHARMS INC
061675	ANDA		WYETH AYERST
061685	ANDA		WYETH AYERST
061699	ANDA		APOTHEKERNES
061705	ANDA		PHARMACIA AND UPJOHN
061716	ANDA		SCHERING
061717	ANDA		WATSON LABS
061718	ANDA		HOLLAND RANTOS
061720	ANDA		RACHELLE
061725	ANDA		WARNER CHILCOTT
061734	ANDA		WYETH AYERST
061737	ANDA		X GEN PHARMS
061739	ANDA		SCHERING
061740	ANDA		PUREPAC PHARM
061741	ANDA		COSETTE
061743	ANDA		PUREPAC PHARM
061755	ANDA		MYLAN
061758	ANDA		PUREPAC PHARM
061763	ANDA		APOTHECON
061764	ANDA		APOTHECON
061769	ANDA		APOTHECON
061773	ANDA		ACS DOBFAR
061791	ANDA		PFIZER
061802	ANDA		ABBOTT
061806	ANDA		GLAXOSMITHKLINE
061809	ANDA		PHARMACIA AND UPJOHN
061810	ANDA		BAYER PHARMS
061815	ANDA		PFIZER
061816	ANDA		SCHERING
061827	ANDA		PHARMACIA AND UPJOHN
061829	ANDA		MYLAN
061836	ANDA		PFIZER
061837	ANDA		WATSON LABS
061839	ANDA		PHARMACIA AND UPJOHN
061841	ANDA		PFIZER
061851	ANDA		APOTHECON
061853	ANDA		PUREPAC PHARM
061859	ANDA		GLAXOSMITHKLINE
061866	ANDA		GLAXOSMITHKLINE
061876	ANDA		SANOFI AVENTIS US
061884	ANDA		SANOFI AVENTIS US
061885	ANDA		APOTHECON
061886	ANDA		APOTHECON
061887	ANDA		BRISTOL
061888	ANDA		BRISTOL
061889	ANDA		BRISTOL
061893	ANDA		DISTA
061894	ANDA		LILLY
061895	ANDA		DISTA
061896	ANDA		LILLY
061897	ANDA		LILLY
061898	ANDA		APOTHECON
061901	ANDA		APOTHECON
061903	ANDA		AMBIX
061904	ANDA		ARBOR PHARMS LLC
061905	ANDA		ARBOR PHARMS LLC
061910	ANDA		DISTA
061911	ANDA		APOTHECON
061926	ANDA		TEVA
061931	ANDA		TEVA
061935	ANDA		BRISTOL MYERS SQUIBB
061936	ANDA		CONSOLIDATED PHARM
061953	ANDA		RACHELLE
061954	ANDA		TEVA
061965	ANDA		SANDOZ
061966	ANDA		COSETTE
061969	ANDA		IVAX SUB TEVA PHARMS
061976	ANDA		APOTHECON
061980	ANDA		PUREPAC PHARM
061984	ANDA		APOTHECON
061988	ANDA		BRISTOL MYERS SQUIBB
061996	ANDA		CHARTWELL RX
061999	ANDA		GLAXOSMITHKLINE
062001	ANDA		PARKE DAVIS
062002	ANDA		PARKE DAVIS
062003	ANDA		PARKE DAVIS
062008	ANDA		LILLY
062029	ANDA		PARKE DAVIS
062030	ANDA		PARKE DAVIS
062031	ANDA		ACTAVIS LABS FL INC
062032	ANDA		PARKE DAVIS
062036	ANDA		GLAXOSMITHKLINE
062041	ANDA		PARKE DAVIS
062042	ANDA		AKORN
062045	ANDA		TEVA
062049	ANDA		PFIZER
062050	ANDA		PFIZER
062055	ANDA		ANI PHARMS INC
062058	ANDA		BELCHER PHARMS
062059	ANDA		BELCHER PHARMS
062065	ANDA		SANDOZ
062067	ANDA		MYLAN
062085	ANDA		MAST MM
062087	ANDA		WATSON LABS
062089	ANDA		LEDERLE
062090	ANDA		MYLAN
062098	ANDA		APOTHECON
062099	ANDA		APOTHECON
062103	ANDA		WATSON LABS
062107	ANDA		PARKE DAVIS
062117	ANDA		FACTA FARMA
062118	ANDA		FACTA FARMA
062119	ANDA		HALSEY
062120	ANDA		WYETH AYERST
062121	ANDA		WATSON LABS
062123	ANDA		WYETH AYERST
062124	ANDA		FOUGERA PHARMS
062127	ANDA		PARKE DAVIS
062129	ANDA		FOUGERA PHARMS
062131	ANDA		WYETH AYERST
062139	ANDA		LEDERLE
062142	ANDA		WATSON LABS
062149	ANDA		APOTHECON
062150	ANDA		APOTHECON
062151	ANDA		APOTHECON
062152	ANDA		APOTHECON
062153	ANDA		APOTHECON
062154	ANDA		APOTHECON
062155	ANDA		APOTHECON
062156	ANDA		APOTHECON
062157	ANDA		APOTHECON
062158	ANDA		PHARMADERM
062162	ANDA		BARR
062166	ANDA		PERRIGO CO TENNESSEE
062167	ANDA		PHARMADERM
062168	ANDA		ERSANA
062169	ANDA		COSETTE
062170	ANDA		KING PHARMS
062171	ANDA		OPTOPICS
062173	ANDA		ROXANE
062175	ANDA		WARNER CHILCOTT
062176	ANDA		WATSON LABS
062177	ANDA		DISTA
062178	ANDA		WYETH AYERST
062186	ANDA		PERRIGO NEW YORK
062196	ANDA		SANDOZ INC
062198	ANDA		PHARMACIA AND UPJOHN
062200	ANDA		ALPHARMA US PHARMS
062205	ANDA		CEPH INTL
062206	ANDA		FACTA FARMA
062208	ANDA		LEDERLE
062212	ANDA		GLAXOSMITHKLINE
062216	ANDA		NEOPHARMA
062222	ANDA		ANI PHARMS INC
062223	ANDA		GLAXOSMITHKLINE
062225	ANDA		PERRIGO NEW YORK
062226	ANDA		NEOPHARMA
062231	ANDA		PARKE DAVIS
062233	ANDA		GLAXOSMITHKLINE
062237	ANDA		IVAX SUB TEVA PHARMS
