observationDate,value,observationAbout,variableMeasured,unit
2017,536941000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateForProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2017,14.2,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateForProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2017,311450000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateForProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2017,12.4,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateForProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2018,338605331000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_TotalRevenueInvestmentReturn,USDollar
2018,100,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_TotalRevenueInvestmentReturn,Percent
2018,56315105000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_TotalRevenueInvestmentReturn,USDollar
2018,100,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_TotalRevenueInvestmentReturn,Percent
2018,845907000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_TotalRevenueInvestmentReturn,USDollar
2018,100,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_TotalRevenueInvestmentReturn,Percent
2018,212713508000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_TotalOperatingRevenues_Operating,USDollar
2018,62.8,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_TotalOperatingRevenues_Operating,Percent
2018,15845451000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_TotalOperatingRevenues_Operating,USDollar
2018,28.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_TotalOperatingRevenues_Operating,Percent
2018,298878000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_TotalOperatingRevenues_Operating,USDollar
2018,35.3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_TotalOperatingRevenues_Operating,Percent
2018,68370853000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_TuitionAndFees_Operating,USDollar
2018,20.2,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_TuitionAndFees_Operating,Percent
2018,8919748000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_TuitionAndFees_Operating,USDollar
2018,15.8,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_TuitionAndFees_Operating,Percent
2018,148107000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_TuitionAndFees_Operating,USDollar
2018,17.5,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_TuitionAndFees_Operating,Percent
2018,45912640000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_GrantsAndContracts_Operating,USDollar
2018,13.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_GrantsAndContracts_Operating,Percent
2018,4566187000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_GrantsAndContracts_Operating,USDollar
2018,8.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_GrantsAndContracts_Operating,Percent
2018,103149000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_GrantsAndContracts_Operating,USDollar
2018,12.2,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_GrantsAndContracts_Operating,Percent
2018,26527443000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_FederalFunding_Operating,USDollar
2018,7.8,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_FederalFunding_Operating,Percent
2018,1553164000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_FederalFunding_Operating,USDollar
2018,2.8,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_FederalFunding_Operating,Percent
2018,22352000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_FederalFunding_Operating,USDollar
2018,2.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_FederalFunding_Operating,Percent
2018,6161062000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_StateFunding_Operating,USDollar
2018,1.8,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_StateFunding_Operating,Percent
2018,2435111000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_StateFunding_Operating,USDollar
2018,4.3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_StateFunding_Operating,Percent
2018,51213000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_StateFunding_Operating,USDollar
2018,6.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_StateFunding_Operating,Percent
2018,1940107000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_LocalFunding_Operating,USDollar
2018,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_LocalFunding_Operating,Percent
2018,324580000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_LocalFunding_Operating,USDollar
2018,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_LocalFunding_Operating,Percent
2018,28038000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_LocalFunding_Operating,USDollar
2018,3.3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_LocalFunding_Operating,Percent
2018,11284028000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_PrivateFunding_Operating,USDollar
2018,3.3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_PrivateFunding_Operating,Percent
2018,253331000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_PrivateFunding_Operating,USDollar
2018,0.4,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_PrivateFunding_Operating,Percent
2018,1546000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_PrivateFunding_Operating,USDollar
2018,0.2,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_PrivateFunding_Operating,Percent
2018,26649713000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_SalesAndServicesOfAuxiliaryEnterprises_Operating,USDollar
2018,7.9,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_SalesAndServicesOfAuxiliaryEnterprises_Operating,Percent
2018,1428895000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_SalesAndServicesOfAuxiliaryEnterprises_Operating,USDollar
2018,2.5,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_SalesAndServicesOfAuxiliaryEnterprises_Operating,Percent
2018,49318389000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_HospitalSales_Operating,USDollar
2018,14.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_HospitalSales_Operating,Percent
2018,10709107000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_EducationalSales_Operating,USDollar
2018,3.2,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_EducationalSales_Operating,Percent
2018,156738000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_EducationalSales_Operating,USDollar
2018,0.3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_EducationalSales_Operating,Percent
2018,9025000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_EducationalSales_Operating,USDollar
2018,1.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_EducationalSales_Operating,Percent
2018,1763442000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_IndependentOperations_Operating,USDollar
2018,0.5,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_IndependentOperations_Operating,Percent
2018,9989364000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_OtherOperatingRevenues_Operating,USDollar
2018,3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_OtherOperatingRevenues_Operating,Percent
2018,773882000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_OtherOperatingRevenues_Operating,USDollar
2018,1.4,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_OtherOperatingRevenues_Operating,Percent
2018,38596000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_OtherOperatingRevenues_Operating,USDollar
2018,4.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_OtherOperatingRevenues_Operating,Percent
2018,108873095000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_TotalNonOperatingRevenues_Operating,USDollar
2018,32.2,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_TotalNonOperatingRevenues_Operating,Percent
2018,38171863000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_TotalNonOperatingRevenues_Operating,USDollar
2018,67.8,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_TotalNonOperatingRevenues_Operating,Percent
2018,497870000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_TotalNonOperatingRevenues_Operating,USDollar
2018,58.9,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_TotalNonOperatingRevenues_Operating,Percent
2018,61451054000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_NonOperating,USDollar
2018,18.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_NonOperating,Percent
2018,26468069000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_NonOperating,USDollar
2018,47,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_NonOperating,Percent
2018,381027000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_NonOperating,USDollar
2018,45,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_NonOperating,Percent
2018,1963587000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_FederalFunding_Appropriations,USDollar
2018,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_FederalFunding_Appropriations,Percent
2018,52020000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_FederalFunding_Appropriations,USDollar
2018,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_FederalFunding_Appropriations,Percent
2018,15863000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_FederalFunding_Appropriations,USDollar
2018,1.9,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_FederalFunding_Appropriations,Percent
2018,57779899000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_StateFunding_Appropriations,USDollar
2018,17.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_StateFunding_Appropriations,Percent
2018,14565040000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_StateFunding_Appropriations,USDollar
2018,25.9,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_StateFunding_Appropriations,Percent
2018,210367000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_StateFunding_Appropriations,USDollar
2018,24.9,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_StateFunding_Appropriations,Percent
2018,1707567000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_LocalFunding_Appropriations,USDollar
2018,0.5,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_LocalFunding_Appropriations,Percent
2018,11851010000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_LocalFunding_Appropriations,USDollar
2018,21,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_LocalFunding_Appropriations,Percent
2018,154797000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_LocalFunding_Appropriations,USDollar
2018,18.3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_LocalFunding_Appropriations,Percent
2018,16765632000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_Appropriations,USDollar
2018,5,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_Appropriations,Percent
2018,10275325000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_Appropriations,USDollar
2018,18.2,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_Appropriations,Percent
2018,98856000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_Appropriations,USDollar
2018,11.7,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_Appropriations,Percent
2018,12507190000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_FederalFunding_NonOperatingGrants,USDollar
2018,3.7,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_FederalFunding_NonOperatingGrants,Percent
2018,8484202000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_FederalFunding_NonOperatingGrants,USDollar
2018,15.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_FederalFunding_NonOperatingGrants,Percent
2018,85767000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_FederalFunding_NonOperatingGrants,USDollar
2018,10.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_FederalFunding_NonOperatingGrants,Percent
2018,4024166000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_StateFunding_NonOperatingGrants,USDollar
2018,1.2,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_StateFunding_NonOperatingGrants,Percent
2018,1643063000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_StateFunding_NonOperatingGrants,USDollar
2018,2.9,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_StateFunding_NonOperatingGrants,Percent
2018,12190000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_StateFunding_NonOperatingGrants,USDollar
2018,1.4,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_StateFunding_NonOperatingGrants,Percent
2018,234277000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_LocalFunding_NonOperatingGrants,USDollar
2018,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_LocalFunding_NonOperatingGrants,Percent
2018,148060000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_LocalFunding_NonOperatingGrants,USDollar
2018,0.3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_LocalFunding_NonOperatingGrants,Percent
2018,899000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_LocalFunding_NonOperatingGrants,USDollar
2018,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_LocalFunding_NonOperatingGrants,Percent
2018,8371621000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_Gifts_NonOperatingGrants,USDollar
2018,2.5,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_Gifts_NonOperatingGrants,Percent
2018,315329000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_Gifts_NonOperatingGrants,USDollar
2018,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_Gifts_NonOperatingGrants,Percent
2018,6581000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_Gifts_NonOperatingGrants,USDollar
2018,0.8,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_Gifts_NonOperatingGrants,Percent
2018,15643151000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_InvestmentIncome_NonOperatingGrants,USDollar
2018,4.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_InvestmentIncome_NonOperatingGrants,Percent
2018,342899000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_InvestmentIncome_NonOperatingGrants,USDollar
2018,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_InvestmentIncome_NonOperatingGrants,Percent
2018,2605000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_InvestmentIncome_NonOperatingGrants,USDollar
2018,0.3,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_InvestmentIncome_NonOperatingGrants,Percent
2018,6641638000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_OtherNonOperatingRevenue_NonOperatingGrants,USDollar
2018,2,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_FourYear_OtherNonOperatingRevenue_NonOperatingGrants,Percent
2018,770241000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_OtherNonOperatingRevenue_NonOperatingGrants,USDollar
2018,1.4,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_TwoYear_OtherNonOperatingRevenue_NonOperatingGrants,Percent
2018,8800000,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_OtherNonOperatingRevenue_NonOperatingGrants,USDollar
2018,1,country/USA,dcid:Revenue_ExpenditureActivity_PublicInstitution_LessThanTwoYear_OtherNonOperatingRevenue_NonOperatingGrants,Percent
2018,17018727000,country/USA,dcid:Count_ExpenditureActivity_PublicInstitution_FourYear_NonOperatingGrants,USDollar
2018,5,country/USA,dcid:Count_ExpenditureActivity_PublicInstitution_FourYear_NonOperatingGrants,Percent
2018,2297792000,country/USA,dcid:Count_ExpenditureActivity_PublicInstitution_TwoYear_NonOperatingGrants,USDollar
