Year,Column,StatVarID
2019,Margin of Error!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_LanguageOtherThanEnglishSpokenAtHome
2019,Estimate!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_LanguageOtherThanEnglishSpokenAtHome
2019,Margin of Error!!Total!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_LanguageOtherThanEnglishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_SpanishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:MarginOfError_Count_Person_18To64Years_SpanishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!65 years and over,dcid:Count_Person_65OrMoreYears_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears_SpanishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome_Native
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome_Native
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome_ForeignBorn
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome_ForeignBorn
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_SpanishSpokenAtHome_ForeignBorn
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_SpanishSpokenAtHome_ForeignBorn
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_SpanishSpokenAtHome_ForeignBorn
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_SpanishSpokenAtHome_ForeignBorn
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome_PovertyStatusDetermined
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome_PovertyStatusDetermined
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome_BelowPovertyLevelInThePast12Months
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome_BelowPovertyLevelInThePast12Months
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome_AbovePovertyLevelInThePast12Months
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome_AbovePovertyLevelInThePast12Months
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,dcid:Count_Person_25OrMoreYears_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,dcid:MarginOfError_Count_Person_25OrMoreYears_SpanishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,dcid:Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,dcid:MarginOfError_Count_Person_EducationalAttainmentLessThanHighSchoolGraduate_SpanishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_SpanishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_SpanishSpokenAtHome
2019,Estimate!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_SpanishSpokenAtHome
2019,Margin of Error!!Speak Spanish at home!!Speak a language other than English at home!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_SpanishSpokenAtHome
2019,,dcid:Count_Person_5OrMoreYears
2018,Estimate!!Total!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears
2018,Margin of Error!!Total MOE!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears
2018,Estimate!!Total!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years
2018,Margin of Error!!Total MOE!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years
2018,Estimate!!Total!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years
2018,Margin of Error!!Total MOE!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:MarginOfError_Count_Person_18To64Years
2018,Estimate!!Total!!Total population 5 years and over!!AGE!!65 years and over,dcid:Count_Person_65OrMoreYears
2018,Margin of Error!!Total MOE!!Total population 5 years and over!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears
2018,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:Count_Person_Native
2018,Margin of Error!!Total MOE!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Native,dcid:MarginOfError_Count_Person_5OrMoreYears_Native
2018,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:Count_Person_5OrMoreYears_ForeignBorn
2018,Margin of Error!!Total MOE!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born,dcid:MarginOfError_Count_Person_5OrMoreYears_ForeignBorn
2018,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_ForeignBorn
2018,Margin of Error!!Total MOE!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_ForeignBorn
2018,Estimate!!Total!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_ForeignBorn
2018,Margin of Error!!Total MOE!!Total population 5 years and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_ForeignBorn
2018,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:Count_Person_5OrMoreYears_PovertyStatusDetermined
2018,Margin of Error!!Total MOE!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined,dcid:MarginOfError_Count_Person_5OrMoreYears_PovertyStatusDetermined
2018,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:Count_Person_5OrMoreYears_BelowPovertyLevelInThePast12Months
2018,Margin of Error!!Total MOE!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!Below poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_BelowPovertyLevelInThePast12Months
2018,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,dcid:Count_Person_5OrMoreYears_AbovePovertyLevelInThePast12Months
2018,Margin of Error!!Total MOE!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 5 years and over for whom poverty status is determined!!At or above poverty level,dcid:MarginOfError_Count_Person_5OrMoreYears_AbovePovertyLevelInThePast12Months
2018,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,dcid:Count_Person_25OrMoreYears
2018,Margin of Error!!Total MOE!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,dcid:MarginOfError_Count_Person_25OrMoreYears
2018,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,dcid:Count_Person_EducationalAttainmentLessThanHighSchoolGraduate
2018,Margin of Error!!Total MOE!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,dcid:MarginOfError_Count_Person_EducationalAttainmentLessThanHighSchoolGraduate
2018,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency
2018,Margin of Error!!Total MOE!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency
2018,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree
2018,Margin of Error!!Total MOE!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree
2018,Estimate!!Total!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher
2018,Margin of Error!!Total MOE!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher
2018,Estimate!!Speak only English at home!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
2018,Margin of Error!!Speak only English at home MOE!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
2018,Estimate!!Speak a language other than English at home!!Total!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2018,Margin of Error!!Speak a language other than English at home!!Total MOE!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2018,Estimate!!Speak a language other than English at home!!Speak Spanish at home!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_SpanishSpokenAtHome
2018,Margin of Error!!Speak a language other than English at home!!Speak Spanish at home MOE!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishSpokenAtHome
2018,Estimate!!Speak only English at home!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_OnlyEnglishSpokenAtHome
2018,Margin of Error!!Speak only English at home MOE!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_OnlyEnglishSpokenAtHome
2018,Estimate!!Speak a language other than English at home!!Total!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_LanguageOtherThanEnglishSpokenAtHome
2018,Margin of Error!!Speak a language other than English at home!!Total MOE!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_LanguageOtherThanEnglishSpokenAtHome
2018,Estimate!!Speak a language other than English at home!!Speak Spanish at home!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_SpanishSpokenAtHome
2018,Margin of Error!!Speak a language other than English at home!!Speak Spanish at home MOE!!Total population 5 years and over!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_SpanishSpokenAtHome
2018,Estimate!!Speak only English at home!!Total population 5 years and over!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years_OnlyEnglishSpokenAtHome
