StatisticalVariable,ISO3166Alpha3,Year,Value,unit
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2000,423.4267578125,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2001,385.3958740234,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2002,367.1309814453,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2003,364.7119140625,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2004,445.8000793457,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2005,581.3009033203,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2006,606.0843505859,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2007,517.2572021484,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2008,501.5952148438,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2009,475.6647949219,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2010,488.5588989258,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2011,494.6093750000,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2012,514.6635742188,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2013,538.5904541016,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2014,521.8833618164,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2015,600.8054809570,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2016,666.4742431641,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MHL,2017,642.1991577148,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2000,22.2044334412,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2001,22.3627758026,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2002,24.7617301941,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2003,27.9745445251,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2004,29.6768817902,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2005,31.9305114746,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2006,32.8957672119,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2007,37.7417297363,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2008,46.0524711609,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2009,41.8339881897,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2010,41.1191368103,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2011,45.0135917664,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2012,46.6803474426,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2013,52.7728424072,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2014,56.5476760864,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2015,54.6517639160,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2016,44.8945274353,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MRT,2017,48.8171310425,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2000,118.9770736694,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2001,119.4685363770,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2002,135.9414367676,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2003,162.0018463135,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2004,189.9288024902,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2005,197.6750488281,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2006,209.1470184326,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2007,235.8463745117,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2008,321.8082580566,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2009,310.1473693848,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2010,367.1207885742,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2011,396.6302185059,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2012,398.1590576172,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2013,452.5140686035,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2014,559.5051269531,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2015,529.1613769531,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2016,553.0965576172,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MUS,2017,599.6997680664,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2000,309.6332702637,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2001,353.9034423828,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2002,375.2424011230,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2003,401.4545898438,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2004,435.2888488770,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2005,472.1081237793,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2006,501.0375671387,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2007,542.7859497070,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2008,556.5346679688,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2009,477.6488647461,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2010,538.7447509766,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2011,565.1291503906,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2012,580.7484741211,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2013,617.8746948242,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2014,595.8328247070,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2015,539.0283203125,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2016,474.6098937988,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MEX,2017,494.6776428223,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2000,168.4108123779,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2001,190.0878753662,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2002,178.6380310059,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2003,219.5381622314,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2004,270.8387145996,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2005,417.4608154297,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2006,257.1389160156,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2007,270.4691467285,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2008,301.8561706543,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2009,338.0844421387,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2010,375.6712036133,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2011,393.6125488281,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2012,387.8738403320,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2013,371.0252380371,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2014,360.8811950684,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2015,377.9867858887,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2016,397.1534729004,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/FSM,2017,424.8097839355,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2000,21.3798847198,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2001,25.3985900879,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2002,33.9242362976,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2003,38.4383697510,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2004,64.6071395874,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2005,79.3321304321,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2006,100.1081466675,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2007,135.4436645508,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2008,185.5611572266,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2009,208.5300445557,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2010,198.2889404297,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2011,214.9824676514,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2012,223.6189575195,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2013,231.6622924805,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2014,230.7698211670,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2015,186.4364318848,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2016,171.1941070557,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MDA,2017,191.1857757568,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2000,1410.9471435547,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2001,1435.9626464844,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2002,1569.2237548828,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2003,2229.5393066406,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2004,2584.7412109375,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2005,2632.0817871094,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2006,2689.5329589844,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2007,2988.3068847656,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2008,3475.7436523438,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2009,3397.0522460938,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2010,3369.1511230469,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2011,3532.9597167969,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2012,3396.6872558594,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2013,3710.3125000000,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2014,3863.5725097656,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2015,3314.1735839844,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2016,2938.5344238281,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MCO,2017,2932.4218750000,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2000,27.0083580017,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2001,26.4855594635,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2002,29.6527385712,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2003,26.5023727417,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2004,33.1671066284,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2005,37.5083503723,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2006,50.0456466675,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2007,66.5925292969,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2008,97.5012435913,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2009,76.6148605347,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2010,99.1088256836,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2011,135.1822204590,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2012,168.3866729736,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2013,178.3675537109,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2014,175.2084655762,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2015,167.2857360840,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2016,163.4577331543,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MNG,2017,148.7844543457,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2000,53.5820808411,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2001,55.8434143066,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2002,63.3996925354,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2003,79.4408035278,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2004,93.4357528687,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2005,97.3247146606,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2006,109.8731613159,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2007,137.2692565918,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2008,155.2431945801,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2009,169.6273040771,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2010,168.6640167236,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2011,176.8651428223,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2012,169.4891510010,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2013,179.6209259033,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2014,170.1156311035,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2015,147.4444274902,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2016,153.4549102783,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MAR,2017,161.0108642578,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2000,10.4503211975,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2001,12.4715900421,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2002,13.1775112152,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2003,14.9168958664,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2004,16.7583427429,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2005,23.3759689331,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2006,23.3486957550,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2007,23.0326194763,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2008,22.9974441528,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2009,22.9841842651,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2010,21.4737110138,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2011,23.6087818146,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2012,31.0571041107,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2013,32.8677177429,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2014,37.1955795288,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2015,27.8343429565,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2016,19.4534645081,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MOZ,2017,21.0711555481,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2000,3.3507893085,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2001,3.4635679722,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2002,5.2963628769,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2003,4.9129118919,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2004,5.2377228737,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2005,5.7098946571,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2006,6.3217067719,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2007,7.3990736008,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2008,10.9691419601,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2009,13.9358596802,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2010,15.0807380676,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2011,20.4298820496,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2012,27.7697181702,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2013,36.8173484802,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2014,52.9821853638,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2015,62.0272827148,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2016,58.1933174133,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/MMR,2017,58.0439567566,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2000,200.7054443359,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2001,176.8290863037,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2002,168.7424163818,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2003,248.1072235107,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2004,338.7723388672,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2005,368.2302856445,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2006,397.4712829590,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2007,452.7573852539,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2008,399.7796325684,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2009,375.4596557617,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2010,504.5536499023,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2011,550.1514282227,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2012,546.5714721680,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2013,490.0492858887,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2014,452.4641113281,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2015,477.2374267578,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2016,414.4676818848,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NAM,2017,447.2806396484,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2000,292.0253601074,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2001,270.3695068359,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2002,294.3658142090,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2003,343.6306152344,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2004,317.0440368652,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2005,326.8139343262,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2006,362.1102905273,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2007,588.6508178711,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2008,814.4517822266,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2009,566.1381835938,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2010,650.2315673828,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2011,688.4646606445,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2012,857.5542602539,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2013,793.2891845703,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2014,936.8560791016,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2015,1054.2032470703,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2016,1264.2926025391,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NRU,2017,1106.7509765625,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2000,8.6255807877,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2001,10.6021461487,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2002,10.7890481949,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2003,11.3963403702,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2004,13.2858276367,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2005,14.5161457062,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2006,14.0099849701,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2007,17.5140457153,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2008,19.2300949097,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2009,21.2032470703,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2010,29.9717960358,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2011,34.3193817139,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2012,33.5096702576,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2013,34.6468467712,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2014,41.0093498230,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2015,45.1448402405,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2016,45.4529800415,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NPL,2017,47.9153633118,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2000,2023.1436767578,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2001,2173.8283691406,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2002,2532.8552246094,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2003,3237.0844726562,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2004,3682.8540039062,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2005,3821.9594726562,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2006,4076.5957031250,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2007,4689.9326171875,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2008,5360.7485351562,USDollar
dcs:WorldBank/SH_XPD_CHEX_PC_CD,dcid:country/NLD,2009,5261.5708007812,USDollar
