StatisticalVariable,ISO3166Alpha3,Year,Value
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1970,2400.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1971,2422.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1972,2436.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1973,2436.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1974,2426.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1975,2407.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1976,2383.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1977,2357.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1978,2335.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1979,2311.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1980,2282.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1981,2240.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1982,2184.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1983,2112.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1984,2031.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1985,1942.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1986,1855.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1987,1774.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1988,1704.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1989,1652.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1990,1622.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1991,1624.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1992,1658.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1993,1718.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1994,1787.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1995,1855.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1996,1916.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1997,1974.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1998,2030.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,1999,2087.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2000,2141.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2001,2179.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2002,2208.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2003,2233.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2004,2233.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2005,2229.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2006,2003.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2007,2011.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2008,2034.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2009,1893.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2010,1781.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2011,1720.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2012,1659.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2013,1608.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2014,1596.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2015,1393.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2016,1330.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2017,1345.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2018,1215.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SWZ,2019,1143.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1967,176316.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1968,180861.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1969,185943.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1970,191396.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1971,196670.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1972,202035.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1973,207056.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1974,211892.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1975,216539.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1976,220806.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1977,225111.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1978,229426.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1979,233502.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1980,237298.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1981,240815.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1982,243692.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1983,246274.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1984,248550.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1985,250928.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1986,253443.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1987,256094.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1988,258624.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1989,261074.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1990,263142.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1991,264794.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1992,265960.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1993,266335.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1994,265638.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1995,264396.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1996,262585.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1997,259952.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1998,256598.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,1999,252316.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2000,246969.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2001,240243.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2002,232462.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2003,223828.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2004,214741.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2005,205618.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2006,196955.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2007,188857.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2008,181417.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2009,174680.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2010,168669.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2011,163312.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2012,158100.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2013,153226.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2014,148762.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2015,144405.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2016,140081.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2017,136042.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2018,132427.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/ETH,2019,129236.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1960,20726286.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1961,21163557.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1962,21625151.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1963,22107790.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1964,22605793.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1965,23115842.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1966,23630786.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1967,24151441.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1968,24718783.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1969,25323798.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1970,25974790.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1971,26687632.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1972,27449833.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1973,28211705.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1974,28904937.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1975,29486030.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1976,29933270.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1977,30276599.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1978,30587172.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1979,30965215.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1980,31483460.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1981,32166570.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1982,32994952.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1983,33939351.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1984,34951821.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1985,35996251.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1986,37064520.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1987,38169153.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1988,39322336.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1989,40543788.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1990,41843938.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1991,43226654.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1992,44678868.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1993,46169949.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1994,47661483.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1995,49159894.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1996,50636303.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1997,52086904.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1998,53525989.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,1999,54979174.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2000,56463268.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2001,57985266.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2002,59538010.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2003,61121268.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2004,62729412.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2005,64359940.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2006,66010207.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2007,67672870.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2008,69226765.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2009,70820858.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2010,72461599.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2011,74153611.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2012,75887753.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2013,77667875.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2014,79458307.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2015,81245145.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2016,83021629.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2017,84790179.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2018,86546264.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/ETH,2019,88290020.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1960,27213.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1961,27310.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1962,27367.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1963,27407.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1964,27425.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1965,27431.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1966,27463.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1967,27629.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1968,27784.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1969,27954.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1970,28106.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1971,28245.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1972,28391.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1973,28529.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1974,28660.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1975,28775.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1976,28865.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1977,28943.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1978,29200.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1979,29510.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1980,29822.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1981,30126.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1982,30427.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1983,30727.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1984,31043.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1985,31384.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1986,31760.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1987,32167.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1988,32540.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1989,32812.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1990,32811.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1991,32440.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1992,31842.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1993,31185.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1994,30572.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1995,30080.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1996,29731.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1997,29605.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1998,29661.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,1999,29784.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2000,29753.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2001,29526.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2002,29274.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2003,29069.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2004,28918.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2005,28738.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2006,28605.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2007,28532.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2008,28436.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2009,28335.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2010,28246.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2011,28173.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2012,28120.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2013,28082.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2014,28056.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2015,28044.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2016,28048.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2017,28074.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2018,28097.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FRO,2019,28124.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1960,276692.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1961,284064.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1962,291695.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1963,299284.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1964,306409.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1965,312798.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1966,318333.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1967,324000.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1968,329365.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1969,334514.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1970,339625.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1971,344781.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1972,349928.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1973,355036.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1974,360034.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1975,364883.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1976,369462.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1977,375018.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1978,381053.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1979,387751.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1980,395358.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1981,404160.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1982,413866.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1983,423493.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1984,431694.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1985,437578.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1986,440705.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1987,437927.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1988,433144.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1989,428634.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1990,425406.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1991,423731.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1992,423186.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1993,423285.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1994,423282.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1995,422638.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1996,421356.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1997,422275.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1998,423099.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,1999,423188.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2000,422469.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2001,420799.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2002,418292.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2003,415505.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2004,413191.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2005,411862.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2006,411749.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2007,412601.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2008,412993.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2009,412665.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2010,411242.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2011,408558.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2012,404887.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2013,400725.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2014,396697.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2015,393262.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2016,390529.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2017,388346.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2018,386541.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/FJI,2019,384905.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1960,1015.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1961,987.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1962,957.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1963,927.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1964,898.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1965,870.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1966,844.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1967,822.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1968,804.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1969,791.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1970,783.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1971,780.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1972,782.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1973,786.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1974,791.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1975,794.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1976,795.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1977,792.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1978,784.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1979,772.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1980,755.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1981,734.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1982,710.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1983,684.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1984,659.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1985,633.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1986,607.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1987,581.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1988,557.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1989,535.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1990,514.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1991,494.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1992,477.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1993,461.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1994,447.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1995,435.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1996,423.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1997,413.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1998,403.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/FJI,1999,394.0000000000
