StatisticalVariable,ISO3166Alpha3,Year,Value,scalingFactor
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2001,110.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2002,107.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2003,104.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2004,100.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2005,97.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2006,93.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2007,89.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2008,86.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2009,82.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2010,78.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2011,75.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2012,72.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2013,69.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2014,67.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2015,65.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2016,63.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2017,61.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2018,59.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GNB,2019,57.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1960,75.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1961,72.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1962,70.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1963,68.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1964,66.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1965,65.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1966,64.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1967,63.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1968,62.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1969,62.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1970,62.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1971,61.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1972,61.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1973,61.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1974,61.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1975,61.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1976,60.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1977,60.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1978,60.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1979,59.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1980,59.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1981,58.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1982,58.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1983,57.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1984,57.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1985,56.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1986,56.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1987,55.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1988,54.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1989,53.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1990,52.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1991,51.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1992,50.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1993,48.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1994,47.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1995,46.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1996,45.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1997,44.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1998,43.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,1999,42.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2000,41.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2001,40.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2002,39.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2003,39.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2004,38.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2005,37.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2006,36.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2007,36.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2008,35.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2009,34.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2010,34.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2011,33.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2012,33.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2013,32.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2014,31.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2015,30.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2016,30.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2017,29.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2018,28.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/GUY,2019,27.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1960,204.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1961,201.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1962,197.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1963,195.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1964,192.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1965,189.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1966,186.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1967,182.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1968,179.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1969,175.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1970,172.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1971,169.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1972,165.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1973,161.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1974,158.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1975,154.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1976,150.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1977,147.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1978,143.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1979,140.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1980,137.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1981,134.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1982,130.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1983,127.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1984,124.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1985,122.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1986,119.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1987,116.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1988,113.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1989,111.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1990,108.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1991,105.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1992,103.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1993,100.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1994,97.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1995,94.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1996,91.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1997,88.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1998,86.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,1999,83.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2000,81.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2001,78.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2002,76.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2003,74.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2004,73.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2005,71.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2006,69.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2007,68.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2008,67.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2009,65.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2010,91.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2011,63.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2012,62.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2013,60.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2014,59.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2015,58.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2016,57.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2017,55.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2018,54.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HTI,2019,52.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1960,151.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1961,146.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1962,141.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1963,137.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1964,133.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1965,129.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1966,125.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1967,121.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1968,117.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1969,114.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1970,110.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1971,106.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1972,102.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1973,99.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1974,95.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1975,92.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1976,88.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1977,85.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1978,82.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1979,78.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1980,75.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1981,72.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1982,69.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1983,66.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1984,63.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1985,61.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1986,58.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1987,56.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1988,53.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1989,51.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1990,49.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1991,47.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1992,45.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1993,44.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1994,42.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1995,40.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1996,39.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1997,37.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1998,39.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,1999,34.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2000,33.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2001,32.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2002,30.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2003,29.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2004,28.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2005,27.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2006,25.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2007,24.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2008,23.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2009,22.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2010,22.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2011,21.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2012,20.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2013,19.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2014,19.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2015,18.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2016,17.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2017,17.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2018,16.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HND,2019,16.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1960,52.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1961,50.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1962,48.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1963,46.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1964,45.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1965,44.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1966,42.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1967,41.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1968,40.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1969,39.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1970,38.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1971,38.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1972,38.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1973,38.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1974,38.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1975,36.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1976,32.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1977,29.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1978,27.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1979,25.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1980,24.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1981,22.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1982,22.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1983,22.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1984,22.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1985,21.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1986,20.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1987,19.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1988,18.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1989,17.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1990,16.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1991,16.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1992,15.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1993,14.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1994,12.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1995,11.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1996,11.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1997,10.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1998,10.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,1999,10.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2000,9.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2001,8.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2002,8.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2003,7.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2004,7.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2005,6.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2006,6.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2007,6.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2008,5.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2009,5.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2010,5.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2011,5.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2012,5.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2013,5.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2014,4.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2015,4.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2016,4.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2017,3.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2018,3.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/HUN,2019,3.3000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1960,19.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1961,18.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1962,18.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1963,18.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1964,17.6000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1965,17.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1966,16.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1967,15.9000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1968,15.4000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1969,14.8000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1970,14.2000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1971,13.7000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1972,13.1000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1973,12.5000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1974,12.0000000000,1000
dcs:WorldBank/SP_DYN_IMRT_MA_IN,dcid:country/ISL,1975,11.4000000000,1000
