StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod,scalingFactor
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLE,1990,10.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLE,2000,11.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLE,2005,10.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLE,2008,10.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLE,2010,8.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLE,2013,9.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLE,2017,5.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLE,2019,5.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SGP,2000,3.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLB,1989,7.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLB,2007,4.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SLB,2015,8.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SOM,2000,19.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SOM,2006,13.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SOM,2009,14.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZAF,1994,9.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZAF,1995,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZAF,1999,4.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZAF,2004,7.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZAF,2008,4.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZAF,2012,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZAF,2016,2.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SSD,2006,24.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SSD,2010,22.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LKA,1987,14.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LKA,1993,17.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LKA,1995,15.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LKA,2000,15.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LKA,2007,14.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LKA,2009,11.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LKA,2012,21.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LKA,2016,15.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/LCA,2012,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SDN,2006,14.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SDN,2010,15.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SDN,2014,16.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SUR,2000,7.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SUR,2006,4.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SUR,2010,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SYR,1993,10.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SYR,1995,10.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SYR,2000,4.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SYR,2001,10.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SYR,2006,10.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/SYR,2010,11.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,1999,11.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2000,9.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2001,19.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2002,6.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2003,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2005,8.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2007,6.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2009,4.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2012,9.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2016,3.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TJK,2017,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,1991,7.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,1996,8.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,1999,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,2004,3.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,2009,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,2010,4.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,2011,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,2013,4.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,2014,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,2015,4.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TZA,2018,3.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/THA,1987,5.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/THA,1993,7.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/THA,1995,6.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/THA,2006,4.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/THA,2012,6.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/THA,2016,5.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TLS,2002,13.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TLS,2003,14.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TLS,2007,21.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TLS,2009,18.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TLS,2013,9.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TGO,1988,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TGO,1998,12.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TGO,2006,15.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TGO,2008,6.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TGO,2010,4.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TGO,2012,5.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TGO,2014,6.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TGO,2017,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TON,1986,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TON,2012,5.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TTO,1987,4.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TTO,2000,5.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TTO,2011,6.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUN,1988,3.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUN,1997,7.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUN,2000,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUN,2006,3.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUN,2012,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUN,2018,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUR,1993,3.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUR,1998,3.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUR,2004,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUR,2008,1.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUR,2013,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUR,2018,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TKM,2000,7.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TKM,2006,7.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TKM,2015,4.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/TUV,2007,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,1988,3.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,1995,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,2000,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,2006,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,2009,4.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,2011,4.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,2012,4.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,2014,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UGA,2016,3.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UKR,2000,8.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/USA,1991,0.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/USA,2001,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/USA,2005,0.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/USA,2009,0.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/USA,2012,0.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/USA,2014,0.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/USA,2016,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/URY,1999,2.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/URY,2002,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/URY,2003,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/URY,2004,3.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/URY,2007,2.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/URY,2011,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UZB,1996,10.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UZB,2002,9.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UZB,2006,4.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/UZB,2017,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VUT,1996,6.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VUT,2007,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VUT,2013,4.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1987,2.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1990,5.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1991,4.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1992,4.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1993,4.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1994,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1995,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1996,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1997,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1998,4.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,1999,4.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2000,3.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2001,4.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2002,4.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2003,5.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2004,5.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2005,4.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2006,4.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2007,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2008,4.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VEN,2009,4.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,1988,11.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,1993,6.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,1994,13.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,1998,11.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,1999,11.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2000,6.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2002,8.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2003,10.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2004,11.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2005,10.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2006,9.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2007,10.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2008,9.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2010,4.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2011,6.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2012,6.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2013,6.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2014,6.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2015,6.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/VNM,2017,5.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/PSE,1996,3.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/PSE,2002,9.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/PSE,2004,3.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/PSE,2006,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/PSE,2010,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/PSE,2014,1.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/YEM,1991,14.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/YEM,1996,17.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/YEM,1997,16.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/YEM,2003,15.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/YEM,2005,13.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/YEM,2011,13.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/YEM,2013,16.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZMB,1992,6.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZMB,1996,5.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZMB,1999,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZMB,2002,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZMB,2007,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZMB,2013,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZMB,2018,4.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,1988,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,1994,5.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,1999,8.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,2005,7.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,2009,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,2010,3.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,2014,3.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,2015,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:country/ZWE,2019,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_ZS,dcid:Earth,2019,6.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/AFG,2004,3.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/AFG,2013,4.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/AFG,2018,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/ALB,2000,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/ALB,2005,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/ALB,2009,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/ALB,2017,0.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/DZA,1992,3.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/DZA,1995,4.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/DZA,2000,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/DZA,2002,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/DZA,2006,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/DZA,2012,1.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/AGO,1996,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/AGO,2007,4.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/AGO,2015,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_SVR_WAST_ZS,dcid:country/ARG,2005,0.2000000000,JointChildMalnutritionEstimate,100
