StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod,sourceScalingFactor
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ESP,2011,0.3210000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ESP,2012,0.3150000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ESP,2013,0.3090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ESP,2014,0.3040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ESP,2015,0.2970000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ESP,2016,0.2930000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2000,0.1650000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2005,0.1520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2010,0.1400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2011,0.1380000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2012,0.1360000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2013,0.1350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2014,0.1320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2015,0.1320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/LKA,2016,0.1300000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2000,0.5000000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2005,0.4130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2010,0.3310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2011,0.3150000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2012,0.3010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2013,0.2870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2014,0.2750000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2015,0.2620000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SUR,2016,0.2500000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2000,0.3230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2005,0.2740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2010,0.2310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2011,0.2230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2012,0.2160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2013,0.2090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2014,0.2010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2015,0.1950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/SWE,2016,0.1880000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2000,0.3120000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2005,0.2920000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2010,0.2770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2011,0.2720000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2012,0.2700000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2013,0.2670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2014,0.2630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2015,0.2610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/CHE,2016,0.2570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2000,0.2230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2005,0.1950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2010,0.1710000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2011,0.1660000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2012,0.1620000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2013,0.1590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2014,0.1540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2015,0.1520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TZA,2016,0.1480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2000,0.2490000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2005,0.2320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2010,0.2170000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2011,0.2130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2012,0.2100000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2013,0.2080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2014,0.2060000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2015,0.2010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/THA,2016,0.1990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2000,0.5180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2005,0.4970000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2010,0.4680000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2011,0.4600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2012,0.4520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2013,0.4460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2014,0.4410000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2015,0.4320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TLS,2016,0.4260000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2000,0.1000000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2005,0.0890000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2010,0.0810000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2011,0.0800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2012,0.0780000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2013,0.0770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2014,0.0760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2015,0.0740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TGO,2016,0.0740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2000,0.3630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2005,0.3300000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2010,0.3030000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2011,0.2990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2012,0.2940000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2013,0.2910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2014,0.2860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2015,0.2830000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TON,2016,0.2790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2000,0.3180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2005,0.3110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2010,0.3170000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2011,0.3180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2012,0.3190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2013,0.3210000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2014,0.3240000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2015,0.3260000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUN,2016,0.3270000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2000,0.3840000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2005,0.3440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2010,0.3080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2011,0.3020000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2012,0.2950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2013,0.2900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2014,0.2840000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2015,0.2770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/TUR,2016,0.2720000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2000,0.1710000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2005,0.1440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2010,0.1220000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2011,0.1180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2012,0.1140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2013,0.1100000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2014,0.1070000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2015,0.1030000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UGA,2016,0.1000000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2000,0.3600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2005,0.3360000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2010,0.3140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2011,0.3100000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2012,0.3060000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2013,0.3020000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2014,0.2980000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2015,0.2940000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UKR,2016,0.2890000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2000,0.2520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2005,0.2630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2010,0.2820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2011,0.2820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2012,0.2850000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2013,0.2860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2014,0.2860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2015,0.2860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ARE,2016,0.2890000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2000,0.3820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2005,0.3230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2010,0.2720000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2011,0.2630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2012,0.2550000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2013,0.2460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2014,0.2370000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2015,0.2310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/GBR,2016,0.2230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2000,0.3140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2005,0.2790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2010,0.2480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2011,0.2430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2012,0.2390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2013,0.2330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2014,0.2280000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2015,0.2230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/USA,2016,0.2180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2000,0.5270000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2005,0.3670000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2010,0.2570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2011,0.2390000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2012,0.2230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2013,0.2080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2014,0.1930000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2015,0.1810000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/URY,2016,0.1680000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2000,0.1580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2005,0.1460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2010,0.1370000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2011,0.1350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2012,0.1330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2013,0.1320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2014,0.1300000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2015,0.1280000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/UZB,2016,0.1260000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2000,0.3190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2005,0.2690000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2010,0.2240000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2011,0.2170000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2012,0.2110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2013,0.2040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2014,0.1980000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2015,0.1920000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VUT,2016,0.1860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2000,0.2510000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2005,0.2430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2010,0.2370000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2011,0.2340000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2012,0.2350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2013,0.2320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2014,0.2310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2015,0.2310000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/VNM,2016,0.2280000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2000,0.2330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2005,0.2140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2010,0.1990000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2011,0.1960000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2012,0.1950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2013,0.1900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2014,0.1890000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2015,0.1870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/YEM,2016,0.1840000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2000,0.1800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2005,0.1660000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2010,0.1520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2011,0.1490000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2012,0.1470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2013,0.1440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2014,0.1430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2015,0.1400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZMB,2016,0.1380000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2000,0.1800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2005,0.1710000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2010,0.1640000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2011,0.1640000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2012,0.1620000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2013,0.1610000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2014,0.1600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2015,0.1590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:country/ZWE,2016,0.1580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2000,0.2771705930,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2005,0.2497294237,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2010,0.2272816463,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2011,0.2227014313,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2012,0.2195802124,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2013,0.2155755087,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2014,0.2117248819,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2015,0.2081316746,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK,dcid:Earth,2016,0.2048507121,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ALB,2000,0.5760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ALB,2005,0.5570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_MA,dcid:country/ALB,2010,0.5380000000,dcs:AgeAdjusted,100.0000000000
