StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod
dcid:Count_Person_InLaborForce,dcid:country/NPL,2017,15853018.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NPL,2018,16359487.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NPL,2019,16885875.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1990,6911900.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1991,7020794.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1992,7112229.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1993,7184149.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1994,7304957.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1995,7373854.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1996,7471364.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1997,7667665.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1998,7810630.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,1999,7963539.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2000,8159146.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2001,8307265.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2002,8443016.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2003,8482131.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2004,8539576.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2005,8387775.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2006,8433281.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2007,8607701.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2008,8768135.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2009,8852905.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2010,8830037.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2011,8849590.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2012,8961620.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2013,8987420.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2014,8966901.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2015,9034853.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2016,9051897.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2017,9111169.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2018,9227941.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NLD,2019,9275661.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1990,74830.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1991,78078.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1992,81383.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1993,84724.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1994,88000.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1995,90723.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1996,93102.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1997,95126.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1998,96795.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,1999,98536.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2000,100287.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2001,102243.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2002,104346.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2003,106340.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2004,108257.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2005,110150.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2006,112869.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2007,115318.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2008,117729.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2009,120013.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2010,122359.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2011,124123.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2012,126177.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2013,128340.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2014,130467.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2015,132479.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2016,134548.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2017,136683.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2018,138742.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NCL,2019,140768.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1990,1621375.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1991,1702678.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1992,1709718.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1993,1728019.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1994,1773639.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1995,1816972.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1996,1868348.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1997,1888204.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1998,1894176.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,1999,1909755.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2000,1928886.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2001,1966167.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2002,2027864.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2003,2065641.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2004,2121367.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2005,2178594.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2006,2229990.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2007,2265374.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2008,2286703.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2009,2302498.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2010,2324565.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2011,2353431.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2012,2362332.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2013,2393487.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2014,2464398.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2015,2513183.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2016,2608432.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2017,2696341.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2018,2721966.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NZL,2019,2764798.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1990,1363095.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1991,1406647.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1992,1441065.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1993,1475438.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1994,1512662.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1995,1551830.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1996,1614785.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1997,1680079.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1998,1747365.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,1999,1814093.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2000,1888587.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2001,1946416.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2002,2002526.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2003,2057643.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2004,2112782.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2005,2168486.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2006,2226874.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2007,2295887.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2008,2365077.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2009,2433832.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2010,2501760.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2011,2571111.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2012,2640236.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2013,2708643.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2014,2775819.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2015,2832718.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2016,2890622.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2017,2947535.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2018,2992406.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NIC,2019,3048887.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1990,3272955.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1991,3377428.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1992,3496433.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1993,3622498.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1994,3755807.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1995,3896652.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1996,4029876.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1997,4172143.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1998,4318919.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,1999,4476668.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2000,4641817.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2001,4793047.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2002,4958059.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2003,5132217.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2004,5317473.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2005,5508656.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2006,5688091.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2007,5882818.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2008,6087800.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2009,6312924.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2010,6547781.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2011,6788041.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2012,6861640.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2013,6917466.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2014,6948511.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2015,7225239.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2016,7503949.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2017,7799638.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2018,8111179.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NER,2019,8423258.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1990,32058465.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1991,32859513.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1992,33652634.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1993,34548217.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1994,35482256.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1995,36439785.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1996,37320907.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1997,38262439.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1998,39254783.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,1999,40317120.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,2000,41372859.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,2001,42380692.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,2002,43326706.0000000000,dcs:InternationalLaborOrganization
dcid:Count_Person_InLaborForce,dcid:country/NGA,2003,44414245.0000000000,dcs:InternationalLaborOrganization
