StatisticalVariable,ISO3166Alpha3,Year,Value,sourceScalingFactor
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LKA,2018,0.0000403066,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1990,0.0001327453,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1991,0.0001017975,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1992,0.0001580324,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1993,0.0001136622,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1994,0.0000983353,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1995,0.0001804303,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1996,0.0001506746,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1997,0.0001080745,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1998,0.0001598721,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,1999,0.0001841378,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2000,0.0002671139,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2002,0.0004525304,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2003,0.0004305255,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2004,0.0004172582,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2009,0.0003884623,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2010,0.0004493569,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2011,0.0004476078,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2012,0.0003756472,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2013,0.0003203295,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2014,0.0003872173,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2015,0.0002607385,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2016,0.0003158310,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2017,0.0005498390,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/LCA,2018,0.0003907122,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/VCT,2004,0.0004160027,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/VCT,2005,0.0003462604,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/VCT,2006,0.0002520324,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/VCT,2007,0.0005658623,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/VCT,2008,0.0002363035,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/VCT,2009,0.0003551123,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/VCT,2010,0.0003992596,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/VCT,2016,0.0006462152,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SUR,2007,0.0001179867,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SUR,2008,0.0001266226,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SUR,2013,0.0000943835,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SUR,2014,0.0000933824,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SUR,2015,0.0000817589,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SUR,2016,0.0000879817,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,1999,0.0000164758,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2000,0.0000134502,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2001,0.0000130995,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2002,0.0000146580,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2003,0.0000130952,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2004,0.0000148909,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2005,0.0000116841,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2006,0.0000122479,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2007,0.0000173872,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2008,0.0000118200,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2009,0.0000117628,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2010,0.0000137078,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2011,0.0000118666,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2012,0.0000098067,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2013,0.0000127043,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2014,0.0000128056,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2015,0.0000170052,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2016,0.0000156537,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2017,0.0000173536,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/SWE,2018,0.0000150264,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1990,0.0000181334,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1991,0.0000167040,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1992,0.0000152678,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1993,0.0000183301,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1994,0.0000115535,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1995,0.0000123535,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1996,0.0000150520,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1997,0.0000138596,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1998,0.0000133867,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,1999,0.0000147863,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2000,0.0000086706,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2001,0.0000140507,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2002,0.0000103973,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2003,0.0000094493,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2004,0.0000110486,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2005,0.0000103706,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2006,0.0000061094,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2007,0.0000067438,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2008,0.0000077146,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2009,0.0000063264,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2010,0.0000067620,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2011,0.0000059004,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2012,0.0000070845,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2013,0.0000062403,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2014,0.0000041893,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2015,0.0000065754,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2016,0.0000048192,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2017,0.0000059667,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/CHE,2018,0.0000052054,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TJK,2006,0.0000442152,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TJK,2007,0.0000278366,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TJK,2008,0.0000170633,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TJK,2009,0.0000195879,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TJK,2010,0.0000416026,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TJK,2011,0.0000280588,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TZA,2010,0.0001509078,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TZA,2011,0.0001576393,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TZA,2012,0.0001521040,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TZA,2013,0.0001323942,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TZA,2014,0.0001212468,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TZA,2015,0.0001196678,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,1995,0.0001296516,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,1996,0.0001251023,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,1997,0.0001334115,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,1998,0.0001491952,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,1999,0.0001375521,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2000,0.0001363661,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2002,0.0001215910,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2003,0.0001723994,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2004,0.0001178272,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2005,0.0001300570,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2006,0.0001269625,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2007,0.0001181103,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2008,0.0001055965,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2009,0.0000979302,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2010,0.0000970759,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2011,0.0000865429,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2012,0.0000857921,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2013,0.0000754878,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/THA,2014,0.0000671317,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2000,0.0000200554,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2001,0.0000999300,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2002,0.0000996969,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2003,0.0001193697,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2004,0.0000396644,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2005,0.0000789702,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2006,0.0001568874,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2007,0.0000194526,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2008,0.0000578894,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2009,0.0000959877,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2010,0.0000191828,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2011,0.0000385364,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TON,2012,0.0000000000,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2004,0.0003653595,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2005,0.0005394531,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2006,0.0005217324,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2007,0.0005565911,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2008,0.0007522837,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2009,0.0007136679,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2010,0.0006387027,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2011,0.0004867350,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2012,0.0005032705,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2013,0.0005493579,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2014,0.0005341587,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TTO,2015,0.0005769370,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2003,0.0000691207,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2004,0.0000699851,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2005,0.0000807042,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2006,0.0000773588,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2007,0.0000871730,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2008,0.0000775811,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2009,0.0000765551,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2010,0.0000683270,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2011,0.0000673447,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2012,0.0000711005,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2015,0.0000471429,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2016,0.0000566475,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2017,0.0000522619,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TUR,2018,0.0000429833,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TCA,1995,0.0000000000,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/TCA,1997,0.0000000000,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UGA,2008,0.0001610087,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UGA,2010,0.0001608564,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UGA,2011,0.0001832529,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UGA,2012,0.0001960947,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UGA,2013,0.0001750302,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UGA,2014,0.0002004188,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UGA,2016,0.0001832465,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UGA,2017,0.0001926594,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1990,0.0000743602,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1991,0.0000784661,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1992,0.0001031222,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1993,0.0001126562,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1994,0.0001299460,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1995,0.0001376196,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1996,0.0001508221,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1997,0.0001301399,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1998,0.0001294939,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,1999,0.0001307525,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2000,0.0001367704,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2001,0.0001495849,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2002,0.0001336114,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2003,0.0001255197,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2004,0.0001084345,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2005,0.0000952251,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2006,0.0000949024,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2008,0.0000809401,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2009,0.0000722986,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2010,0.0000655115,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/UKR,2017,0.0001111767,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/ARE,2010,0.0000076695,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/ARE,2011,0.0000054334,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/ARE,2012,0.0000077507,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/ARE,2013,0.0000058193,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/ARE,2014,0.0000068026,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/ARE,2015,0.0000076956,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2005,0.0000176780,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2006,0.0000174946,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2007,0.0000173864,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2008,0.0000151395,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2009,0.0000155834,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2010,0.0000149011,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2011,0.0000141933,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2012,0.0000120649,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2013,0.0000116663,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2014,0.0000139949,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2015,0.0000159582,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2016,0.0000152787,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2017,0.0000173950,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/GBR,2018,0.0000169654,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1990,0.0001479703,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1991,0.0001544336,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1992,0.0001470530,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1993,0.0001488687,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1994,0.0001422058,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1995,0.0001272027,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1996,0.0001148212,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1997,0.0001051786,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1998,0.0000947626,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,1999,0.0000855662,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2000,0.0000855895,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2001,0.0001039103,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2002,0.0000880388,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2003,0.0000897882,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2004,0.0000873351,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2005,0.0000905458,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2006,0.0000929150,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2007,0.0000906395,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2008,0.0000859647,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2009,0.0000784756,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2010,0.0000747718,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2011,0.0000740561,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2012,0.0000744572,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2013,0.0000712852,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2014,0.0000696791,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2015,0.0000790696,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2016,0.0000857089,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2017,0.0000845063,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/USA,2018,0.0000775773,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2006,0.0000991609,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2007,0.0001008688,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2008,0.0001099476,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2009,0.0001121241,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2010,0.0001013042,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2011,0.0000973140,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2012,0.0001406072,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2013,0.0001260725,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2014,0.0001323448,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2015,0.0001476600,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2016,0.0001368036,100000.0000000000
dcs:WorldBank/VC_IHR_PSRC_MA_P5,dcid:country/URY,2017,0.0001374670,100000.0000000000
